ticker,period,model_key,model,seed,episode,split,control,profit,roi,arr,volatility,sharpe,max_drawdown,violations
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,1,train,0.03,1290.7435399999986,129.07435399999986,9.654076357636976,21.30458771336746,0.4502716021631959,45.970742149112844,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,1,test,0.03,56.90075999999999,5.690075999999999,2.831221213073909,28.073957256068915,0.16904672884581437,36.739786011389064,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,2,train,0.027,1355.2729299999983,135.52729299999984,9.99329933975357,21.34750499967828,0.46442503383193634,45.98801428842641,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,2,test,0.027,56.68053999999984,5.668053999999984,2.82041131444164,28.067761042499473,0.16865256832452394,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,3,train,0.024300000000000002,1371.494569999998,137.1494569999998,10.077274149411641,21.363289277806665,0.46785913254875405,46.092195474014424,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,3,test,0.024300000000000002,56.541029999999864,5.654102999999987,2.8135626351264875,28.068570434980405,0.16841771577801232,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,4,train,0.02187,1416.6131699999992,141.6613169999999,10.308183852132169,21.433683323801343,0.47691722438480966,46.14801800549488,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,4,test,0.02187,56.541029999999864,5.654102999999987,2.8135626351264875,28.068570434980405,0.16841771577801232,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,5,train,0.019683,1416.5802999999992,141.6580299999999,10.308017028421768,21.433481365339848,0.47691089218298827,46.124489532606134,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,5,test,0.019683,56.541029999999864,5.654102999999987,2.8135626351264875,28.068570434980405,0.16841771577801232,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,6,train,0.0177147,1427.361539999999,142.7361539999999,10.362626744031944,21.445844343265126,0.4790996486557129,46.276717293957766,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,6,test,0.0177147,56.541029999999864,5.654102999999987,2.8135626351264875,28.068570434980405,0.16841771577801232,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,7,train,0.015943230000000003,1427.1589099999992,142.71589099999994,10.36160236125232,21.448372369867993,0.4790253466227437,46.3432287242177,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,7,test,0.015943230000000003,56.541029999999864,5.654102999999987,2.8135626351264875,28.068570434980405,0.16841771577801232,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,8,train,0.014348907000000001,1452.0567899999996,145.20567899999998,10.48690649446673,21.463428530973108,0.4841915238263069,46.3910606416311,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,8,test,0.014348907000000001,56.83131999999978,5.683131999999977,2.8278127450549917,28.075908524329346,0.16894557065577803,36.65208345161456,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,9,train,0.012914016300000003,1449.3104699999994,144.93104699999995,10.473140659974224,21.48592576672244,0.48332085301459,46.34618276302616,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,9,test,0.012914016300000003,56.83131999999978,5.683131999999977,2.8278127450549917,28.075908524329346,0.16894557065577803,36.65208345161456,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,10,train,0.011622614670000002,1449.0936799999995,144.90936799999994,10.47205342343025,21.48989236212072,0.48322512076456686,46.35300146974191,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,10,test,0.011622614670000002,56.83131999999978,5.683131999999977,2.8278127450549917,28.075908524329346,0.16894557065577803,36.65208345161456,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,11,train,0.010460353203000003,1465.12075,146.512075,10.552202096900087,21.50401029964498,0.4864599343573682,46.347192322452294,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,11,test,0.010460353203000003,56.83131999999978,5.683131999999977,2.8278127450549917,28.075908524329346,0.16894557065577803,36.65208345161456,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,12,train,0.01,1546.2389199999993,154.62389199999993,10.950891491744219,21.52769955276915,0.5030680117781512,46.2663659109425,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,12,test,0.01,56.541029999999864,5.654102999999987,2.8135626351264875,28.068570434980405,0.16841771577801232,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,13,train,0.01,1545.9525099999992,154.5952509999999,10.949503789205984,21.532582617219788,0.5029468410685137,46.28312840051813,21
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,13,test,0.01,56.541029999999864,5.654102999999987,2.8135626351264875,28.068570434980405,0.16841771577801232,36.680518938177094,9
ACB,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,14,train,0.01,1546.461999999999,154.6461999999999,10.951972254131093,21.52983098894971,0.503087570630138,46.303210856821465,21
