ticker,period,model_key,step,time,portfolio_value
ACB,BAD,BUY_AND_HOLD,0,2021-12-31,1000.0
ACB,BAD,BUY_AND_HOLD,1,2022-01-04,995.96302
ACB,BAD,BUY_AND_HOLD,2,2022-01-05,975.8330200000001
ACB,BAD,BUY_AND_HOLD,3,2022-01-06,977.6630200000001
ACB,BAD,BUY_AND_HOLD,4,2022-01-07,964.85302
ACB,BAD,BUY_AND_HOLD,5,2022-01-10,956.31302
ACB,BAD,BUY_AND_HOLD,6,2022-01-11,948.99302
ACB,BAD,BUY_AND_HOLD,7,2022-01-12,958.7530200000001
ACB,BAD,BUY_AND_HOLD,8,2022-01-13,966.0730200000002
ACB,BAD,BUY_AND_HOLD,9,2022-01-14,957.5330200000001
ACB,BAD,BUY_AND_HOLD,10,2022-01-17,948.99302
ACB,BAD,BUY_AND_HOLD,11,2022-01-18,950.2130200000001
ACB,BAD,BUY_AND_HOLD,12,2022-01-19,956.31302
ACB,BAD,BUY_AND_HOLD,13,2022-01-20,954.48302
ACB,BAD,BUY_AND_HOLD,14,2022-01-21,969.12302
ACB,BAD,BUY_AND_HOLD,15,2022-01-24,994.74302
ACB,BAD,BUY_AND_HOLD,16,2022-01-25,1008.7730200000001
ACB,BAD,BUY_AND_HOLD,17,2022-01-26,1026.4630200000001
ACB,BAD,BUY_AND_HOLD,18,2022-01-27,1010.6030200000001
ACB,BAD,BUY_AND_HOLD,19,2022-01-28,1000.23302
ACB,BAD,BUY_AND_HOLD,20,2022-02-07,1004.5030200000001
ACB,BAD,BUY_AND_HOLD,21,2022-02-08,1035.00302
ACB,BAD,BUY_AND_HOLD,22,2022-02-09,1030.7330200000001
ACB,BAD,BUY_AND_HOLD,23,2022-02-10,1028.9030200000002
ACB,BAD,BUY_AND_HOLD,24,2022-02-11,1033.17302
ACB,BAD,BUY_AND_HOLD,25,2022-02-14,984.98302
ACB,BAD,BUY_AND_HOLD,26,2022-02-15,999.0130200000001
ACB,BAD,BUY_AND_HOLD,27,2022-02-16,990.47302
ACB,BAD,BUY_AND_HOLD,28,2022-02-17,993.5230200000001
ACB,BAD,BUY_AND_HOLD,29,2022-02-18,980.7130200000001
ACB,BAD,BUY_AND_HOLD,30,2022-02-21,995.96302
ACB,BAD,BUY_AND_HOLD,31,2022-02-22,1004.5030200000001
ACB,BAD,BUY_AND_HOLD,32,2022-02-23,1002.06302
ACB,BAD,BUY_AND_HOLD,33,2022-02-24,997.7930200000001
ACB,BAD,BUY_AND_HOLD,34,2022-02-25,994.74302
ACB,BAD,BUY_AND_HOLD,35,2022-02-28,981.93302
ACB,BAD,BUY_AND_HOLD,36,2022-03-01,980.7130200000001
ACB,BAD,BUY_AND_HOLD,37,2022-03-02,953.2630200000001
ACB,BAD,BUY_AND_HOLD,38,2022-03-03,969.12302
ACB,BAD,BUY_AND_HOLD,39,2022-03-04,993.5230200000001
ACB,BAD,BUY_AND_HOLD,40,2022-03-07,963.0230200000001
ACB,BAD,BUY_AND_HOLD,41,2022-03-08,944.72302
ACB,BAD,BUY_AND_HOLD,42,2022-03-09,947.7730200000001
ACB,BAD,BUY_AND_HOLD,43,2022-03-10,953.2630200000001
ACB,BAD,BUY_AND_HOLD,44,2022-03-11,947.7730200000001
ACB,BAD,BUY_AND_HOLD,45,2022-03-14,947.7730200000001
ACB,BAD,BUY_AND_HOLD,46,2022-03-15,950.2130200000001
ACB,BAD,BUY_AND_HOLD,47,2022-03-16,950.2130200000001
ACB,BAD,BUY_AND_HOLD,48,2022-03-17,950.2130200000001
ACB,BAD,BUY_AND_HOLD,49,2022-03-18,950.2130200000001
ACB,BAD,BUY_AND_HOLD,50,2022-03-21,954.48302
ACB,BAD,BUY_AND_HOLD,51,2022-03-22,964.85302
ACB,BAD,BUY_AND_HOLD,52,2022-03-23,961.8030200000001
ACB,BAD,BUY_AND_HOLD,53,2022-03-24,953.2630200000001
ACB,BAD,BUY_AND_HOLD,54,2022-03-25,947.7730200000001
ACB,BAD,BUY_AND_HOLD,55,2022-03-28,937.4030200000001
ACB,BAD,BUY_AND_HOLD,56,2022-03-29,937.4030200000001
ACB,BAD,BUY_AND_HOLD,57,2022-03-30,944.72302
