ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_profit_median,test_profit_q25,test_profit_q75,test_profit_valid_n,test_roi_mean,test_roi_std,test_roi_median,test_roi_q25,test_roi_q75,test_roi_valid_n,test_arr_mean,test_arr_std,test_arr_median,test_arr_q25,test_arr_q75,test_arr_valid_n,test_volatility_mean,test_volatility_std,test_volatility_median,test_volatility_q25,test_volatility_q75,test_volatility_valid_n,test_sharpe_mean,test_sharpe_std,test_sharpe_median,test_sharpe_q25,test_sharpe_q75,test_sharpe_valid_n,test_max_drawdown_mean,test_max_drawdown_std,test_max_drawdown_median,test_max_drawdown_q25,test_max_drawdown_q75,test_max_drawdown_valid_n,test_violations_mean,test_violations_std,test_violations_median,test_violations_q25,test_violations_q75,test_violations_valid_n,test_collapse_rate,test_no_trade_rate,test_invalid_action_rate_mean
ACB,BAD,UCB_WITHOUT_VAE_UNCERTAINTY,UCB-VAE without VAE uncertainty,20,21.056435999999632,51.24368120275318,26.81899999999996,-3.617437500000193,45.48996249999976,20,2.1056435999999636,5.124368120275318,2.681899999999996,-0.36174375000001924,4.548996249999976,20,1.0205863745604473,2.5502080667745473,1.3366793705820723,-0.18166113827018376,2.2570127752954194,20,13.41445768948152,8.481797311748426,12.546247382280505,6.786662835699159,19.38862531317474,20,-0.09566643556055857,0.3960564928209198,0.051808000489238004,-0.12904214764719144,0.10844290923529715,20,18.048810254910904,12.26756579649802,13.315193738806805,7.807676843754498,26.164509294203363,20,1.95,2.9105072807981336,0.0,0.0,2.75,20,0.0,0.0,0.0
