stage,batch_idx,config_id,seed,label,use_cost,robust_loss,weight_decay,reward_shaping,kl_reduction,beta_0,beta_decay,beta_min,vae_latent_dim,vae_lr,vae_beta_kl,vae_batch_size,bootstrap_trajectories,bootstrap_updates,online_aux_updates,vae_replay_capacity,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,val_profit,val_roi,val_arr,val_sharpe,val_max_drawdown,val_violations,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,vae_loss_last,vae_recon_last,vae_kl_last,cost_loss_last,novelty_mean,novelty_std,novelty_max,finite
VAE,3,vae_015,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.003,0.05,256,5,100,1,50000,1718.129849999997,171.8129849999997,18.184486186429673,0.7322873557038695,37.652649481151116,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.540586000000275,-29.476140059813382,-0.6086058288883448,11.263893654445807,0.13372622548506177,0.08219039440155029,0.03978831321001053,0.8480415940284729,0.00924668088555336,18.114239462512604,11.898967314084807,62.56454086303711,True
VAE,3,vae_019,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0001,0.05,256,5,100,1,50000,39.069330000000946,3.906933000000094,0.6424191287047964,-0.19212577508945772,13.748701618152923,0,311.4784399999992,31.147843999999917,9.475392281987173,0.5736173710496385,22.385246053626247,0,-27.240910999999823,-8.832973153282376,-0.7657431461390962,0.6319284866437186,0.17464455869691126,0.16779612004756927,0.16734302043914795,0.00906194094568491,0.003526001702994108,5.781517299047061,3.7000087601101863,18.075454711914062,True
VAE,3,vae_019,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0001,0.05,256,5,100,1,50000,348.15110999999933,34.81511099999993,5.118099297161138,0.4203051898402511,12.24725845273168,0,956.4458099999995,95.64458099999995,25.115568920190668,1.3330774768913984,19.353918158002767,0,-60.829470000000015,-19.99746962302953,-0.9127722870511473,1.5833797114780517,0.182560451585671,0.16186979413032532,0.16135957837104797,0.010204430669546127,0.009077608585357666,5.879856450746207,3.7009749550769406,17.38419532775879,True
VAE,3,vae_019,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.9494699999982,172.59494699999982,18.241227092916667,0.7331312614320505,37.6561687507046,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-48.75862400000017,-29.41939915332639,-0.6077619231601638,11.535205073847814,0.24573210210635743,0.39809513092041016,0.3972965180873871,0.015972215682268143,0.005441384389996529,7.317488593912217,3.080101539872006,18.329395294189453,True
VAE,3,vae_023,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0003,0.05,256,5,100,1,50000,11.429450000001225,1.1429450000001224,0.19006741324103515,-0.2698834347884535,15.400693861971323,0,279.278679999999,27.9278679999999,8.57056280076629,0.5199549741501684,22.46135681959801,0,-26.78492299999978,-8.380495387525254,-0.7898384089386219,0.6271937863077457,0.163760708580757,0.12204241007566452,0.1146303191781044,0.14824175834655762,0.003500703489407897,13.349521281525522,13.35405155934327,79.91394805908203,True
VAE,3,vae_023,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0003,0.05,256,5,100,1,50000,336.3373999999983,33.633739999999825,4.963625144305239,0.4063157253520002,12.59339985121187,0,842.5954199999994,84.25954199999994,22.636060992858486,1.224889236367596,20.91333016453674,0,-50.625802000000114,-17.672435848553246,-0.8185735110155958,1.579499215054912,0.1738248820962577,0.12553437054157257,0.11906586587429047,0.12937000393867493,0.009061673656105995,12.073953307170703,12.717628761168514,68.06097412109375,True
VAE,3,vae_023,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0003,0.05,256,5,100,1,50000,1725.9055799999983,172.59055799999982,18.24090899583346,0.7333949643896558,37.6565625703252,10,2190.207160000001,219.02071600000008,47.301873466151804,1.3368741795848522,38.42072945872032,10,-46.43015800000026,-29.060964470318343,-0.6034792151951964,11.393054480036652,0.23578892874306645,0.36793145537376404,0.36060941219329834,0.14644074440002441,0.0055195484310388565,10.151106555526445,5.601823354444886,34.70055389404297,True
VAE,3,vae_027,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.001,0.05,256,5,100,1,50000,35.10765000000083,3.510765000000083,0.578202625968327,-0.20042357525767518,14.632607451086871,0,277.24062999999865,27.724062999999866,8.512784435406772,0.5231206818162508,22.148977663839624,0,-24.21329799999978,-7.934581809438445,-0.723544257073926,0.639634215926883,0.130575350492165,0.07230612635612488,0.05285966396331787,0.38892921805381775,0.003538861870765686,29.816450802569694,32.006457941835315,138.6333465576172,True
VAE,3,vae_027,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.001,0.05,256,5,100,1,50000,628.5571899999982,62.85571899999982,8.489902483282098,0.6625179179461619,15.168177356480806,0,749.5064499999992,74.95064499999991,20.53172572842048,1.1763456339153306,19.548890082337785,0,-12.094926000000086,-12.041823245138382,-0.5138277159691688,1.8865503849185727,0.1390869279359949,0.0856577679514885,0.06962484121322632,0.3206585645675659,0.009398380294442177,18.11317207538874,17.180584624410066,79.72816467285156,True
VAE,3,vae_027,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.001,0.05,256,5,100,1,50000,1717.7550999999976,171.77550999999974,18.181763504447513,0.7319711327800696,37.65602186246168,10,2213.540470000001,221.35404700000007,47.660699269502956,1.343251515758211,38.35778398755234,10,-49.578537000000324,-29.478935765055443,-0.6112803829781414,11.267738648683384,0.15727005035712802,0.09977985918521881,0.06995154917240143,0.5965662598609924,0.00549592450261116,15.560391287739089,9.383608095787102,60.527427673339844,True
VAE,3,vae_031,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.003,0.05,256,5,100,1,50000,20.70741000000089,2.070741000000089,0.3430452931626027,-0.2883524239887222,14.086777080857468,0,274.39532999999824,27.439532999999823,8.432017861264306,0.5154412569267711,22.15325212242821,0,-25.368791999999733,-8.088972568101703,-0.8037936809154933,0.6212988350548888,0.10258446112275124,0.049509890377521515,0.02889862284064293,0.4122253656387329,0.003416838124394417,24.510751404833748,21.681161900828762,103.01689910888672,True
VAE,3,vae_031,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.003,0.05,256,5,100,1,50000,636.6454899999985,63.66454899999985,8.579746082215568,0.6626262825244242,15.414853049656626,0,826.240379999999,82.6240379999999,22.27155800694216,1.2202395921685785,19.703996272901524,0,-18.959489000000048,-13.691811924726593,-0.5576133096441542,1.8306038963142783,0.11502980204491779,0.061284810304641724,0.0412880964577198,0.3999342918395996,0.00928807258605957,27.091855659187416,25.3568130656815,122.67586517333984,True
VAE,3,vae_031,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.003,0.05,256,5,100,1,50000,1717.5986299999977,171.75986299999977,18.180626605905292,0.7318903634562868,37.65743011730105,10,2190.6957700000003,219.06957700000004,47.30940533043282,1.3352035911262659,38.70421469221901,10,-47.30971400000027,-29.128778724527525,-0.6033132276699791,11.504415306545518,0.12508683055639266,0.06576481461524963,0.03593163564801216,0.5966635942459106,0.005480020307004452,21.548112699383694,16.067015209312387,79.21630859375,True
VAE,3,vae_035,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0001,0.05,256,5,100,1,50000,3.4816600000015114,0.34816600000015113,0.05808949431518329,-0.3469884671532528,15.295200644240786,0,255.1271799999986,25.512717999999857,7.88188666542724,0.47279168023721313,22.42553533885084,0,-25.164551999999706,-7.823797171112057,-0.819780147390466,0.6018789925372672,0.18225761826696066,0.17626139521598816,0.1756180375814438,0.012867025099694729,0.004792454652488232,6.720361987168484,4.90221370534389,27.105838775634766,True
VAE,3,vae_035,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0001,0.05,256,5,100,1,50000,330.20554999999877,33.02055499999988,4.882997172828074,0.4057024054642089,11.262268206965247,0,638.66463,63.866462999999996,17.926405701334104,1.0915459193539623,19.417230507942815,0,-30.845908000000115,-13.043408528506031,-0.6858435138897534,1.7836782404963203,0.1847110639358389,0.166662335395813,0.16589240729808807,0.01539868488907814,0.01746228151023388,6.315509478145457,4.293299112267767,22.839035034179688,True
VAE,3,vae_035,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0001,0.05,256,5,100,1,50000,1710.3886399999974,171.03886399999973,18.128180159833818,0.7299005836008245,37.648402005092365,10,2192.8896800000007,219.2889680000001,47.34321472209577,1.3372845072922739,38.63084711037389,10,-48.25010400000036,-29.215034562261955,-0.6073839236914493,11.605197601323878,0.24599883700239247,0.3917085528373718,0.3909267783164978,0.015635520219802856,0.005658019334077835,7.731513047212558,3.4229313332026856,19.907541275024414,True
VAE,3,vae_039,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0003,0.05,256,5,100,1,50000,-0.39576999999894724,-0.039576999999894724,-0.006613852881420801,-0.38713628369385056,14.3403844512433,0,298.7728899999988,29.877288999999884,9.120146942233266,0.5457462830337162,22.190730278552458,0,-29.91686599999978,-9.126760795114686,-0.9328825667275668,0.6091285310048854,0.16365305077413034,0.1111631840467453,0.10224606096744537,0.17834241688251495,0.004791232757270336,21.07638580866547,23.017458867039753,156.49722290039062,True
VAE,3,vae_039,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0003,0.05,256,5,100,1,50000,619.2029299999981,61.920292999999816,8.38553214549167,0.6431031747420046,15.350944707037279,0,702.7787399999997,70.27787399999997,19.447206095766045,1.1589896001590017,18.917270121516644,0,-8.357581000000152,-11.061673950274375,-0.515886425416997,1.9762893545872497,0.16822774564397747,0.10794040560722351,0.09933900833129883,0.17202800512313843,0.01797350123524666,14.336136382224481,12.272978450118709,83.16828918457031,True
VAE,3,vae_039,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0003,0.05,256,5,100,1,50000,1711.2568099999971,171.12568099999973,18.134501495625056,0.7309621488873018,37.640569753716036,10,2193.5393900000013,219.3539390000001,47.353224149865,1.3381902492167495,38.55693460130926,10,-48.22825800000038,-29.218722654239944,-0.6072281003294476,11.557627702918317,0.23145525034131675,0.3024338483810425,0.28430473804473877,0.3625822365283966,0.0056723011657595634,22.20147210843789,13.141412653393525,80.80086517333984,True
VAE,3,vae_043,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.001,0.05,256,5,100,1,50000,8.481860000000779,0.8481860000000779,0.1412219844415752,-0.3307779912015402,14.867321629485735,0,298.40555999999856,29.840555999999857,9.109842085834119,0.5427605421552669,22.195769406232774,0,-28.99236999999978,-8.968620101392544,-0.8735385333568071,0.6098306655131401,0.12539562284946443,0.06091576814651489,0.043562840670347214,0.34705856442451477,0.004823729861527681,51.2600336966593,54.619906015543386,265.76885986328125,True
VAE,3,vae_043,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.001,0.05,256,5,100,1,50000,576.9369999999994,57.69369999999995,7.907593620020448,0.6312728192063563,14.040844793999218,0,563.6415699999998,56.364156999999985,16.095642344952022,1.0316138976233726,18.332505172085195,0,1.3295429999999655,-8.188048724931575,-0.4003410784170164,2.0538527844939383,0.13119941816247743,0.07743485271930695,0.06475012749433517,0.25369447469711304,0.017885979264974594,28.954558024092847,30.413954841982175,135.84686279296875,True
VAE,3,vae_043,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.001,0.05,256,5,100,1,50000,1710.1183699999974,171.01183699999973,18.12621192057724,0.73009583772226,37.650840928583946,10,2191.3864600000006,219.13864600000008,47.32005092300942,1.3355933574563292,38.736575486739945,10,-48.12680900000035,-29.193839002432178,-0.6054975197340692,11.535782480943535,0.1432374837583509,0.08261658251285553,0.056668560951948166,0.5189603567123413,0.005600554868578911,25.900690702681846,17.90327484923251,112.83154296875,True
VAE,3,vae_047,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.003,0.05,256,5,100,1,50000,13.52733000000103,1.352733000000103,0.224759861659396,-0.2801072852492011,14.205583773207376,0,263.1413299999981,26.314132999999813,8.111379880288005,0.4949455571342482,22.311476448880402,0,-24.96139999999971,-7.8866200186286095,-0.7750528423834493,0.6064362947208052,0.09443592583311015,0.041631750762462616,0.02566642500460148,0.31930655241012573,0.004857951775193214,43.870213301430816,44.643405012699446,224.34750366210938,True
VAE,3,vae_047,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.003,0.05,256,5,100,1,50000,569.0459299999989,56.90459299999988,7.817182777996257,0.6309961151817252,14.620291427681362,0,643.5569099999991,64.35569099999992,18.043834288684057,1.1053752600165303,19.101618975813953,0,-7.451098000000044,-10.2266515106878,-0.47437914483480514,1.8618471061672877,0.09974489969940022,0.04632857069373131,0.029842814430594444,0.32971513271331787,0.017870668321847916,46.22436029226222,50.160883874697305,280.6047058105469,True
VAE,3,vae_047,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.003,0.05,256,5,100,1,50000,1710.9725499999972,171.09725499999973,18.13243192200824,0.730548783036928,37.64313386470432,10,2192.197380000001,219.2197380000001,47.33254765987478,1.3381705893336948,38.616776440867184,10,-48.12248300000036,-29.200115737866536,-0.6076218062967668,11.432309878355374,0.11197901422093655,0.055461689829826355,0.031621869653463364,0.4767964482307434,0.005667028017342091,33.0194114703159,28.35135245941423,173.3050994873047,True
