ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_profit_median,test_profit_q25,test_profit_q75,test_profit_valid_n,test_roi_mean,test_roi_std,test_roi_median,test_roi_q25,test_roi_q75,test_roi_valid_n,test_arr_mean,test_arr_std,test_arr_median,test_arr_q25,test_arr_q75,test_arr_valid_n,test_volatility_mean,test_volatility_std,test_volatility_median,test_volatility_q25,test_volatility_q75,test_volatility_valid_n,test_sharpe_mean,test_sharpe_std,test_sharpe_median,test_sharpe_q25,test_sharpe_q75,test_sharpe_valid_n,test_max_drawdown_mean,test_max_drawdown_std,test_max_drawdown_median,test_max_drawdown_q25,test_max_drawdown_q75,test_max_drawdown_valid_n,test_violations_mean,test_violations_std,test_violations_median,test_violations_q25,test_violations_q75,test_violations_valid_n,test_collapse_rate,test_no_trade_rate,test_invalid_action_rate_mean
SSI,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,20,-34.45402550000004,205.13045562666892,-26.754670000000147,-130.58138750000052,102.05949749999854,20,-3.4454025500000043,20.513045562666896,-2.675467000000014,-13.058138750000051,10.205949749999853,20,-2.3182253609603283,10.921699955928746,-1.3528906506818483,-6.779780678313377,4.996327234559434,20,25.275513267218912,12.009767892706343,26.6249525176031,15.942360496671537,34.248010185319785,20,-0.11032688035633183,0.5391738430088993,0.01377651291831285,-0.43040444887330237,0.24603984093344822,20,37.8131651306963,19.461164961992004,32.2245821593506,24.374632437995473,52.20484172918791,20,10.8,10.831727276361498,7.0,1.5,18.25,20,0.0,0.0,0.0
