ticker,period,model_key,model,seed,episode,split,control,profit,roi,arr,volatility,sharpe,max_drawdown,violations
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,1,train,0.03,780.3342099999975,78.03342099999975,10.117235606110576,21.490324081013508,0.466710612847663,37.03035201035282,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,1,test,0.03,2112.4240300000006,211.24240300000005,46.09292323266332,31.58241689173516,1.3000021555078438,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,2,train,0.027,774.2456299999969,77.4245629999997,10.054222738765596,21.404641607558776,0.46502608882119734,37.06377539132944,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,2,test,0.027,2093.4812400000005,209.34812400000004,45.79546244858259,31.51974014693057,1.2954659214063486,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,3,train,0.024300000000000002,774.3599499999964,77.43599499999964,10.055407534811444,21.387297508584087,0.4652846278234982,37.11204304743339,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,3,test,0.024300000000000002,2094.033630000001,209.40336300000007,45.804153841904906,31.523573451005717,1.2955365996113863,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,4,train,0.02187,778.5490599999971,77.85490599999972,10.098779079553989,21.33404381242821,0.46777559462505003,37.021841758181715,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,4,test,0.02187,2094.033630000001,209.40336300000007,45.804153841904906,31.523573451005717,1.2955365996113863,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,5,train,0.019683,775.9158499999965,77.59158499999964,10.07152634076518,21.432230574431408,0.46544101608995525,37.05783770127657,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,5,test,0.019683,2094.033630000001,209.40336300000007,45.804153841904906,31.523573451005717,1.2955365996113863,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,6,train,0.0177147,783.9294899999968,78.39294899999967,10.154360190427392,21.42170910828991,0.4691083836144225,37.06330159000892,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,6,test,0.0177147,2112.8028500000005,211.28028500000005,46.09885957061506,31.59529466730965,1.2997310621622251,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,7,train,0.015943230000000003,801.4518799999976,80.14518799999976,10.334408017388629,21.383565528925665,0.4772694362805493,37.05390308549627,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,7,test,0.015943230000000003,2112.8028500000005,211.28028500000005,46.09885957061506,31.59529466730965,1.2997310621622251,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,8,train,0.014348907000000001,782.3186099999971,78.2318609999997,10.137734080651907,21.44759106068344,0.4680907371451136,37.08525912907442,9
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,8,test,0.014348907000000001,2112.8028500000005,211.28028500000005,46.09885957061506,31.59529466730965,1.2997310621622251,38.15967048602732,11
HPG,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,41,9,train,0.012914016300000003,789.9105699999973,78.99105699999973,10.215982519226753,21.44470848194908,0.4714635209370044,37.042538410353046,9
