ticker,period,model_key,result_schema_version,model,strategy,seed,episodes,gamma,near_zero_vol_percent,collapse_flat_ratio,beta_0,beta_decay,beta_min,epsilon_init,beta_decay_transitions,beta_min_action_coverage,ucb_epsilon_init,ucb_epsilon_decay,ucb_epsilon_min,ucb_warmup_episodes,q_scale_floor,final_beta,final_ucb_epsilon,final_action_coverage,ucb_total_transitions,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,train_flat_step_ratio,train_no_trade,train_near_zero_vol,train_collapse,train_trade_count,train_invalid_action_count,train_invalid_action_rate,train_turnover,train_exposure_ratio,train_q_scale_mean,train_exploration_bonus_mean,train_exploration_bonus_max,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio,test_q_scale_mean,test_exploration_bonus_mean,test_exploration_bonus_max,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,41,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1163.0399799999982,116.30399799999982,8.956938961291904,14.330001448557535,0.5355976063631036,27.224147995245502,6,0.03337783711615487,False,False,False,1965,0,0.0,20.780020000000015,0.18982293040729958,0.17194269140282895,0.0951997444139728,0.10000000149011612,-434.19245000000024,-43.419245000000025,-24.853338149726632,33.47339959824002,-0.7518378582639141,64.00826467422041,21,0.0,False,False,False,498,0,0.0,12.392449999999995,0.5374127225536237,0.2757150069268114,0.09815706058319314,0.10000000149011612,1597.2324299999984,159.72324299999985,33.810277111018536,1.2874354646270176,0.013133317971656696,0.18966661044235889,0.03453537503835456,4.42685267106161,True,499.0183554899995
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,42,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,537.8019799999961,53.780197999999615,4.901316031568315,8.928381670913463,0.36118246549918154,27.84054996901142,0,0.15353805073431243,False,False,False,1496,0,0.0,36.41801999999998,0.11056709954376519,0.15132667558971488,0.09645775179480612,0.10000000149011612,-308.8496799999996,-30.884967999999958,-16.917262551722757,41.145499641173714,-0.2960802033105741,66.77086949583806,28,0.01606425702811245,False,False,False,331,0,0.0,13.439680000000001,0.7434357039516206,0.24851699679132447,0.09875221010236333,0.10000000149011612,846.6516599999957,84.66516599999957,21.81857858329107,0.6572626688097556,0.004303388917397558,0.17869333655669772,0.0420702565846772,4.4070808330823485,True,496.2074022119996
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,43,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,2996.4512400000026,299.64512400000024,16.6536988198003,17.34024920948745,0.8674929041701924,28.646668592519326,3,0.012461059190031152,False,False,False,2033,0,0.0,44.02875999999996,0.36608254609344526,0.1727856372926147,0.09669270232894368,0.10000000149011612,-20.004190000000108,-2.000419000000011,-1.008696928416708,34.31050271761275,0.08440280130535491,60.798812483307785,17,0.12650602409638553,False,False,False,227,0,0.0,10.934189999999997,0.5691900755955485,0.27149326358753517,0.09833683172807331,0.10000000149011612,3016.4554300000027,301.64554300000026,17.66239574821701,0.7830901028648375,0.00647622212991449,0.18591028030576376,0.04886105720210692,4.338874072043206,True,502.0846473299989
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,44,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,2192.2866200000003,219.22866200000004,13.775743878823587,20.19654578183598,0.6462872715206175,48.618761705303264,13,0.0004450378282153983,False,False,False,2233,0,0.0,45.81338,0.4991491897667685,0.18587934344668733,0.09525397147160544,0.10000000149011612,12.372859999999832,1.2372859999999832,0.6188656216531419,26.36293865719106,0.07948557566444368,37.36912780546969,2,0.0,False,False,False,498,0,0.0,21.227139999999995,0.5486310126836237,0.29151009832579927,0.09818578333032527,0.10000000149011612,2179.9137600000004,217.99137600000006,13.156878257170444,0.5668016958561738,0.009651106111144786,0.19127680741507433,0.05311663788582744,4.388900955213426,True,495.1546569859984
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,45,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,2088.5040200000035,208.85040200000034,13.358407195519973,20.27634572116155,0.6262095764067586,35.150460562657614,18,0.01557632398753894,False,False,False,2031,0,0.0,47.835980000000006,0.2909095159009169,0.28693953005934375,0.09735305086739815,0.10000000149011612,-299.52903000000003,-29.952903000000003,-16.357000138996614,44.82663900976669,-0.22131770883446636,68.25451080437965,36,0.002008032128514056,False,False,False,444,0,0.0,34.21902999999998,0.8869605612777524,0.3559206183476142,0.09858904257090303,0.10000000149011612,2388.0330500000036,238.80330500000034,29.715407334516588,0.8475272852412249,0.01641704149473815,0.2022782325744629,0.043891011117475814,4.396813146821684,True,501.65881806700054
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,46,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1864.5141899999953,186.45141899999953,12.413436679807566,14.569645782594598,0.7455379673870582,33.97717870535027,0,0.0022251891410769915,False,False,False,2216,0,0.0,50.275810000000064,0.3046878941216804,0.1783894576964561,0.0972385305555458,0.10000000149011612,-121.1228899999993,-12.11228899999993,-6.272334604390528,10.372301060060748,-0.7706028447562256,27.95613588860823,0,0.11646586345381527,False,False,False,405,0,0.0,14.042889999999996,0.1582417012997079,0.24684875419580313,0.09798181866094682,0.10000000149011612,1985.6370799999945,198.56370799999945,18.685771284198093,1.5161408121432838,0.007000561793069614,0.19618452746292642,0.06387824847138134,4.057622138994286,True,498.0554053319993
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,47,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1294.7617899999982,129.4761789999998,9.675446223915252,17.35612630334888,0.5081415076589133,45.086406308384674,9,0.0022251891410769915,False,False,False,2187,0,0.0,67.18820999999991,0.4267238612158407,0.18421879802006957,0.09687154471516132,0.10000000149011612,63.48032000000012,6.348032000000011,3.136080817574438,35.86072679229909,0.21029573766158352,47.89385102152126,14,0.030120481927710843,False,False,False,353,0,0.0,18.799679999999984,0.6925642592717011,0.3085843388993577,0.09810417035459254,0.10000000149011612,1231.281469999998,123.12814699999979,6.5393654063408135,0.2978457699973298,0.008274887161804393,0.18920498408120254,0.05578273296484659,4.152237256672662,True,493.87206183700073
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,48,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,6636.273229999999,663.6273229999998,25.36177430791453,28.509571780883313,0.872036050738769,64.70269171822825,30,0.016911437472185136,False,False,False,2033,0,0.0,43.77677,0.818093426669733,0.24182006614270293,0.0979931446991051,0.10000000149011612,-16.080570000000307,-1.6080570000000307,-0.8100480802229693,3.656228514587381,-0.7531139923972665,6.773924619373261,0,0.28112449799196787,False,False,False,308,0,0.0,10.890569999999999,0.04183685200902239,0.3377944568852823,0.09837117517525457,0.10000000149011612,6652.353799999999,665.2353799999999,26.1718223881375,1.6251500431360355,0.00787033468853527,0.21659445783187603,0.04790954273354647,4.237500517853162,True,493.19321516200034
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,49,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,958.7585300000012,95.87585300000012,7.761727063813129,15.195244549440929,0.4405818884200839,33.340944583421695,9,0.02091677792612372,False,False,False,1896,0,0.0,60.0514700000001,0.3715337724955715,0.18965957875139297,0.09702529882677657,0.10000000149011612,149.23234999999977,14.923234999999977,7.227861206515884,19.585339847149612,0.3548259999423316,22.688557959745417,2,0.0823293172690763,False,False,False,380,0,0.0,17.637649999999997,0.23813989846753378,0.2202207010733076,0.09843630290224022,0.10000000149011612,809.5261800000014,80.95261800000014,0.5338658572972443,0.08575588847775228,0.008986898364404354,0.2037886050240747,0.0507361972383384,4.072147050100593,True,494.53089479100163
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,env_v3_ucb_warmup_scaled_bonus,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,ucb,50,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,3173.4335599999995,317.34335599999997,17.217092401357203,18.031639533571223,0.8679616726215404,33.044930502936346,11,0.0,False,False,False,2247,0,0.0,57.20644000000006,0.359181210421914,0.21008903621088731,0.09720291470852649,0.10000000149011612,-41.30355999999961,-4.130355999999961,-2.094046078747158,3.6307970916614476,-1.1204971276452609,7.715725999999927,0,0.10441767068273092,False,False,False,446,0,0.0,17.90356000000001,0.03762116714240941,0.2896507905878456,0.09842495292332669,0.10000000149011612,3214.737119999999,321.4737119999999,19.31113848010436,1.9884588002668013,0.008279636893766346,0.19241858761886071,0.04699668347000562,4.112416384167025,True,498.7093016229992
