ticker,period,model_key,result_schema_version,near_zero_vol_percent,collapse_flat_ratio,model,shares,cash_after_buy,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio
SSI,BAD,BUY_AND_HOLD,env_v3_ucb_warmup_scaled_bonus,0.05,0.95,Buy-and-Hold,29,4.8858800000001565,-270.98411999999985,-27.098411999999982,-14.66389643124626,48.730391526925274,-0.12463100048587678,70.63301531237579,40,0.050200803212851405,False,False,False,1,0,0.0,0.99412,0.9907892416163017
