ticker,period,model_key,step,time,portfolio_value
SSI,GOOD,BUY_AND_HOLD,0,2018-12-28,1000.0
SSI,GOOD,BUY_AND_HOLD,1,2019-01-02,992.5264000000003
SSI,GOOD,BUY_AND_HOLD,2,2019-01-03,974.1664000000003
SSI,GOOD,BUY_AND_HOLD,3,2019-01-04,974.1664000000003
SSI,GOOD,BUY_AND_HOLD,4,2019-01-07,976.3264000000003
SSI,GOOD,BUY_AND_HOLD,5,2019-01-08,963.3664000000001
SSI,GOOD,BUY_AND_HOLD,6,2019-01-09,965.5264000000003
SSI,GOOD,BUY_AND_HOLD,7,2019-01-10,957.9664000000002
SSI,GOOD,BUY_AND_HOLD,8,2019-01-11,979.5664000000002
SSI,GOOD,BUY_AND_HOLD,9,2019-01-14,966.6064000000002
SSI,GOOD,BUY_AND_HOLD,10,2019-01-15,974.1664000000003
SSI,GOOD,BUY_AND_HOLD,11,2019-01-16,965.5264000000003
SSI,GOOD,BUY_AND_HOLD,12,2019-01-17,945.0064000000001
SSI,GOOD,BUY_AND_HOLD,13,2019-01-18,942.8464000000001
SSI,GOOD,BUY_AND_HOLD,14,2019-01-21,959.0464000000002
SSI,GOOD,BUY_AND_HOLD,15,2019-01-22,957.9664000000002
SSI,GOOD,BUY_AND_HOLD,16,2019-01-23,953.6464000000001
SSI,GOOD,BUY_AND_HOLD,17,2019-01-24,957.9664000000002
SSI,GOOD,BUY_AND_HOLD,18,2019-01-25,981.7264000000001
SSI,GOOD,BUY_AND_HOLD,19,2019-01-28,976.3264000000003
SSI,GOOD,BUY_AND_HOLD,20,2019-01-29,981.7264000000001
SSI,GOOD,BUY_AND_HOLD,21,2019-01-30,974.1664000000003
SSI,GOOD,BUY_AND_HOLD,22,2019-01-31,978.4864000000001
SSI,GOOD,BUY_AND_HOLD,23,2019-02-01,978.4864000000001
SSI,GOOD,BUY_AND_HOLD,24,2019-02-11,1007.6464000000001
SSI,GOOD,BUY_AND_HOLD,25,2019-02-12,1017.3664000000001
SSI,GOOD,BUY_AND_HOLD,26,2019-02-13,1019.5264000000003
SSI,GOOD,BUY_AND_HOLD,27,2019-02-14,1015.2064000000001
SSI,GOOD,BUY_AND_HOLD,28,2019-02-15,1006.5664000000002
SSI,GOOD,BUY_AND_HOLD,29,2019-02-18,1015.2064000000001
SSI,GOOD,BUY_AND_HOLD,30,2019-02-19,1020.6064000000002
SSI,GOOD,BUY_AND_HOLD,31,2019-02-20,1030.3264000000004
SSI,GOOD,BUY_AND_HOLD,32,2019-02-21,1045.4464000000003
SSI,GOOD,BUY_AND_HOLD,33,2019-02-22,1058.4064000000003
SSI,GOOD,BUY_AND_HOLD,34,2019-02-25,1071.3663999999999
SSI,GOOD,BUY_AND_HOLD,35,2019-02-26,1067.0464000000002
SSI,GOOD,BUY_AND_HOLD,36,2019-02-27,1058.4064000000003
SSI,GOOD,BUY_AND_HOLD,37,2019-02-28,1045.4464000000003
SSI,GOOD,BUY_AND_HOLD,38,2019-03-01,1056.2464000000004
SSI,GOOD,BUY_AND_HOLD,39,2019-03-04,1082.1664
SSI,GOOD,BUY_AND_HOLD,40,2019-03-05,1078.9264000000003
SSI,GOOD,BUY_AND_HOLD,41,2019-03-06,1078.9264000000003
SSI,GOOD,BUY_AND_HOLD,42,2019-03-07,1076.7664
SSI,GOOD,BUY_AND_HOLD,43,2019-03-08,1065.9664000000002
SSI,GOOD,BUY_AND_HOLD,44,2019-03-11,1071.3663999999999
SSI,GOOD,BUY_AND_HOLD,45,2019-03-12,1078.9264000000003
SSI,GOOD,BUY_AND_HOLD,46,2019-03-13,1101.6064000000001
SSI,GOOD,BUY_AND_HOLD,47,2019-03-14,1107.0064000000002
SSI,GOOD,BUY_AND_HOLD,48,2019-03-15,1104.8464000000004
SSI,GOOD,BUY_AND_HOLD,49,2019-03-18,1094.0464000000002
SSI,GOOD,BUY_AND_HOLD,50,2019-03-19,1082.1664
SSI,GOOD,BUY_AND_HOLD,51,2019-03-20,1069.2064
SSI,GOOD,BUY_AND_HOLD,52,2019-03-21,1022.7664000000002
SSI,GOOD,BUY_AND_HOLD,53,2019-03-22,1030.3264000000004
SSI,GOOD,BUY_AND_HOLD,54,2019-03-25,1004.4064000000002
SSI,GOOD,BUY_AND_HOLD,55,2019-03-26,1015.2064000000001
SSI,GOOD,BUY_AND_HOLD,56,2019-03-27,1015.2064000000001
SSI,GOOD,BUY_AND_HOLD,57,2019-03-28,1013.0464000000002
SSI,GOOD,BUY_AND_HOLD,58,2019-03-29,1019.5264000000003
SSI,GOOD,BUY_AND_HOLD,59,2019-04-01,1037.8864000000003
SSI,GOOD,BUY_AND_HOLD,60,2019-04-02,1037.8864000000003
SSI,GOOD,BUY_AND_HOLD,61,2019-04-03,1024.9264000000003
SSI,GOOD,BUY_AND_HOLD,62,2019-04-04,1022.7664000000002
SSI,GOOD,BUY_AND_HOLD,63,2019-04-05,1030.3264000000004
SSI,GOOD,BUY_AND_HOLD,64,2019-04-08,1041.1264
SSI,GOOD,BUY_AND_HOLD,65,2019-04-09,1048.6864
SSI,GOOD,BUY_AND_HOLD,66,2019-04-10,1028.1664000000003
SSI,GOOD,BUY_AND_HOLD,67,2019-04-11,1020.6064000000002
SSI,GOOD,BUY_AND_HOLD,68,2019-04-12,1011.9664000000002
SSI,GOOD,BUY_AND_HOLD,69,2019-04-16,1002.2464000000002
SSI,GOOD,BUY_AND_HOLD,70,2019-04-17,994.6864000000002
SSI,GOOD,BUY_AND_HOLD,71,2019-04-18,974.1664000000003
SSI,GOOD,BUY_AND_HOLD,72,2019-04-19,974.1664000000003
SSI,GOOD,BUY_AND_HOLD,73,2019-04-22,945.0064000000001
SSI,GOOD,BUY_AND_HOLD,74,2019-04-23,942.8464000000001
SSI,GOOD,BUY_AND_HOLD,75,2019-04-24,963.3664000000001
SSI,GOOD,BUY_AND_HOLD,76,2019-04-25,955.8064000000003
SSI,GOOD,BUY_AND_HOLD,77,2019-04-26,966.6064000000002
SSI,GOOD,BUY_AND_HOLD,78,2019-05-02,959.0464000000002
SSI,GOOD,BUY_AND_HOLD,79,2019-05-03,970.9264000000002
SSI,GOOD,BUY_AND_HOLD,80,2019-05-06,945.0064000000001
SSI,GOOD,BUY_AND_HOLD,81,2019-05-07,933.1264000000002
SSI,GOOD,BUY_AND_HOLD,82,2019-05-08,925.5664000000002
SSI,GOOD,BUY_AND_HOLD,83,2019-05-09,922.3264000000003
SSI,GOOD,BUY_AND_HOLD,84,2019-05-10,938.5264000000003
SSI,GOOD,BUY_AND_HOLD,85,2019-05-13,945.0064000000001
SSI,GOOD,BUY_AND_HOLD,86,2019-05-14,938.5264000000003
SSI,GOOD,BUY_AND_HOLD,87,2019-05-15,965.5264000000003
SSI,GOOD,BUY_AND_HOLD,88,2019-05-16,957.9664000000002
SSI,GOOD,BUY_AND_HOLD,89,2019-05-17,963.3664000000001
SSI,GOOD,BUY_AND_HOLD,90,2019-05-20,978.4864000000001
SSI,GOOD,BUY_AND_HOLD,91,2019-05-21,976.3264000000003
SSI,GOOD,BUY_AND_HOLD,92,2019-05-22,976.3264000000003
SSI,GOOD,BUY_AND_HOLD,93,2019-05-23,976.3264000000003
SSI,GOOD,BUY_AND_HOLD,94,2019-05-24,957.9664000000002
SSI,GOOD,BUY_AND_HOLD,95,2019-05-27,950.4064000000002
SSI,GOOD,BUY_AND_HOLD,96,2019-05-28,945.0064000000001
SSI,GOOD,BUY_AND_HOLD,97,2019-05-29,938.5264000000003
