ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_profit_median,test_profit_q25,test_profit_q75,test_profit_valid_n,test_roi_mean,test_roi_std,test_roi_median,test_roi_q25,test_roi_q75,test_roi_valid_n,test_arr_mean,test_arr_std,test_arr_median,test_arr_q25,test_arr_q75,test_arr_valid_n,test_volatility_mean,test_volatility_std,test_volatility_median,test_volatility_q25,test_volatility_q75,test_volatility_valid_n,test_sharpe_mean,test_sharpe_std,test_sharpe_median,test_sharpe_q25,test_sharpe_q75,test_sharpe_valid_n,test_max_drawdown_mean,test_max_drawdown_std,test_max_drawdown_median,test_max_drawdown_q25,test_max_drawdown_q75,test_max_drawdown_valid_n,test_violations_mean,test_violations_std,test_violations_median,test_violations_q25,test_violations_q75,test_violations_valid_n,test_collapse_rate,test_no_trade_rate,test_invalid_action_rate_mean
SSI,BAD,UCB_WITHOUT_VAE_UNCERTAINTY,UCB-VAE without VAE uncertainty,20,-28.99698050000013,215.99210765526442,-12.193130000000508,-145.41676000000047,91.79143499999998,20,-2.8996980500000133,21.599210765526447,-1.2193130000000507,-14.541676000000045,9.179143499999999,20,-2.0804737715409143,11.315051772588259,-0.6161500712370815,-7.591986155244027,4.504285099288002,20,25.74605472701964,11.641830971354915,26.858034539248212,19.730521358051515,34.35225248153549,20,-0.10487224339119168,0.530927151621493,0.02374782367003135,-0.6042356462664297,0.2431613075013863,20,39.01207045485528,18.750593474376704,37.22151200099975,25.033716470032886,55.09466020074063,20,10.85,10.504510309486363,7.0,1.0,18.25,20,0.0,0.0,0.0
