model_key,model,strategy,seed,episodes,gamma,beta_0,beta_decay,beta_min,epsilon_init,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,test_profit,test_roi,test_arr,test_sharpe,test_max_drawdown,test_violations,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,51,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,10196.95074,1019.695074,30.81166726300031,0.9813908498404293,55.757661776768295,23,68.27003000000013,6.827003000000014,3.3877942955345297,0.6395249103289915,1.5630410961310122,0,10128.68071,1012.868071,27.42387296746578,0.34186593951143784,22.456578789990832,0.22617948774633737,0.03512928171789852,3.6052227892027844,True,424.1045568890004
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,52,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,12752.527830000003,1275.2527830000004,33.83619559499942,1.0437395378201275,55.775622492708855,25,-222.6702799999997,-22.26702799999997,-11.933331254856661,-0.3172631638744635,57.59843456375117,13,12975.198110000003,1297.5198110000003,45.76952684985608,1.361002701694591,38.98038497420005,0.2783358851383472,0.04403471035144196,3.8863451631890027,True,423.29631799099934
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,53,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,7725.773000000001,772.5773000000002,27.23464028718745,0.9135006418433745,55.76222969823432,22,122.44143000000054,12.244143000000053,6.000283427356479,0.2776944346070825,43.59001807886558,6,7603.33157,760.3331570000001,21.23435685983097,0.635806207236292,15.940522445312357,0.20260318116895085,0.050818538646502744,4.077870086754879,True,416.39407972499976
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,54,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,255.17904,25.517903999999998,2.5592436697501553,0.16637958385353463,6.233687856342217,0,19.519379999999956,1.9519379999999955,0.9800147407923232,-0.3331826054242264,3.0144116676483748,0,235.65966000000003,23.565966000000003,1.579228928957832,0.499562189277761,0.3423702822140142,0.19262708024731998,0.05089817025923524,3.680514810989703,True,420.2140733570004
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,55,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,9926.46516,992.6465159999999,30.45648225467432,0.9834985585694113,55.68067822402857,20,-50.8668200000003,-5.086682000000031,-2.599362222339574,-0.16048974920507592,28.630726699734588,2,9977.33198,997.7331979999999,33.05584447701389,1.1439883077744872,31.184068580689253,0.2497470239113117,0.05034049188975116,3.7481187247759933,True,421.1990923229996
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,56,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1935.508220000002,193.5508220000002,12.719850354923379,0.8258206728858374,19.124391597133542,3,51.98773999999935,5.1987739999999345,2.5897907752014504,0.1252341393010713,5.855731502757557,0,1883.5204800000026,188.35204800000028,10.130059579721928,0.7005865335847661,1.5249553908935654,0.2038074513961529,0.055949225116135745,3.6720826656942864,True,417.8836282300008
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,57,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,4046.5239699999984,404.65239699999984,19.719187356139088,0.8984909116631989,30.74304029179547,10,78.21279999999979,7.821279999999979,3.872133127609767,0.20873016056999738,15.38975956611536,2,3968.3111699999986,396.83111699999984,15.84705422852932,0.6897607510932016,5.60520965704108,0.2038635751296734,0.04739975910633802,3.9032371688733445,True,423.3603589539998
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,58,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1095.89124,109.58912399999998,8.575564335118768,0.4726913198283248,31.414216891952645,8,-60.89003000000014,-6.089003000000013,-3.119638398647784,-0.007557318526952582,46.71555012773882,11,1156.78127,115.678127,11.695202733766552,0.48024863835527737,5.068784706993747,0.19107530312291507,0.04680856193319477,4.174683438682695,True,419.5882428219993
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,59,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,44.28273000000149,4.428273000000149,0.4829395815135529,-0.4078945785050817,8.392099731819007,0,-164.99076000000002,-16.499076000000002,-8.695093366829298,-0.48951795033711437,36.686035524379975,3,209.27349000000152,20.927349000000152,9.17803294834285,0.08162337183203267,0.4313826702327114,0.18678456524322773,0.04794804873266097,3.578001660515506,True,419.2973294330004
UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,60,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,2249.61769,224.961769,14.001142682007096,0.6755106029809448,55.55731738766766,9,-62.923530000000255,-6.292353000000025,-3.225526780896215,-0.026604107500388406,44.491719523003816,10,2312.54122,231.25412200000002,17.22666946290331,0.7021147104813332,6.829187320301562,0.18366151924791008,0.049442195102315525,4.0352303881243055,True,422.36010177800017
