ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_roi_mean,test_roi_std,test_arr_mean,test_arr_std,test_volatility_mean,test_volatility_std,test_sharpe_mean,test_sharpe_std,test_max_drawdown_mean,test_max_drawdown_std,test_violations_mean,test_violations_std
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE (vae_019 + ucb_009),20,619.0777179999993,573.5752293648799,61.907771799999956,57.35752293648799,15.895076024394637,13.85204241432778,15.395711488548603,11.39047861076616,-9.514789031933669,43.59075061487044,16.79685753718834,12.389686340843369,4.85,5.450977700810822
ACB,GOOD,EPSILON_GREEDY,Deep SARSA Epsilon-Greedy,20,581.3106059999993,582.0065786591057,58.13106059999994,58.20065786591058,14.913088039780172,14.014991778454409,14.27230102452997,11.264256822056346,-0.09268124107529957,2.0944056066145857,15.090676367209642,11.939634369931097,4.45,5.510516261992538
ACB,GOOD,BUY_AND_HOLD,Buy-and-Hold,1,1459.72136,0.0,145.972136,0.0,35.05284239664164,0.0,30.337253975135685,0.0,1.087446626256321,0.0,33.062682008317466,0.0,13.0,0.0
