ticker,period,model_key,model,strategy,seed,episodes,gamma,beta_0,beta_decay,beta_min,epsilon_init,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,41,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,202.5718900000004,20.25718900000004,3.1300990159002895,16.483526851427822,0.150136765964005,40.72811308371621,8,1432.5541999999996,143.25541999999996,34.552992638787615,29.633462714694588,1.0934553376119795,32.869980333037915,13,-1229.9823099999992,-122.99823099999992,-31.422893622887326,-0.9433185716479746,4.129438453303495,0.2059362804067546,0.03503757183729061,6.375041323972035,True,318.18192685400004
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,42,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,-4.180129999999281,-0.4180129999999281,-0.06996602007931507,8.15138166582182,-0.2133334260445504,21.078716396633197,0,222.1901400000006,22.21901400000006,6.928314705133376,10.887621556723422,0.4923259196854198,12.910388118392088,0,-226.3702699999999,-22.63702699999999,-6.998280725212691,-0.7056593457299702,0.6374160073341854,0.17269903976341774,0.04286393230331355,4.645927479946948,True,312.341238494
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,43,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,9.757839999999419,0.9757839999999419,0.16238122165732616,8.127848802604362,-0.18526623880796622,22.867324773792813,0,607.091199999998,60.70911999999981,17.16287970385615,14.293960406181036,1.05149856653881,13.878467256161663,0,-597.3333599999986,-59.733335999999866,-17.00049848219882,-1.2367648053467761,0.8999940995990376,0.18332465681536445,0.04947107165152657,4.99195205856301,True,309.59838620999994
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,44,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1048.1970700000006,104.81970700000008,12.726457492384945,20.119076845375506,0.6020887234892404,41.41418749933071,9,1213.5568899999998,121.35568899999998,30.380978386540768,28.379483024366685,1.0169285187639174,33.006654114231196,13,-165.35981999999922,-16.535981999999905,-17.654520894155823,-0.41483979527467707,7.020882419441585,0.23153955833665255,0.05453501601607121,6.295232084497593,True,311.195900942
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,45,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,944.7337599999998,94.47337599999999,11.75436318439571,22.718807144361033,0.5191135795544307,41.48053465676332,10,1463.1247599999997,146.31247599999998,35.115202047818215,30.00604099199454,1.097666058480798,32.966598708065916,13,-518.3909999999998,-51.83909999999999,-23.360838863422504,-0.5785524789263673,10.218135766733946,0.26255336414123404,0.04241145035765808,6.734418571002585,True,309.8899563959999
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,46,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,321.0826899999927,32.10826899999927,4.762465477454403,7.129014209176075,0.4134860316014641,14.155325415622416,0,35.35410999999999,3.5354109999999994,1.1667230785750826,2.970414350610897,-0.2638925868263436,6.522401491463045,0,285.7285799999927,28.57285799999927,3.5957423988793202,0.6773786184278077,1.777188365562405,0.18530738918945708,0.06466383144644827,4.797505505781068,True,310.2429679760003
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,47,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,604.746960000002,60.47469600000019,8.223247322209604,18.108201897498883,0.42064292722053576,41.55643369198342,9,882.7030799999989,88.27030799999989,23.520903929958138,23.940118174200435,0.9282288151766198,31.73521604896904,8,-277.9561199999969,-27.795611999999693,-15.297656607748534,-0.5075858879560841,2.1624419064741773,0.20263227152413335,0.05763401962045966,6.486949830735935,True,311.15040565900017
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,48,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,34.13083000000165,3.413083000000165,0.5623374933290348,1.1794452038624403,-1.2101734689951356,2.280537826927957,0,100.29930999999965,10.029930999999966,3.2426351604877057,6.524605034218828,0.2200556016857756,7.164990763233671,0,-66.168479999998,-6.6168479999998,-2.680297667158671,-1.430229070680911,5.27059932567467,0.22863972721428708,0.050730014040038504,4.629193027944798,True,311.1586275660002
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,49,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1930.1932900000006,193.01932900000006,19.6773133055256,23.38783783033395,0.8062799761798323,33.69358468576926,7,6.620539999999551,0.6620539999999551,0.22055205959545798,1.5290860820090866,-1.1547497965070432,2.0284669991548396,0,1923.5727500000012,192.3572750000001,19.456761245930142,1.9610297726868755,9.89099582808989,0.2854938059017576,0.04936332778266535,4.752141965339403,True,311.4851697519998
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,50,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,-51.87221999999815,-5.1872219999998155,-0.8860514647876072,1.4993466312550463,-1.9252415422350264,5.655190959549686,0,6.315169999999739,0.6315169999999739,0.21040046745934848,0.37218331416592404,-4.8012212750074905,0.4181166990689881,0,-58.18738999999789,-5.818738999999789,-1.0964519322469557,2.875979732772464,0.035193158947826035,0.1728354175542963,0.04555207435523385,4.7581497366242385,True,308.09394581200013
