model,seed,episode,split,profit,roi,arr,sharpe,max_drawdown,violations
Uncertainty-Aware UCB-VAE,45,8,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,9,train,9454.023760000002,945.4023760000002,29.816917126889894,0.9572154915631484,55.71262811724919,23
Uncertainty-Aware UCB-VAE,45,9,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,10,train,9347.68543,934.7685430000002,29.6694266741018,0.953825011660148,55.77130570467344,23
Uncertainty-Aware UCB-VAE,45,10,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,11,train,9507.07742,950.7077420000002,29.890004195943543,0.9587118500098596,55.71458108522509,23
Uncertainty-Aware UCB-VAE,45,11,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,12,train,9480.9764,948.09764,29.8540883532203,0.9577964922649802,55.76809843334437,23
Uncertainty-Aware UCB-VAE,45,12,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,13,train,9480.659020000005,948.0659020000004,29.853651139144265,0.9577392019273908,55.78052148971712,23
Uncertainty-Aware UCB-VAE,45,13,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,14,train,9613.453020000004,961.3453020000004,30.035565079430725,0.9617601872050948,55.71744398770812,23
Uncertainty-Aware UCB-VAE,45,14,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,15,train,9613.682110000002,961.368211,30.035877156791457,0.9615718647130852,55.776054062308745,23
Uncertainty-Aware UCB-VAE,45,15,test,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
Uncertainty-Aware UCB-VAE,45,16,train,9645.5178,964.5517800000002,30.079187141188115,0.9627850203647644,55.72042348283256,23
Uncertainty-Aware UCB-VAE,45,16,test,-293.8963799999999,-29.38963799999999,-16.10119077446489,-0.3491523779317986,65.79896706590299,15
Uncertainty-Aware UCB-VAE,45,17,train,9641.00222,964.100222,30.073051057176524,0.962485527373038,55.77017161603227,23
Uncertainty-Aware UCB-VAE,45,17,test,-293.8963799999999,-29.38963799999999,-16.10119077446489,-0.3491523779317986,65.79896706590299,15
Uncertainty-Aware UCB-VAE,45,18,train,9693.648820000002,969.3648820000002,30.1444475706832,0.9640968911763008,55.77626976800087,23
Uncertainty-Aware UCB-VAE,45,18,test,-293.8963799999999,-29.38963799999999,-16.10119077446489,-0.3491523779317986,65.79896706590299,15
Uncertainty-Aware UCB-VAE,45,19,train,9693.22671,969.322671,30.143876371159383,0.9639691908187604,55.78158871314805,23
Uncertainty-Aware UCB-VAE,45,19,test,-293.8963799999999,-29.38963799999999,-16.10119077446489,-0.3491523779317986,65.79896706590299,15
Uncertainty-Aware UCB-VAE,45,20,train,9778.16819,977.816819,30.258417499799585,0.9666966803994448,55.72679327921837,23
Uncertainty-Aware UCB-VAE,45,20,test,-293.8963799999999,-29.38963799999999,-16.10119077446489,-0.3491523779317986,65.79896706590299,15
Uncertainty-Aware UCB-VAE,45,21,train,10305.974,1030.5974,30.952676931842515,0.98166322928593,55.772569504211546,23
Uncertainty-Aware UCB-VAE,45,21,test,-301.2537299999999,-30.12537299999999,-16.543357418909277,-0.3621416303072835,65.5267776172921,16
Uncertainty-Aware UCB-VAE,45,22,train,9959.218040000002,995.9218040000002,30.499904521028487,0.9714192425520424,55.78271907245945,23
Uncertainty-Aware UCB-VAE,45,22,test,-301.2537299999999,-30.12537299999999,-16.543357418909277,-0.3621416303072835,65.5267776172921,16
Uncertainty-Aware UCB-VAE,45,23,train,10146.537800000002,1014.6537800000002,30.746050596693703,0.9765024843258032,55.76653366733307,23
Uncertainty-Aware UCB-VAE,45,23,test,-301.2537299999999,-30.12537299999999,-16.543357418909277,-0.3621416303072835,65.5267776172921,16
Uncertainty-Aware UCB-VAE,45,24,train,10014.445760000002,1001.4445760000004,30.572862360513795,0.9732072278667268,55.75675619756856,23
Uncertainty-Aware UCB-VAE,45,24,test,-339.75252999999987,-33.97525299999999,-18.89566916954556,-0.4488948040764733,65.5267776172921,15
Uncertainty-Aware UCB-VAE,45,25,train,10015.19724,1001.519724,30.573852848895758,0.9732678279593592,55.7424023443654,23
Uncertainty-Aware UCB-VAE,45,25,test,-339.75252999999987,-33.97525299999999,-18.89566916954556,-0.4488948040764733,65.5267776172921,15
Uncertainty-Aware UCB-VAE,45,26,train,10225.281030000002,1022.528103,30.848426353221114,0.9785460998560448,55.77596441718546,23
Uncertainty-Aware UCB-VAE,45,26,test,-339.75252999999987,-33.97525299999999,-18.89566916954556,-0.4488948040764733,65.5267776172921,15
Uncertainty-Aware UCB-VAE,45,27,train,10225.281030000002,1022.528103,30.848426353221114,0.9785460998560448,55.77596441718546,23
Uncertainty-Aware UCB-VAE,45,27,test,-321.12918,-32.112918,-17.749514202496876,-0.4149858301616182,64.42163945980172,16
Uncertainty-Aware UCB-VAE,45,28,train,10225.281030000002,1022.528103,30.848426353221114,0.9785460998560448,55.77596441718546,23
Uncertainty-Aware UCB-VAE,45,28,test,-290.36633000000006,-29.036633000000005,-15.889850164817132,-0.3649221757185669,62.21667045492762,14
Uncertainty-Aware UCB-VAE,45,29,train,10225.281030000002,1022.528103,30.848426353221114,0.9785460998560448,55.77596441718546,23
Uncertainty-Aware UCB-VAE,45,29,test,-290.36633000000006,-29.036633000000005,-15.889850164817132,-0.3649221757185669,62.21667045492762,14
Uncertainty-Aware UCB-VAE,45,30,train,10198.64099,1019.864099,30.813862712114258,0.9778831733889124,55.779795903728655,23
Uncertainty-Aware UCB-VAE,45,30,test,-331.59037,-33.159037000000005,-18.391391178769524,-0.4573287770642527,62.529047058608654,14
Uncertainty-Aware UCB-VAE,45,31,train,10198.64099,1019.864099,30.813862712114258,0.9778831733889124,55.779795903728655,23
Uncertainty-Aware UCB-VAE,45,31,test,-331.59037,-33.159037000000005,-18.391391178769524,-0.4573287770642527,62.529047058608654,14
Uncertainty-Aware UCB-VAE,45,32,train,10198.64099,1019.864099,30.813862712114258,0.9778831733889124,55.779795903728655,23
Uncertainty-Aware UCB-VAE,45,32,test,-300.65468,-30.065468,-16.50726932697616,-0.394703183368192,61.21457365973841,14
Uncertainty-Aware UCB-VAE,45,33,train,10146.70948,1014.6709480000002,30.74627449982577,0.9766975299710264,55.76152937081197,23
Uncertainty-Aware UCB-VAE,45,33,test,-300.65468,-30.065468,-16.50726932697616,-0.394703183368192,61.21457365973841,14
Uncertainty-Aware UCB-VAE,45,34,train,9988.0304,998.80304,30.53800736887769,0.9725496958904232,55.75149643361985,23
Uncertainty-Aware UCB-VAE,45,34,test,-300.65468,-30.065468,-16.50726932697616,-0.394703183368192,61.21457365973841,14
Uncertainty-Aware UCB-VAE,45,35,train,10200.70305,1020.070305,30.816540702788675,0.9783295401586812,55.753282581231325,23
Uncertainty-Aware UCB-VAE,45,35,test,-300.65468,-30.065468,-16.50726932697616,-0.394703183368192,61.21457365973841,14
Uncertainty-Aware UCB-VAE,45,36,train,10012.458060000004,1001.2458060000002,30.570242182506945,0.972922007843941,55.77469763213468,23
Uncertainty-Aware UCB-VAE,45,36,test,-300.65468,-30.065468,-16.50726932697616,-0.394703183368192,61.21457365973841,14
Uncertainty-Aware UCB-VAE,45,37,train,9933.51237,993.351237,30.4658348812443,0.9707200467252172,55.76552273130248,23
Uncertainty-Aware UCB-VAE,45,37,test,-301.04267,-30.104267,-16.53064095093706,-0.395236215632141,61.249725302761306,14
Uncertainty-Aware UCB-VAE,45,38,train,10201.06342,1020.106342,30.817008669162902,0.9783923127413222,55.74950869413029,23
Uncertainty-Aware UCB-VAE,45,38,test,-301.04267,-30.104267,-16.53064095093706,-0.395236215632141,61.249725302761306,14
Uncertainty-Aware UCB-VAE,45,39,train,10067.039890000002,1006.7039890000002,30.642039499544005,0.9744787877212452,55.76004740471001,23
Uncertainty-Aware UCB-VAE,45,39,test,-301.04267,-30.104267,-16.53064095093706,-0.395236215632141,61.249725302761306,14
Uncertainty-Aware UCB-VAE,45,40,train,10066.862330000002,1006.686233,30.64180644661793,0.974445468919058,55.76192985544317,23
Uncertainty-Aware UCB-VAE,45,40,test,-169.30851999999993,-16.930851999999994,-8.933583522859445,-0.1604377247456349,53.78422988520411,13
Uncertainty-Aware UCB-VAE,45,41,train,10066.862330000002,1006.686233,30.64180644661793,0.974445468919058,55.76192985544317,23
Uncertainty-Aware UCB-VAE,45,41,test,-169.30851999999993,-16.930851999999994,-8.933583522859445,-0.1604377247456349,53.78422988520411,13
Uncertainty-Aware UCB-VAE,45,42,train,10252.829840000002,1025.2829840000002,30.884092466529324,0.9795435510747864,55.76457555464111,23
Uncertainty-Aware UCB-VAE,45,42,test,-169.30851999999993,-16.930851999999994,-8.933583522859445,-0.1604377247456349,53.78422988520411,13
Uncertainty-Aware UCB-VAE,45,43,train,10226.60021,1022.660021,30.85013600440003,0.9789207051600872,55.760679131073,23
Uncertainty-Aware UCB-VAE,45,43,test,-169.30851999999993,-16.930851999999994,-8.933583522859445,-0.1604377247456349,53.78422988520411,13
Uncertainty-Aware UCB-VAE,45,44,train,10145.405870000002,1014.5405870000004,30.744574269541182,0.9766459552099248,55.77525463718152,23
Uncertainty-Aware UCB-VAE,45,44,test,-169.30851999999993,-16.930851999999994,-8.933583522859445,-0.1604377247456349,53.78422988520411,13
Uncertainty-Aware UCB-VAE,45,45,train,10145.405870000002,1014.5405870000004,30.744574269541182,0.9766459552099248,55.77525463718152,23
Uncertainty-Aware UCB-VAE,45,45,test,-169.30851999999993,-16.930851999999994,-8.933583522859445,-0.1604377247456349,53.78422988520411,13
Uncertainty-Aware UCB-VAE,46,1,train,40.22306999999978,4.022306999999977,0.439431469070195,-2.2862128625986897,1.0393997893445184,0
Uncertainty-Aware UCB-VAE,46,1,test,8.51794000000018,0.851794000000018,0.4288176231638241,-1.1787979958450043,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,2,train,38.27164000000039,3.8271640000000393,0.418463906955524,-2.144731120575328,1.409615560086441,0
Uncertainty-Aware UCB-VAE,46,2,test,16.975380000000428,1.6975380000000428,0.8528175700064589,-0.7274562513176741,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,3,train,40.79475000000002,4.079475000000002,0.4455673873671184,-2.032914465189813,1.4071079245885083,0
Uncertainty-Aware UCB-VAE,46,3,test,17.854860000000485,1.7854860000000483,0.896808404593763,-0.6969148065031698,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,4,train,36.83337000000006,3.683337000000006,0.4029876702247081,-1.6526531864059173,1.7751214026321516,0
Uncertainty-Aware UCB-VAE,46,4,test,17.750390000000152,1.7750390000000151,0.8915838909061335,-0.6951538452119481,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,5,train,49.81197999999972,4.9811979999999725,0.5419563737491195,-1.3787667552295315,1.7535604187100131,0
Uncertainty-Aware UCB-VAE,46,5,test,20.345150000000103,2.0345150000000105,1.021268504732897,-0.604634410385813,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,6,train,62.49541999999792,6.249541999999792,0.6762969846378697,-1.0699177713533103,1.801951947168054,0
Uncertainty-Aware UCB-VAE,46,6,test,20.584890000000318,2.0584890000000318,1.033242321096428,-0.5910898373936077,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,7,train,81.02625999999805,8.102625999999805,0.8700317915248723,-0.8481904334658947,1.7935312951480091,0
Uncertainty-Aware UCB-VAE,46,7,test,19.75412000000017,1.975412000000017,0.9917435502433404,-0.5760618750339375,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,8,train,60.4439399999992,6.0443939999999206,0.6546650555160127,-0.8617292861949255,5.278025255588757,0
Uncertainty-Aware UCB-VAE,46,8,test,20.658260000000155,2.0658260000000155,1.0369065078352335,-0.5443710524215796,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,9,train,70.51260999999909,7.051260999999909,0.7604801633911418,-0.7552900249498304,5.276770033730437,0
Uncertainty-Aware UCB-VAE,46,9,test,22.947660000000383,2.2947660000000383,1.151176415037658,-0.4519091498104166,1.4433427626063011,0
Uncertainty-Aware UCB-VAE,46,10,train,94.43749999999908,9.443749999999907,1.0084098744540082,-0.566543747481809,5.34195148854831,0
Uncertainty-Aware UCB-VAE,46,10,test,31.24926000000005,3.1249260000000048,1.5644716757075905,-0.1863703907423419,1.8242593247402976,0
Uncertainty-Aware UCB-VAE,46,11,train,91.18221999999946,9.118221999999946,0.9749607670781923,-0.5721745572987856,5.373103816009869,0
Uncertainty-Aware UCB-VAE,46,11,test,31.583599999999933,3.1583599999999934,1.581082197682249,-0.1571413316917685,1.8697130338365544,0
Uncertainty-Aware UCB-VAE,46,12,train,127.0317299999981,12.70317299999981,1.3385381437399424,-0.3221338549588879,5.4728685913343735,0
Uncertainty-Aware UCB-VAE,46,12,test,35.67677999999978,3.567677999999978,1.7842218028127022,-0.0622082212847609,2.3991159542817595,0
