model_key,model,seed,episodes,beta_0,epsilon_init,epsilon_decay,epsilon_min,profit,roi,arr,sharpe,max_drawdown,violations,q_loss_mean,vae_loss_mean,cost_loss_mean
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,44,45,0.03,,,,-96.84802000000002,-9.684802,-5.009137328539881,-0.0413925513333944,56.116097222872426,12,11.173452713956804,0.1266842224731527,0.0544019477570365
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,45,45,0.03,,,,-169.30851999999993,-16.930851999999994,-8.933583522859445,-0.1604377247456349,53.78422988520411,13,30.72197378024712,0.1238253113010834,0.0426626099899796
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,46,45,0.03,,,,71.33382999999981,7.133382999999981,3.5372773739780428,0.2953969376957587,4.065446470232417,0,0.9262313811656412,0.1202978926999815,0.0635934059989863
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,47,45,0.03,,,,21.04316999999969,2.104316999999969,1.0561272417690448,0.1426170682787324,57.24930964133631,8,2.3026803504003723,0.125122978743808,0.0557823882919961
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,48,45,0.03,,,,51.96088000000009,5.196088000000009,2.58846931563399,0.1098877568610883,9.38747400000002,0,28.02532162503284,0.1334595657371241,0.0475217587386803
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,49,45,0.03,,,,37.83638999999994,3.783638999999993,1.8912403417559176,0.0808542681435799,28.24509227441444,1,4.562611100112015,0.1295158334333321,0.050973494588558
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,50,45,0.03,,,,3.4352800000000343,0.3435280000000034,0.1731588296999264,-2.662443738593441,0.5290185183296201,0,0.709038255668754,0.1191150099039077,0.0474400671166849
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,51,45,0.03,,,,60.82913000000008,6.082913000000008,3.023865197225284,0.5008674003588575,1.1787573080742937,0,20.54663503110765,0.1290047577742872,0.0352482263480537
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,52,45,0.03,,,,-198.26701000000003,-19.826701000000003,-10.54923242801008,-0.2548119521272168,57.357630537154336,13,33.262046348459926,0.1385685015341331,0.0445829117831228
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,53,45,0.03,,,,122.44143000000054,12.244143000000053,6.000283427356479,0.2776944346070825,43.59001807886558,6,15.36525821526011,0.1263115085918328,0.0508162270974496
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,54,45,0.03,,,,51.93239999999992,5.193239999999991,2.587068136966608,0.1559147614869318,3.832892669469648,0,0.3583635692026202,0.1232835360128304,0.0508848543696362
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,55,45,0.03,,,,-61.11760000000038,-6.111760000000039,-3.1314827707877857,-0.1767403818198622,29.221678439003124,2,31.194911441906,0.1326382143744107,0.0503346752214791
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,56,45,0.03,,,,44.90241999999967,4.490241999999967,2.24062543602106,0.0678576370234872,5.714857674810453,0,1.484113062272081,0.1363727965745432,0.0559473026608084
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,57,45,0.03,,,,66.99209999999971,6.699209999999971,3.3253811999347738,0.1657977460888058,15.430235628900094,2,5.644591660719195,0.1195235471787123,0.0474179428905762
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,58,45,0.03,,,,-60.89003000000014,-6.089003000000013,-3.119638398647784,-0.0075573185269525,46.71555012773882,11,5.020220487861805,0.1232516186504528,0.0468246850442012
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,59,45,0.03,,,,-146.26526000000035,-14.626526000000034,-7.667798823114824,-0.441714155235775,35.66589394615561,3,0.4264117144273139,0.1128786631956182,0.0479471067030882
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,60,45,0.03,,,,-58.594090000000165,-5.859409000000017,-3.0002207061198605,-0.0195930169133411,44.15334759046623,9,6.819109623520463,0.1219260028467096,0.0494428038083273
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,61,45,0.03,,,,-31.632070000000112,-3.163207000000011,-1.608510507714167,-0.3344739718188993,16.191011035349444,0,1.0678278496756253,0.115142997277194,0.0461626914233483
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,62,45,0.03,,,,63.61456999999905,6.3614569999999055,3.16024674726616,0.1536533131443563,9.60040757552941,1,12.166394788689084,0.1123747583607147,0.0474254540199863
UNCERTAINTY_AWARE,Uncertainty-Aware UCB-VAE,63,45,0.03,,,,-169.15179,-16.915179,-8.924915860542548,-0.1096678235332034,66.16466333278291,17,22.314570046501395,0.1302822668233822,0.0650353252502351
