Date,Open,High,Low,Close,Volume
2019-01-03,51.69622876067198,52.48979795071456,50.35888018130735,50.457706451416016,36822000
2019-01-04,51.27859094826891,53.178090737983055,51.02174644793081,53.171634674072266,41878000
2019-01-07,53.21086860703077,53.33501902198475,52.37955564019947,53.05642318725586,39638000
2019-01-08,53.439796993941805,53.85942596931046,52.66609233631574,53.448238372802734,35298000
2019-01-09,53.714913504220625,53.763580249742475,52.95759529257134,53.36779022216797,23986000
2019-01-10,53.02016776868738,53.19348124839768,52.52605158361613,53.15275955200195,29128000
2019-01-11,52.79768893852365,52.82723755189398,52.06768398535762,52.50022506713867,30416000
2019-01-14,51.990216587105415,52.21914920260332,51.70889286530694,51.87947463989258,22886000
2019-01-15,52.15160966509832,53.635454738779664,52.01107283610339,53.49143981933594,29272000
2019-01-16,53.63297429719046,54.24752030985362,53.60019765106064,53.68114471435547,26636000
2019-01-17,53.60665198337117,54.21896260217479,53.310180768848845,54.12460708618164,24854000
2019-01-18,54.62617868994846,55.040939099727915,54.17426939308579,54.53976821899414,39112000
2019-01-22,54.03026115950947,54.20456730851409,52.81209585437609,53.162200927734375,32270000
2019-01-23,53.50137490994377,53.87779674907241,52.62735501298077,53.41297912597656,19340000
2019-01-24,53.45816860781097,53.606900539710026,52.674529853517484,53.33004379272461,27226000
2019-01-25,53.881277559779754,54.32821979037982,53.72335784534207,54.178741455078125,22382000
2019-01-28,53.63843712203488,53.78195571433053,52.82847774657626,53.14034652709961,25686000
2019-01-29,53.26946111589013,53.392122533628864,52.43442764916078,52.67055892944336,20436000
2019-01-30,53.05840629396684,54.179234203936936,52.9799408763929,54.08289337158203,25596000
2019-01-31,54.775162043606876,55.48679152217565,54.398240067703995,55.439117431640625,30766000
2019-02-01,55.241962456522494,55.86768155074635,54.86901491736181,55.1600227355957,29244000
2019-02-04,55.25487968814005,56.255035400390625,55.074117472086975,56.255035400390625,51530000
2019-02-05,55.859738056919205,56.95275645100795,55.482717579896615,56.91004943847656,71044000
2019-02-06,56.59123090728862,56.9602040299795,55.260338420411706,55.382503509521484,42112000
2019-02-07,54.83276550807552,54.86653481279246,53.93093601252303,54.56211853027344,40896000
2019-02-08,53.98059477437094,54.572048245552025,53.958248610694575,54.380855560302734,21516000
2019-02-11,54.47471684665475,54.921409022406436,54.27160847289673,54.37837600708008,21304000
2019-02-12,54.9638709216361,55.88233694881235,54.91669315855581,55.68741989135742,32182000
2019-02-13,55.86718639852591,56.35087589557625,55.544890913846714,55.62732696533203,20996000
2019-02-14,55.522546732266974,56.02808608231893,55.144882153472096,55.70231628417969,18952000
2019-02-15,56.11995814002343,56.19891610116407,55.15506078697294,55.304039001464844,28996000
2019-02-19,55.122782052480055,55.713242887771514,55.122782052480055,55.547874450683594,20928000
2019-02-20,55.61888332015716,55.78872249330547,54.888382027248696,55.311485290527344,21756000
2019-02-21,55.16449498008729,55.21912146218688,54.254720435235,54.4757080078125,28302000
