Date,Open,High,Low,Close,Volume
2019-01-03,34.25835500640601,34.67236895047303,33.78723819464029,33.83244705200195,365248800
2019-01-04,34.38921334078491,35.34572607671616,34.21551944315652,35.2767219543457,234428400
2019-01-07,35.381413677453956,35.41234680881426,34.7151859148074,35.19820022583008,219111200
2019-01-08,35.58604690991342,36.12378972115468,35.33859270778415,35.86919403076172,164101200
2019-01-09,35.99767715234844,36.768598408813624,35.602702406686625,36.47831344604492,180396400
2019-01-10,36.28557781798725,36.63534728478305,35.895359290285356,36.59489822387695,143122800
2019-01-11,36.3760087634488,36.57111628310706,36.05003082093931,36.23562240600586,108092800
2019-01-14,35.89297614047148,35.99290974104854,35.50513574272239,35.69072723388672,129756800
2019-01-15,35.75498713269954,36.4973534206971,35.70264041950483,36.42121505737305,114843600
2019-01-16,36.423592187541374,37.0898200949179,36.40455668954205,36.86615753173828,122278800
2019-01-17,36.69007415902539,37.5133420282532,36.46641164302394,37.085052490234375,119284800
2019-01-18,37.47527665432627,37.56569435663353,37.11360947574702,37.313480377197266,135004000
2019-01-22,37.21591336558636,37.29205169885072,36.314125587565776,36.47592544555664,121576000
2019-01-23,36.678179828590224,36.913740003402474,36.095231841531145,36.62345504760742,92522400
2019-01-24,36.66866566491867,36.756701659961614,36.10475314635756,36.33317184448242,101766000
2019-01-25,36.99463717184698,37.62517569702941,36.718631568016214,37.53713607788086,134142000
2019-01-28,37.06839983547352,37.19688852871694,36.5615938117792,37.18975067138672,104768400
2019-01-29,37.177851753922326,37.62517682803338,36.66866404152659,36.80428695678711,166348800
2019-01-30,38.843413729530596,39.53343310309419,38.12483930122953,39.31929016113281,244439200
2019-01-31,39.523931249603315,40.2115727929671,39.15512615762059,39.60245132446289,162958400
2019-02-01,39.72617244698673,40.206805105535146,39.481092705405594,39.62147903442383,130672400
2019-02-04,39.83323588611109,40.84447326029848,39.802302757563595,40.746917724609375,125982000
2019-02-05,41.129996196495064,41.65821927552626,41.008649025071186,41.44407272338867,144406400
2019-02-06,41.55591068027246,41.7748170482294,41.12762476808099,41.45835876464844,112958400
2019-02-07,41.02054447924784,41.38697134265783,40.530392365146405,40.67315673828125,126966800
2019-02-08,40.381637745202596,40.78069839317819,40.245429516724585,40.7209587097168,95280000
2019-02-11,40.87389390411717,40.91212817826302,40.44376743552907,40.486778259277344,83973600
2019-02-12,40.64687563227546,40.861937000103666,40.55128996618045,40.83565139770508,89134000
2019-02-13,40.95513438892217,41.21559851553818,40.603864782993156,40.665992736816406,89960800
2019-02-14,40.553691413976786,40.924074562670334,40.474834588255234,40.81415557861328,87342800
2019-02-15,40.92167906223181,41.0292097524213,40.563240997453136,40.72334289550781,98507200
2019-02-19,40.55368854142776,40.96708613224222,40.50111732800384,40.84521484375,75891200
