ticker,period,model_key,step,time,portfolio_value
GAS,GOOD,BUY_AND_HOLD,0,2018-12-28,1000.0
GAS,GOOD,BUY_AND_HOLD,1,2019-01-02,1001.3028300000001
GAS,GOOD,BUY_AND_HOLD,2,2019-01-03,977.7428300000003
GAS,GOOD,BUY_AND_HOLD,3,2019-01-04,975.46283
GAS,GOOD,BUY_AND_HOLD,4,2019-01-07,995.7928300000001
GAS,GOOD,BUY_AND_HOLD,5,2019-01-08,1018.21283
GAS,GOOD,BUY_AND_HOLD,6,2019-01-09,1036.2628300000001
GAS,GOOD,BUY_AND_HOLD,7,2019-01-10,1052.2228300000002
GAS,GOOD,BUY_AND_HOLD,8,2019-01-11,1048.80283
GAS,GOOD,BUY_AND_HOLD,9,2019-01-14,1031.8928300000002
GAS,GOOD,BUY_AND_HOLD,10,2019-01-15,1040.82283
GAS,GOOD,BUY_AND_HOLD,11,2019-01-16,1044.2428300000001
GAS,GOOD,BUY_AND_HOLD,12,2019-01-17,1026.1928300000002
GAS,GOOD,BUY_AND_HOLD,13,2019-01-18,1026.1928300000002
GAS,GOOD,BUY_AND_HOLD,14,2019-01-21,1043.1028300000003
GAS,GOOD,BUY_AND_HOLD,15,2019-01-22,1034.1728300000002
GAS,GOOD,BUY_AND_HOLD,16,2019-01-23,1037.4028300000002
GAS,GOOD,BUY_AND_HOLD,17,2019-01-24,1035.1228300000002
GAS,GOOD,BUY_AND_HOLD,18,2019-01-25,1031.8928300000002
GAS,GOOD,BUY_AND_HOLD,19,2019-01-28,1031.8928300000002
GAS,GOOD,BUY_AND_HOLD,20,2019-01-29,1013.8428300000002
GAS,GOOD,BUY_AND_HOLD,21,2019-01-30,1014.9828300000003
GAS,GOOD,BUY_AND_HOLD,22,2019-01-31,1012.7028300000002
GAS,GOOD,BUY_AND_HOLD,23,2019-02-01,1014.9828300000003
GAS,GOOD,BUY_AND_HOLD,24,2019-02-11,1043.1028300000003
GAS,GOOD,BUY_AND_HOLD,25,2019-02-12,1048.80283
GAS,GOOD,BUY_AND_HOLD,26,2019-02-13,1071.4128300000002
GAS,GOOD,BUY_AND_HOLD,27,2019-02-14,1065.71283
GAS,GOOD,BUY_AND_HOLD,28,2019-02-15,1082.6228300000002
GAS,GOOD,BUY_AND_HOLD,29,2019-02-18,1118.7228300000002
GAS,GOOD,BUY_AND_HOLD,30,2019-02-19,1105.2328300000004
GAS,GOOD,BUY_AND_HOLD,31,2019-02-20,1105.2328300000004
GAS,GOOD,BUY_AND_HOLD,32,2019-02-21,1118.7228300000002
GAS,GOOD,BUY_AND_HOLD,33,2019-02-22,1142.4728300000002
GAS,GOOD,BUY_AND_HOLD,34,2019-02-25,1141.3328300000003
GAS,GOOD,BUY_AND_HOLD,35,2019-02-26,1126.7028300000002
GAS,GOOD,BUY_AND_HOLD,36,2019-02-27,1133.3528300000003
GAS,GOOD,BUY_AND_HOLD,37,2019-02-28,1129.9328300000002
GAS,GOOD,BUY_AND_HOLD,38,2019-03-01,1150.2628300000001
GAS,GOOD,BUY_AND_HOLD,39,2019-03-04,1184.0828300000003
GAS,GOOD,BUY_AND_HOLD,40,2019-03-05,1195.4828300000004
GAS,GOOD,BUY_AND_HOLD,41,2019-03-06,1195.4828300000004
GAS,GOOD,BUY_AND_HOLD,42,2019-03-07,1184.0828300000003
GAS,GOOD,BUY_AND_HOLD,43,2019-03-08,1161.6628300000002
