time,open,high,low,close,volume,MACD,RSI,CCI,ADX
2013-01-02,53.02,53.02,51.47,51.99,2050,1.1331114933845967,61.511824594933806,96.45870757052604,22.606300029896623
2013-01-03,53.02,53.02,50.96,51.99,50760,1.0937337250184882,61.51182459493382,78.23459731409567,22.084576214263198
2013-01-04,51.99,52.5,51.99,52.5,21720,1.091101755785573,64.1166100956743,87.10845554951989,21.60011838546073
2013-01-07,52.5,55.08,51.47,54.05,224230,1.2002521872323157,70.62371392954351,138.46981054495942,22.806323267659394
2013-01-08,54.56,56.62,54.56,56.62,225320,1.4771050644372323,77.8091648636472,232.70361041141877,24.583821172812232
2013-01-09,59.19,59.19,58.68,59.19,109840,1.8821937281796863,82.43584169458103,312.53780350816515,27.02618738864524
2013-01-10,60.22,61.77,58.68,61.77,229030,2.383933351018598,85.66667003251905,281.86759722175555,29.842978682443263
2013-01-11,64.34,64.34,61.77,61.77,100590,2.749866863487618,85.66667003251906,238.830017971121,32.85779011407549
2013-01-14,61.25,61.25,59.19,59.71,70350,2.840898910425018,73.19842917723678,141.41359461556448,33.781183372439436
2013-01-15,59.71,59.71,57.65,59.71,63030,2.8798453983625834,73.19842917723678,100.33680738393072,33.70807014154661
2013-01-16,59.71,59.71,58.68,58.68,21320,2.795375035369368,67.50143622769005,86.4375782077197,33.64017928428898
2013-01-17,58.17,59.71,57.14,57.65,87070,2.6151731836183387,62.28125079943649,61.56698857325709,32.68665070795134
2013-01-18,58.68,58.68,55.59,56.62,45180,2.3620216110656074,57.4930439576233,33.50820781858186,31.007454115656454
2013-01-21,57.14,57.65,55.08,55.59,54360,2.0546006170591653,53.09692317674818,13.488015468213275,29.20100773647739
2013-01-22,56.11,56.11,54.56,54.56,52690,1.708164218711559,49.05728467601098,-10.907816333683726,27.269609899646643
2013-01-23,54.56,55.08,53.53,54.05,39270,1.376589670505183,47.14468736036623,-33.2527295376275,25.655901321377467
2013-01-24,54.05,55.59,53.53,55.08,4050,1.1832866521610939,51.27623361976901,-27.002749061060367,23.899751513378472
2013-01-25,56.11,58.68,55.08,58.68,37620,1.3055331574224383,62.3528287690402,31.559668635608023,23.441674999337717
