time,open,high,low,close,volume,MACD,RSI,CCI,ADX
2013-01-02,2.28,2.44,2.28,2.42,2578600,0.05597150487143754,73.05209333489886,120.77641984184024,44.02134837049459
2013-01-03,2.45,2.49,2.34,2.38,1967200,0.059968544027926285,66.88462376694582,133.79737045630318,45.7561083536869
2013-01-04,2.37,2.41,2.34,2.41,1170100,0.06480988759465722,68.99860684919601,118.38790931989921,47.36695690950832
2013-01-07,2.38,2.45,2.38,2.41,1355700,0.06786438882107415,68.998606849196,139.0044691015566,49.09071832535752
2013-01-08,2.39,2.45,2.37,2.42,2180000,0.07028185401190168,69.74525068621915,130.96996553421948,50.36798084292627
2013-01-09,2.39,2.55,2.39,2.53,3861400,0.08014987541198693,76.4610381986484,177.41305197342692,52.07621553377137
2013-01-10,2.53,2.56,2.48,2.56,880700,0.08936100470935315,77.90174193268531,183.05773136060395,53.7052028631663
2013-01-11,2.66,2.66,2.55,2.55,806200,0.09476162162655655,76.22695570122589,190.79641350210966,55.57751546964216
2013-01-14,2.58,2.58,2.48,2.52,614300,0.09551980728389164,71.27629387878532,124.2937853107345,55.62889177236847
2013-01-15,2.55,2.56,2.46,2.55,1310500,0.0974184449666029,73.15396497538312,106.64355863662635,55.243126463749896
2013-01-16,2.55,2.63,2.53,2.55,1346900,0.09779579990358034,73.15396497538312,122.71483305966075,55.338784336402504
2013-01-17,2.55,2.58,2.51,2.52,1068300,0.09458380391513144,67.99872172997401,90.73170731707349,55.004870219408005
2013-01-18,2.51,2.51,2.44,2.49,679700,0.08859624234110353,63.202181986723225,48.44444444444476,53.3528185459415
2013-01-21,2.49,2.49,2.44,2.45,341900,0.07970460586753614,57.38941983258478,30.197444831591287,51.81877056343689
2013-01-22,2.45,2.46,2.35,2.38,738000,0.06624586383419917,48.911585030778305,-20.459081836327115,48.917382746439735
2013-01-23,2.37,2.39,2.31,2.38,331100,0.05494632675583899,48.91158503077831,-54.167486392550224,45.66878094618026
2013-01-24,2.41,2.44,2.37,2.42,333700,0.04865812731546182,53.467167592181696,-22.331270891116578,43.24469056505596
2013-01-25,2.45,2.51,2.45,2.46,786500,0.046367849949747963,57.54419179056954,25.308641975308774,41.71665833167232
