time,open,high,low,close,volume,MACD,RSI,CCI,ADX
2013-01-02,16.54,16.67,16.5,16.67,90770,0.06248374260984946,58.27095402633942,89.11449520586557,20.613435687736544
2013-01-03,16.67,16.88,16.58,16.67,1618510,0.06706423828950037,58.27095402633942,196.9403145873708,19.46318491209872
2013-01-04,16.97,17.18,16.67,17.05,1318980,0.10020207122039793,69.67969846952477,371.21212121212557,20.125617873848434
2013-01-07,17.09,17.22,17.05,17.05,701600,0.12502285689308934,69.67969846952477,322.24354873106944,20.91965662036179
2013-01-08,17.01,17.69,16.92,17.44,871680,0.1741556906036834,77.12407637210626,303.57400201758537,23.168947412655
2013-01-09,17.61,17.82,17.05,17.14,1192690,0.18673377182305018,64.08884681861147,213.52058378080795,25.54311325563564
2013-01-10,17.14,17.44,17.05,17.44,286010,0.21839199760092498,69.6187661769608,159.45578231292768,27.74769582411766
2013-01-11,17.52,18.29,17.52,18.29,1009650,0.3085129209585098,79.33057608831109,248.0775660314276,31.006423534665764
2013-01-14,18.29,19.19,18.25,18.89,504790,0.423467913093841,83.37138155094662,275.2780027984395,34.616980935247895
2013-01-15,18.89,18.89,18.42,18.5,476420,0.4775954093469501,73.33557438085586,195.022439820482,37.96964137864559
2013-01-16,18.46,18.93,18.46,18.68,1560150,0.5289192835128098,74.84087560139639,166.89200533743397,41.1033727002742
2013-01-17,18.68,18.72,17.95,17.95,505310,0.5048691076198182,60.037826473221365,100.00330098369298,41.722561142851546
2013-01-18,17.95,18.16,17.74,17.78,550040,0.466711629554144,57.200415470506286,61.496173770198546,41.52156391345776
2013-01-21,17.86,17.86,17.35,17.39,745790,0.4003864073710197,51.21992756791386,22.12840542339736,40.07792114871222
2013-01-22,17.31,17.86,17.22,17.39,864580,0.3438593938956842,51.21992756791386,12.780968588243574,38.360471297689195
2013-01-23,17.61,17.61,17.27,17.39,151470,0.29565322215408685,51.21992756791387,0.6412795412960935,36.76569643602496
2013-01-24,17.39,17.99,17.39,17.91,1013370,0.2959970679730155,58.453667801458074,33.474845069047895,36.05561448603763
2013-01-25,18.03,19.15,17.95,19.15,976320,0.3918106558029706,69.91191219056928,128.7685892468351,36.94864586360013
2013-01-28,20.09,20.47,19.44,19.44,868650,0.48554710603096396,71.86614219007897,199.95585963363447,38.75839398924268
2013-01-29,19.27,19.96,19.19,19.44,831050,0.5534540444599507,71.86614219007897,150.99649381804775,39.84053801949894
2013-01-30,19.79,20.3,19.49,19.66,422340,0.6179001752010649,73.38693493967992,152.10076783711526,41.07678502303975
2013-01-31,19.62,19.66,19.1,19.1,409050,0.616678195864889,63.915857368030906,94.36313784139917,41.32800243252455
2013-02-01,19.02,19.23,18.76,19.23,354500,0.6190635032697109,65.04369397232081,67.83686335470802,40.84068256636322
2013-02-04,19.66,20.04,19.49,19.66,373810,0.6481794734214112,68.54571971293444,111.3375796178344,41.098437381628564
2013-02-05,19.66,19.74,19.36,19.44,264910,0.6460546127320441,64.95998132122995,84.78231277895955,41.073950521081954
2013-02-06,19.44,19.79,19.44,19.79,472350,0.6649476180297533,67.84212513891642,91.01895245674571,41.095562641124374
