ticker,period,model_key,result_schema_version,model,strategy,seed,episodes,gamma,near_zero_vol_percent,collapse_flat_ratio,beta_0,beta_decay,beta_min,epsilon_init,beta_decay_transitions,beta_min_action_coverage,ucb_epsilon_init,ucb_epsilon_decay,ucb_epsilon_min,ucb_warmup_episodes,q_scale_floor,final_beta,final_ucb_epsilon,final_action_coverage,ucb_total_transitions,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,train_flat_step_ratio,train_no_trade,train_near_zero_vol,train_collapse,train_trade_count,train_invalid_action_count,train_invalid_action_rate,train_turnover,train_exposure_ratio,train_q_scale_mean,train_exploration_bonus_mean,train_exploration_bonus_max,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio,test_q_scale_mean,test_exploration_bonus_mean,test_exploration_bonus_max,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,41,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,991.5810399999984,99.15810399999985,7.961022810125296,16.63126748261934,0.427340011728549,32.54938580526384,11,0.052514463729417,False,False,False,1981,0,0.0,22.278959999999998,0.21663616432156552,0.179463972487169,0.095325796237828,0.10000000149011612,-429.2469100000005,-42.92469100000005,-24.52450858693004,33.268048543813194,-0.7453494075994336,62.684572015236704,21,0.0,False,False,False,498,0,0.0,12.33691,0.5294194942037657,0.2756020168074403,0.09814090411749667,0.10000000149011612,1420.827949999999,142.08279499999992,32.48553139705533,1.1726894193279827,0.012929002847378775,0.1900532039075062,0.03447475585893824,4.416922037207153,True,540.177181266
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,42,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,479.8651399999985,47.98651399999985,4.454348732060831,8.66836653904883,0.3197390874529276,28.441137114773557,0,0.19893190921228304,False,False,False,1312,0,0.0,33.114859999999965,0.11082878835933098,0.15169011952018122,0.09622600583414836,0.10000000149011612,-249.35519000000022,-24.935519000000024,-13.402897689825966,40.68839939032982,-0.20147574205780616,66.44081091833102,27,0.01606425702811245,False,False,False,327,0,0.0,12.995190000000008,0.7605100170521883,0.25076755974067744,0.09873563090666405,0.10000000149011612,729.2203299999987,72.92203299999987,17.8572464218868,0.5212148295107337,0.004404562107703424,0.17870396406486116,0.04209216226470368,4.416705116863536,True,547.7201986979999
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,43,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,2924.7089300000002,292.47089300000005,16.41898183812518,17.368992065544838,0.8546321492690916,28.188912195264415,2,0.045838896306186025,False,False,False,2015,0,0.0,42.60106999999996,0.38013529042299726,0.17378178278989775,0.0966503258229204,0.10000000149011612,-12.795360000000073,-1.2795360000000073,-0.6440246800963889,33.903089924762185,0.09229201275452,60.798812483307785,18,0.18875502008032127,False,False,False,228,0,0.0,10.93536,0.556939678144293,0.27187677981503994,0.09832582048807931,0.10000000149011612,2937.5042900000003,293.75042900000005,17.06300651822157,0.7623401365145716,0.0065870271597372335,0.185744384753293,0.048902310732880545,4.332466720316087,True,544.4237213719998
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,44,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,2325.206459999999,232.5206459999999,14.292980532635058,21.50776719933435,0.6409040745578742,53.691367128331215,14,0.0,False,False,False,2241,0,0.0,44.91354,0.5334116148208793,0.1950847785016352,0.09560362764766032,0.10000000149011612,-64.6712700000005,-6.46712700000005,-3.2987068062981906,29.77578611838142,-0.0316883548114083,45.763733862091506,7,0.0,False,False,False,498,0,0.0,21.051269999999995,0.6230131418662466,0.2987692380944888,0.09829775554778455,0.10000000149011612,2389.8777299999992,238.98777299999998,17.591687338933248,0.6725924293692825,0.01002382415535078,0.19296886746225686,0.05316220019654981,4.464804799724731,True,547.863808948
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,45,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,2788.756370000003,278.87563700000027,15.963531973415668,24.562346460052513,0.6494743114052011,41.16209616732067,27,0.02091677792612372,False,False,False,1890,0,0.0,48.55363000000004,0.4635418012899617,0.2693175124986786,0.09721098232331744,0.10000000149011612,-299.62275,-29.962274999999998,-16.362615078247032,44.75204934672306,-0.22255676899437332,68.34208806881853,34,0.002008032128514056,False,False,False,447,0,0.0,34.12274999999998,0.8824001394407551,0.35309860526198844,0.09852416164201948,0.10000000149011612,3088.379120000003,308.83791200000024,32.3261470516627,0.8720310803995743,0.01697671543361251,0.19963053536826167,0.043988326172633416,4.401466866225472,True,541.8821689470001
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,46,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1925.9850999999944,192.59850999999944,12.679133130688601,15.094786832548474,0.7404141748989861,33.89843606313737,1,0.0013351134846461949,False,False,False,2228,0,0.0,49.414900000000046,0.30489517594170934,0.18136662325536246,0.09727804973663026,0.10000000149011612,-120.76573999999914,-12.076573999999914,-6.253227046554544,10.550506913714122,-0.7537993308345575,25.25846120838729,0,0.13052208835341367,False,False,False,411,0,0.0,14.215739999999998,0.1701619147989015,0.242334734304363,0.09800475437021378,0.10000000149011612,2046.7508399999936,204.67508399999934,18.932360177243147,1.4942135057335437,0.00721867471672149,0.1961129932567991,0.06380824404929218,4.05342382033753,True,545.7187401339997
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,47,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1937.0759000000003,193.70759,12.7265418986783,17.829823069168413,0.6545947117719637,44.625491313089235,10,0.0026702269692923898,False,False,False,2200,0,0.0,67.74409999999992,0.40797172742881355,0.1922553147992984,0.09698602252491335,0.10000000149011612,141.71629000000007,14.171629000000008,6.875443057011821,35.241066042560135,0.3095818500644683,45.74226537023877,14,0.030120481927710843,False,False,False,352,0,0.0,18.053709999999995,0.6765955482266928,0.30691281688141536,0.09809001825420732,0.10000000149011612,1795.3596100000002,179.53596100000001,5.85109884166648,0.3450128617074954,0.008142948151281517,0.18905945831331714,0.05566165873074326,4.1529542899732395,True,545.3057198050001
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,48,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,6404.114210000001,640.411421,24.932172792406092,30.156737973311564,0.8289341252572429,66.68680149001995,36,0.017801513128615932,False,False,False,2018,0,0.0,42.335789999999996,0.8804150614638017,0.23649736597941726,0.09820108583922929,0.10000000149011612,-27.823450000000093,-2.782345000000009,-1.4057634171163236,3.889921452632652,-0.8617809399591215,7.909987528449975,0,0.285140562248996,False,False,False,307,0,0.0,11.393450000000005,0.04790664260802791,0.3373270711925135,0.09832390062932596,0.10000000149011612,6431.9376600000005,643.193766,26.337936209522415,1.6907150652163643,0.007633789503400035,0.2176240563392639,0.04781936837906211,4.219578247298372,True,542.6864608209999
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,49,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,939.281760000003,93.9281760000003,7.642057870782737,15.917097114621221,0.4206106563282716,33.84033301442098,9,0.01824655095683133,False,False,False,1908,0,0.0,60.018240000000056,0.38967636168483055,0.1917129115238421,0.09696669979485541,0.10000000149011612,100.35448999999858,10.035448999999858,4.9150091499371,18.365006008670075,0.2463041307649794,24.10848603495562,1,0.03614457831325301,False,False,False,372,0,0.0,16.915509999999998,0.23549486477197432,0.22179587499563952,0.0983727469349395,0.10000000149011612,838.9272700000045,83.89272700000045,2.7270487208456373,0.1743065255632922,0.009332270913809124,0.20412719260002005,0.05078483415960238,4.053279947324929,True,541.2462047499994
SSI,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,50,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,3131.454170000001,313.14541700000007,17.085406954136005,17.90024800560395,0.8666519144032463,33.58096661869781,11,0.0,False,False,False,2247,0,0.0,57.31583000000007,0.3602547307258139,0.2094946347001292,0.09722809328927806,0.10000000149011612,-25.799459999999726,-2.5799459999999725,-1.3028318687418938,3.75114005160229,-0.8669521601172597,6.1366549999999505,0,0.0823293172690763,False,False,False,457,0,0.0,18.619460000000004,0.037908373984781786,0.28907458573938855,0.09841964366652313,0.10000000149011612,3157.2536300000006,315.725363,18.3882388228779,1.733604074520506,0.008267902221421446,0.19398913917870358,0.04691289200864989,4.119513827503576,True,539.1332602020002
