ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_profit_median,test_profit_q25,test_profit_q75,test_profit_valid_n,test_roi_mean,test_roi_std,test_roi_median,test_roi_q25,test_roi_q75,test_roi_valid_n,test_arr_mean,test_arr_std,test_arr_median,test_arr_q25,test_arr_q75,test_arr_valid_n,test_volatility_mean,test_volatility_std,test_volatility_median,test_volatility_q25,test_volatility_q75,test_volatility_valid_n,test_sharpe_mean,test_sharpe_std,test_sharpe_median,test_sharpe_q25,test_sharpe_q75,test_sharpe_valid_n,test_max_drawdown_mean,test_max_drawdown_std,test_max_drawdown_median,test_max_drawdown_q25,test_max_drawdown_q75,test_max_drawdown_valid_n,test_violations_mean,test_violations_std,test_violations_median,test_violations_q25,test_violations_q75,test_violations_valid_n,test_collapse_rate,test_no_trade_rate,test_invalid_action_rate_mean
ACB,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,20,17.19735899999974,55.128633652036065,12.199719999999218,-2.4081525000004262,39.63079749999963,20,1.7197358999999743,5.512863365203606,1.2199719999999217,-0.2408152500000426,3.9630797499999635,20,0.8238123864481126,2.7486104060300267,0.6101356688519077,-0.12093686540581287,1.9689560380188098,20,13.20343460946574,8.747544990008956,12.221762844639064,5.002424374754584,19.58400880115576,20,-0.12232504304648173,0.3909001310646818,-0.0376485343791285,-0.29311988534284006,0.08819566734303849,20,17.699349082080765,12.393649944941377,14.415423352511677,6.592571794453128,25.503497611484946,20,2.0,2.973567766700113,0.0,0.0,2.75,20,0.0,0.0,0.0
