ticker,period,model_key,model,seed,episode,split,control,epsilon_ucb,action_coverage,ucb_total_transitions,profit,roi,arr,volatility,sharpe,max_drawdown,violations,flat_step_ratio,no_trade,near_zero_vol,collapse,trade_count,invalid_action_count,invalid_action_rate,turnover,exposure_ratio,q_scale_mean,exploration_bonus_mean,exploration_bonus_max
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,1,train,1.0,1.0,1.0,2247,1483.707919999999,148.3707919999999,10.644575408978962,21.43047580606046,0.48995960765354074,54.20769001467091,14,0.012016021361815754,False,False,False,2218,0,0.0,26.41208000000001,0.4445998070619002,0.2752245540287583,0.9566250901351099,1.0
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,1,test,1.0,1.0,1.0,2247,-197.6188299999999,-19.761882999999987,-10.458125318960509,37.893459998344376,-0.1571656177642081,67.3808888122689,17,0.0,False,False,False,498,0,0.0,12.598830000000017,0.9315866414781854,0.37318424261118993,0.9815785164552782,1.0
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,2,train,0.9045834549972122,0.8,1.0,4494,1512.5127100000004,151.25127100000003,10.786520807431899,21.42753651934437,0.49603476356187426,54.207132062728135,13,0.016911437472185136,False,False,False,2205,0,0.0,26.337290000000017,0.4454702985237491,0.2711758122219475,0.8653409532389074,0.9045834541320801
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,2,test,0.9045834549972122,0.8,1.0,4494,-197.6188299999999,-19.761882999999987,-10.458125318960509,37.893459998344376,-0.1571656177642081,67.3808888122689,17,0.0,False,False,False,498,0,0.0,12.598830000000017,0.9315866414781854,0.36842063844323636,0.8879804058573724,0.9045834541320801
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,3,train,0.8182712270546932,0.6400000000000001,1.0,6741,1514.202459999999,151.4202459999999,10.794802635238865,21.41300784526334,0.49657567727185126,54.135650163293015,14,0.01602136181575434,False,False,False,2206,0,0.0,26.337540000000008,0.4455140470963254,0.26700042962404585,0.7827573533741484,0.8182712197303772
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,3,test,0.8182712270546932,0.6400000000000001,1.0,6741,-182.58857,-18.258857,-9.62048407250653,37.898208922560805,-0.13236279566406084,67.096916682356,18,0.0,False,False,False,498,0,0.0,12.548570000000012,0.9308652432381249,0.36295487190106784,0.8033114107214826,0.8182712197303772
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,4,train,0.7401946136939427,0.5120000000000001,1.0,8988,1542.470949999999,154.2470949999999,10.932623966632416,21.421633688916806,0.5023185356058072,54.14403170161041,13,0.017801513128615932,False,False,False,2201,0,0.0,26.439050000000016,0.4463769543491158,0.26282629152510395,0.7080551233353167,0.7401946187019348
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,4,test,0.7401946136939427,0.5120000000000001,1.0,8988,-175.72767999999996,-17.572767999999996,-9.24067680169487,37.87717700244568,-0.12150630340269424,67.096916682356,16,0.0,False,False,False,498,0,0.0,12.567680000000014,0.9321938786577559,0.3580701381387002,0.7267224687801395,0.7401946187019348
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,5,train,0.6695678010255933,0.4096000000000001,1.0,11235,1428.98405,142.898405,10.370826498002138,21.388424198475516,0.47881379803788915,54.05873182962927,14,0.019581664441477527,False,False,False,2190,0,0.0,26.12595,0.43892573716256145,0.26069794775288957,0.6409245432206919,0.6695678234100342
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,5,test,0.6695678010255933,0.4096000000000001,1.0,11235,-179.40381000000002,-17.940381000000002,-9.44398439851717,37.85025843343654,-0.1278272038452179,67.096916682356,17,0.0,False,False,False,498,0,0.0,12.623810000000004,0.9313391672544482,0.3526136182757267,0.6574172384441226,0.6695678234100342
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,6,train,0.6056799548066172,0.3276800000000001,1.0,13482,1470.3673399999989,147.03673399999988,10.578338797285491,21.363949169667233,0.48800069448665323,54.41345729185899,13,0.017801513128615932,False,False,False,2195,0,0.0,26.292660000000012,0.44347582673865565,0.25608215548021823,0.5794632982082987,0.6056799292564392
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,6,test,0.6056799548066172,0.3276800000000001,1.0,13482,-174.06801000000007,-17.40680100000001,-9.149037151220817,37.96526832325689,-0.11765181514091622,67.096916682356,18,0.0,False,False,False,498,0,0.0,12.58801000000001,0.9339320197138297,0.3487428261573056,0.5947522379134249,0.6056799292564392
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,7,train,0.547888066141525,0.2621440000000001,1.0,15729,1497.2071800000003,149.72071800000003,10.711278772833065,21.41861015619262,0.4929452732238883,54.009497504429206,14,0.02091677792612372,False,False,False,2187,0,0.0,26.33282000000002,0.44381685686301064,0.2531789007866494,0.5241964799004397,0.5478880405426025
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,7,test,0.547888066141525,0.2621440000000001,1.0,15729,-174.06801000000007,-17.40680100000001,-9.149037151220817,37.96526832325689,-0.11765181514091622,67.096916682356,18,0.0,False,False,False,498,0,0.0,12.58801000000001,0.9339320197138297,0.3447692753619937,0.5380402591573187,0.5478880405426025
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,8,train,0.49561047982204176,0.20971520000000007,1.0,17976,1448.2539900000002,144.82539900000003,10.467841436230163,21.35374875783134,0.48340141270171666,54.50533495013607,13,0.02358700489541611,False,False,False,2179,0,0.0,26.296010000000017,0.4396547912782721,0.2517011579562146,0.47438854744033376,0.49561047554016113
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,8,test,0.49561047982204176,0.20971520000000007,1.0,17976,-193.42817999999988,-19.34281799999999,-10.223798667842576,37.9354407285993,-0.14964345183187894,67.096916682356,18,0.0,False,False,False,498,0,0.0,12.608180000000017,0.9317431575370698,0.34129509491374693,0.48672971950912614,0.49561047554016113
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,9,train,0.4483210401702486,0.1677721600000001,1.0,20223,1489.0855599999995,148.90855599999995,10.671186253937215,21.432678823527297,0.49106434365272583,54.10676664015814,14,0.025367156208277702,False,False,False,2175,0,0.0,26.414440000000013,0.44393681454790596,0.2484164020261289,0.42895975549682985,0.44832104444503784
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,9,test,0.4483210401702486,0.1677721600000001,1.0,20223,-195.19236999999987,-19.519236999999986,-10.322371955281906,37.838919713926344,-0.15388881164799204,67.5101883821077,18,0.0,False,False,False,498,0,0.0,12.602370000000002,0.9298303672322532,0.33803989771140147,0.44031043735330405,0.44832104444503784
HPG,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,41,10,train,0.4055437954651474,0.13421772800000006,1.0,22470,1564.5161399999993,156.45161399999992,11.039161926802898,21.421467986577685,0.5068572965873206,54.59303014028551,13,0.023141967067200713,False,False,False,2180,0,0.0,26.703860000000013,0.44976034821724675,0.24502828786200187,0.38787306061757343,0.40554380416870117
