stage,batch_idx,config_id,seed,label,use_cost,robust_loss,weight_decay,reward_shaping,kl_reduction,beta_0,beta_decay,beta_min,vae_latent_dim,vae_lr,vae_beta_kl,vae_batch_size,bootstrap_trajectories,bootstrap_updates,online_aux_updates,vae_replay_capacity,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,val_profit,val_roi,val_arr,val_sharpe,val_max_drawdown,val_violations,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,vae_loss_last,vae_recon_last,vae_kl_last,cost_loss_last,novelty_mean,novelty_std,novelty_max,finite
VAE,0,vae_000,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.0001,0.0001,256,5,100,1,50000,12.571880000001329,1.257188000000133,0.20896709721058837,-0.2370129120175015,16.95046172186232,0,275.4312999999986,27.54312999999986,8.461438757654683,0.521075503476625,22.13879974531188,0,-26.285941999999725,-8.252471660444094,-0.7580884154941265,0.6689884286112323,0.1747618683453264,0.16549570858478546,0.1654939204454422,0.017864013090729713,0.006276305764913559,5.891544252850216,3.7007591755439755,18.25615119934082,True
VAE,0,vae_000,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.0001,0.0001,256,5,100,1,50000,569.3115699999985,56.93115699999984,7.8202324648184,0.6395960433565459,14.029507498709131,0,516.4154300000005,51.64154300000005,14.912995543464636,0.9699108099515263,18.50733288455489,0,5.289613999999794,-7.092763078646236,-0.3303147665949805,2.1945251662698055,0.1852049384651513,0.17023439705371857,0.17023144662380219,0.029570288956165314,0.01525203138589859,5.970007218089048,4.012710797024644,21.420490264892578,True
VAE,0,vae_000,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.0001,0.0001,256,5,100,1,50000,1719.8854199999978,171.98854199999977,18.197236818195538,0.7336588534726814,37.63685911796678,10,2189.7166700000007,218.97166700000005,47.29431184898176,1.336556083616822,38.36826502064517,10,-46.983125000000285,-29.097075030786225,-0.6028972301441405,11.328206156097629,0.23988641726559606,0.3807286322116852,0.3807234764099121,0.05162634700536728,0.009345894679427147,7.106165134093978,3.3887182944997987,20.28545570373535,True
VAE,0,vae_004,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.0003,0.0001,256,5,100,1,50000,31.52282000000173,3.152282000000173,0.5199179697309875,-0.2035934245829835,14.871230728185946,0,280.2800399999985,28.02800399999985,8.598928721089138,0.5239284828955914,22.44729480963078,0,-24.875721999999676,-8.079010751358151,-0.7275219074785748,0.6583281789136015,0.16076985484567183,0.11148524284362793,0.11143602430820465,0.4921674430370331,0.006232898216694593,15.131954377751287,13.675085304439493,67.89570617675781,True
VAE,0,vae_004,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.0003,0.0001,256,5,100,1,50000,570.2053399999986,57.020533999999856,7.830490258104117,0.648804919697297,13.82187191431726,0,539.0399999999997,53.903999999999975,15.482580449061722,1.0010443177147228,18.540019682917308,0,3.1165339999998807,-7.652090190957605,-0.35223939801742576,2.236434453184268,0.1680624608335824,0.1073765754699707,0.10730365663766861,0.7291809320449829,0.015242824330925941,15.185088567190752,15.649811401283051,117.49449157714844,True
VAE,0,vae_004,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.0003,0.0001,256,5,100,1,50000,1726.5467099999973,172.65467099999972,18.245555224520448,0.736421570254225,37.65081060754794,10,2213.4858200000003,221.34858200000002,47.659860878370885,1.3391460056128195,38.35659127251244,10,-48.6939110000003,-29.414305653850437,-0.6027244353585944,10.94473393185547,0.21874885754338627,0.25459861755371094,0.25444918870925903,1.4942065477371216,0.009592682123184204,28.512788102636023,26.55723034073365,167.29115295410156,True
VAE,0,vae_008,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.001,0.0001,256,5,100,1,50000,7.336860000001252,0.7336860000001252,0.12221576268447443,-0.3038122038572753,15.825637611293796,0,283.5203099999985,28.35203099999985,8.69061596863363,0.5304029051573836,22.401912408534983,0,-27.618344999999724,-8.568400205949155,-0.834215109014659,0.6392453181786955,0.11561462026217888,0.039259083569049835,0.038714829832315445,5.442553997039795,0.006147993262857199,164.07632769699023,168.35329481489953,886.1480102539062,True
VAE,0,vae_008,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.001,0.0001,256,5,100,1,50000,600.8934499999987,60.089344999999874,8.179781760940784,0.6439723111803998,15.184643330222759,0,566.9780900000001,56.69780900000001,16.178291220201245,1.060838860812214,17.864696047078592,0,3.391535999999867,-7.998509459260461,-0.41686654963181413,2.1290059424453864,0.1203138281559122,0.047295086085796356,0.04684450849890709,4.505759239196777,0.01525321789085865,62.341576919564886,48.970932522992,318.987060546875,True
VAE,0,vae_008,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.001,0.0001,256,5,100,1,50000,1726.819259999997,172.6819259999997,18.247530101544296,0.7367342270472821,37.64836592984313,10,2214.2343700000015,221.42343700000015,47.6713436332165,1.3426235881288417,38.359107956372505,10,-48.74151100000046,-29.423813531672206,-0.6058893610815597,10.436896702771385,0.12698721721254547,0.04484657570719719,0.04418187588453293,6.647011756896973,0.009598476812243462,79.18349747443338,73.24713087511192,495.27496337890625,True
VAE,0,vae_012,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.003,0.0001,256,5,100,1,50000,6.073330000001533,0.6073330000001533,0.10122112762636082,-0.3294716932732896,15.064919320828757,0,301.661609999999,30.166160999999896,9.20111777928767,0.549212955617329,22.151181679230483,0,-29.558827999999743,-9.099896651661311,-0.8786846488906186,0.6090893912777069,0.07773727951250199,0.012859315611422062,0.012096909806132317,7.624059677124023,0.006046165246516466,189.4601839840758,170.86293118629746,875.6967163085938,True
