ticker,period,model_key,model,seed,episode,split,control,epsilon_ucb,action_coverage,ucb_total_transitions,profit,roi,arr,volatility,sharpe,max_drawdown,violations,flat_step_ratio,no_trade,near_zero_vol,collapse,trade_count,invalid_action_count,invalid_action_rate,turnover,exposure_ratio,q_scale_mean,exploration_bonus_mean,exploration_bonus_max
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,1,train,1.0,1.0,1.0,2247,-336.2455300000016,-33.62455300000016,-4.454661119299075,26.053907946618104,-0.12272625273787532,69.34816351490498,37,0.004005340453938585,False,False,False,2238,0,0.0,130.9955300000001,0.5781595539172667,0.28734867479013876,0.9628067364723362,1.0
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,1,test,1.0,1.0,1.0,2247,-154.5938699999997,-15.45938699999997,-8.080539827122502,29.119670796242637,-0.21436394717061913,32.17323974366933,10,0.0,False,False,False,498,0,0.0,48.553869999999954,0.8685282246487231,0.3219978090480389,0.9727261567168011,1.0
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,2,train,0.9045834549972122,0.8,1.0,4494,-391.0722500000013,-39.10722500000013,-5.366158999239268,25.744113033602144,-0.16488673348887745,69.47458633476568,37,0.004005340453938585,False,False,False,2238,0,0.0,130.62225000000015,0.5648874498831142,0.28395352147529535,0.871276275974727,0.9045834541320801
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,2,test,0.9045834549972122,0.8,1.0,4494,-154.5938699999997,-15.45938699999997,-8.080539827122502,29.119670796242637,-0.21436394717061913,32.17323974366933,10,0.0,False,False,False,498,0,0.0,48.553869999999954,0.8685282246487231,0.3170311872708989,0.8799484209580855,0.9045834541320801
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,3,train,0.8182712270546932,0.6400000000000001,1.0,6741,-335.48175000000003,-33.548175,-4.442443032816968,25.52631404305041,-0.13009811700103305,69.95584313250535,35,0.0053404539385847796,False,False,False,2235,0,0.0,130.79175000000018,0.5647985078163571,0.2786586868747054,0.7880011397971302,0.8182712197303772
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,3,test,0.8182712270546932,0.6400000000000001,1.0,6741,-154.5938699999997,-15.45938699999997,-8.080539827122502,29.119670796242637,-0.21436394717061913,32.17323974366933,10,0.0,False,False,False,498,0,0.0,48.553869999999954,0.8685282246487231,0.31123092562618504,0.796018412662449,0.8182712197303772
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,4,train,0.7401946136939427,0.5120000000000001,1.0,8988,-298.21225000000175,-29.821225000000172,-3.8609006168310755,25.623882981155376,-0.10474766871159064,69.40537072001422,35,0.007120605251446373,False,False,False,2231,0,0.0,130.8422500000001,0.5579433494001004,0.2726627235405701,0.71267776402782,0.7401946187019348
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,4,test,0.7401946136939427,0.5120000000000001,1.0,8988,-154.5938699999997,-15.45938699999997,-8.080539827122502,29.119670796242637,-0.21436394717061913,32.17323974366933,10,0.0,False,False,False,498,0,0.0,48.553869999999954,0.8685282246487231,0.3056055988263653,0.7200912270897625,0.7401946187019348
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,5,train,0.6695678010255933,0.4096000000000001,1.0,11235,-372.322590000001,-37.2322590000001,-5.046520300219748,25.097041247589267,-0.16207575654941794,69.77111916936947,36,0.009790832220738763,False,False,False,2225,0,0.0,131.04259000000013,0.5462922214423532,0.2692219240364627,0.6449508601086336,0.6695678234100342
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,5,test,0.6695678010255933,0.4096000000000001,1.0,11235,-160.75913999999966,-16.075913999999965,-8.417473376703288,29.079630718481685,-0.22779178135817216,32.333008494365814,10,0.0,False,False,False,498,0,0.0,48.68913999999996,0.8660135322884035,0.2999767917675905,0.6513784106694334,0.6695678234100342
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,6,train,0.6056799548066172,0.3276800000000001,1.0,13482,-368.20483000000115,-36.82048300000012,-4.977460156698954,25.02228835721305,-0.1603424468588926,70.38624520908589,35,0.011125945705384957,False,False,False,2222,0,0.0,131.59483000000026,0.5486831795772388,0.2653004869016266,0.5834390133692858,0.6056799292564392
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,6,test,0.6056799548066172,0.3276800000000001,1.0,13482,-160.9041999999996,-16.09041999999996,-8.425415766956556,29.107485152178185,-0.2275957961389864,32.34475539873542,10,0.0,False,False,False,498,0,0.0,48.694199999999974,0.8682279566793518,0.295274960213756,0.5892594512708433,0.6056799292564392
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,7,train,0.547888066141525,0.2621440000000001,1.0,15729,-349.4731499999999,-34.94731499999999,-4.668268605581294,25.103021656475434,-0.14603368478415005,70.477822634591,37,0.012016021361815754,False,False,False,2220,0,0.0,132.16315000000014,0.5484877679061427,0.26155628396913533,0.5277388385619605,0.5478880405426025
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,7,test,0.547888066141525,0.2621440000000001,1.0,15729,-164.83674999999994,-16.483674999999995,-8.64099379712201,29.168283438753225,-0.23467116277967423,32.202816512551195,10,0.0,False,False,False,498,0,0.0,48.62674999999995,0.8609046326702863,0.28990268882319153,0.5330138470230854,0.5478880405426025
GAS,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,UCB-VAE without Confidence Weighting,41,8,train,0.49561047982204176,0.20971520000000007,1.0,17976,-327.4146500000012,-32.74146500000012,-4.314151230406626,25.44671482650065,-0.12600513331169455,71.93879562549141,30,0.007120605251446373,False,False,False,2231,0,0.0,140.15464999999995,0.5992488760725909,0.2624766392062174,0.476754069384978,0.49561047554016113
