ticker,period,model_key,model,seed,episode,split,control,epsilon_ucb,action_coverage,ucb_total_transitions,profit,roi,arr,volatility,sharpe,max_drawdown,violations,flat_step_ratio,no_trade,near_zero_vol,collapse,trade_count,invalid_action_count,invalid_action_rate,turnover,exposure_ratio,q_scale_mean,exploration_bonus_mean,exploration_bonus_max
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,1,train,1.0,1.0,1.0,1495,937.5436499999996,93.75436499999996,11.685219959444648,20.19440482880033,0.5540468850265117,40.19236722561075,8,0.0006688963210702341,False,False,False,1492,0,0.0,10.356349999999978,0.47007793135505016,0.3895203761581992,0.969089780302532,1.0
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,1,test,1.0,1.0,1.0,1495,1393.7541799999995,139.37541799999994,33.655296681000536,29.542045771152715,1.0775655567992286,33.00864415440004,13,0.0,False,False,False,747,0,0.0,9.925819999999987,0.918079254115738,0.6709494819762397,0.9889581490711994,1.0
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,2,train,0.9354571657687953,0.8,1.0,2990,940.52746,94.052746,11.713939473147894,20.204845706301413,0.5551495875522177,40.18326570825253,8,0.0006688963210702341,False,False,False,1491,0,0.0,10.352539999999975,0.46896226640803096,0.3850492274731298,0.9064993998822415,0.935457170009613
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,2,test,0.9354571657687953,0.8,1.0,2990,1393.6532099999995,139.36532099999994,33.653422991477335,29.544397491674683,1.0774552313549064,33.00864415440004,13,0.0,False,False,False,747,0,0.0,9.896789999999987,0.9180741994904912,0.6655033955891608,0.9251531071945511,0.935457170009613
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,3,train,0.8750801089881876,0.6400000000000001,1.0,4485,945.2954299999999,94.52954299999999,11.759755476360013,20.208976765732693,0.5571193662658466,40.23207377912466,8,0.0026755852842809363,False,False,False,1488,0,0.0,10.39456999999998,0.46849118190705197,0.3817750013592251,0.8479607501882447,0.8750801086425781
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,3,test,0.8750801089881876,0.6400000000000001,1.0,4485,1393.7541799999995,139.37541799999994,33.655296681000536,29.542045771152715,1.0775655567992286,33.00864415440004,13,0.0,False,False,False,747,0,0.0,9.925819999999987,0.918079254115738,0.6616262339923277,0.8654664033547622,0.8750801086425781
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,4,train,0.8185999585747384,0.5120000000000001,1.0,5980,946.5521999999996,94.65521999999996,11.77181635451625,20.200147186373954,0.5578143945700091,40.234123439956115,8,0.006688963210702341,False,False,False,1481,0,0.0,10.437799999999982,0.4680622011488376,0.37841632037258466,0.7931947722990269,0.8185999393463135
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,4,test,0.8185999585747384,0.5120000000000001,1.0,5980,1393.4934499999995,139.34934499999997,33.65045823438895,29.5453097351559,1.077352024131784,33.00864415440004,13,0.0,False,False,False,747,0,0.0,9.976549999999985,0.9180079858447983,0.6575829116814587,0.8096314937772144,0.8185999393463135
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,5,train,0.7657651971467782,0.4096000000000001,1.0,7475,941.5547199999999,94.15547199999999,11.723818457432621,20.160527252369093,0.5563616249247721,40.077479953218,8,0.006688963210702341,False,False,False,1481,0,0.0,10.405279999999971,0.4671601587696211,0.37239824667523136,0.7419690941742177,0.7657651901245117
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,5,test,0.7657651971467782,0.4096000000000001,1.0,7475,1393.6532099999995,139.36532099999994,33.653422991477335,29.544397491674683,1.0774552313549064,33.00864415440004,13,0.0,False,False,False,747,0,0.0,9.896789999999987,0.9180741994904912,0.6508131175435371,0.7573995899077647,0.7657651901245117
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,6,train,0.7163405409673079,0.3276800000000001,1.0,8970,938.5212899999995,93.85212899999995,11.694633911803564,20.191108742306728,0.5545424419032213,40.3645655850534,8,0.010033444816053512,False,False,False,1475,0,0.0,10.398709999999973,0.46606318780729156,0.3667810494933639,0.6940381677508101,0.7163405418395996
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,6,test,0.7163405409673079,0.3276800000000001,1.0,8970,1393.5637199999992,139.35637199999994,33.65176229097888,29.54963556956491,1.0772748670612902,33.00864415440004,13,0.0,False,False,False,747,0,0.0,9.896279999999987,0.918136280180904,0.6453460206189149,0.7085362701095687,0.7163405418395996
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,7,train,0.6701058921785635,0.2621440000000001,1.0,10465,935.2971799999996,93.52971799999996,11.663573109864679,20.197753541777722,0.5530371899162533,40.3447758284758,8,0.010702341137123745,False,False,False,1474,0,0.0,10.432819999999978,0.46611601609955416,0.3630981523855075,0.6492058766834204,0.6701058745384216
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,7,test,0.6701058921785635,0.2621440000000001,1.0,10465,1409.5623299999997,140.95623299999997,33.947998368894304,29.524205264391213,1.08556121798225,33.00864415440004,13,0.0,False,False,False,747,0,0.0,9.907669999999987,0.9177833454541752,0.6407810415688608,0.662821550329802,0.6701058745384216
ACB,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — env_v3 warm-up + scaled bonus,41,8,train,0.6268553586623291,0.20971520000000007,1.0,11960,308.9807600000006,30.898076000000056,4.601499759076133,16.87704375591369,0.2351979974876497,41.245095814934146,9,0.01137123745819398,False,False,False,1473,0,0.0,8.789239999999987,0.26657788556144424,0.24379506530271325,0.5957271271289827,0.6268553733825684
