ticker,period,model_key,result_schema_version,near_zero_vol_percent,collapse_flat_ratio,model,shares,cash_after_buy,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio
ACB,GOOD,BUY_AND_HOLD,env_v3_ucb_warmup_scaled_bonus,0.05,0.95,Buy-and-Hold,152,0.3613599999999906,1459.72136,145.972136,34.868333285959864,30.337253975135685,1.087446626256321,33.062682008317466,13,0.10843373493975904,False,False,False,1,0,0.0,0.9986400000000001,0.9997161154458568
