model_key,model,seed,episode,split,control,profit,roi,arr,sharpe,max_drawdown,violations
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,11,train,0.5987369392383787,2673.1142099999993,267.31142099999994,15.56454259276805,0.675442358563447,54.598471690980475,16
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,11,test,0.5987369392383787,-188.13650999999993,-18.813650999999993,-9.980793705281421,-0.12497677773312742,68.33010363847293,18
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,12,train,0.5688000922764597,2698.0466599999986,269.8046659999999,15.651499386150181,0.6788674889005473,54.56476272901868,16
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,12,test,0.5688000922764597,-188.13650999999993,-18.813650999999993,-9.980793705281421,-0.12497677773312742,68.33010363847293,18
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,13,train,0.5403600876626367,2693.783749999999,269.37837499999995,15.63666865767097,0.6788035532157054,54.570926501715554,16
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,13,test,0.5403600876626367,-188.13650999999993,-18.813650999999993,-9.980793705281421,-0.12497677773312742,68.33010363847293,18
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,14,train,0.5133420832795048,2601.5792099999985,260.1579209999998,15.31210584768601,0.6660892042376937,54.6157770871988,15
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,14,test,0.5133420832795048,-188.13650999999993,-18.813650999999993,-9.980793705281421,-0.12497677773312742,68.33010363847293,18
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,15,train,0.48767497911552954,2644.484959999999,264.44849599999986,15.464043043794895,0.6714050675485275,54.65493171358198,16
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,15,test,0.48767497911552954,-188.13650999999993,-18.813650999999993,-9.980793705281421,-0.12497677773312742,68.33010363847293,18
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,16,train,0.46329123015975304,2651.074689999999,265.10746899999987,15.487237508280094,0.6726296940826128,54.628722036504385,16
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,16,test,0.46329123015975304,-186.9759899999999,-18.69759899999999,-9.915899976300258,-0.12298626779397813,68.33010363847293,18
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,17,train,0.44012666865176536,2648.805019999999,264.88050199999986,15.479252950768906,0.6718085715528421,54.69699490440598,16
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,17,test,0.44012666865176536,-184.8782299999998,-18.48782299999998,-9.798714207562876,-0.11964071285986563,68.33010363847293,18
EPSILON_GREEDY,Epsilon-Greedy — Battle strategy,41,18,train,0.4181203352191771,2650.8986799999984,265.08986799999985,15.486618473894254,0.6724713332475154,54.61963088412681,16
