ticker,period,model_key,result_schema_version,near_zero_vol_percent,collapse_flat_ratio,model,shares,cash_after_buy,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio
VCB,BAD,BUY_AND_HOLD,env_v3_ucb_warmup_scaled_bonus,0.05,0.95,Buy-and-Hold,22,24.20518000000004,197.46518000000015,19.746518000000016,9.46261699036599,25.325146316049345,0.4077621538944718,34.582351417649,2,0.0783132530120482,False,False,False,1,0,0.0,0.97482,0.9779767685334134
