ticker,period,model_key,result_schema_version,near_zero_vol_percent,collapse_flat_ratio,model,shares,cash_after_buy,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio
FPT,BAD,BUY_AND_HOLD,env_v3_ucb_warmup_scaled_bonus,0.05,0.95,Buy-and-Hold,20,45.04600000000005,466.2460000000001,46.62460000000001,21.168240865259502,26.367857197811727,0.7907508139877614,29.65240611548645,4,0.07429718875502007,False,False,False,1,0,0.0,0.954,0.9597663676338362
