ticker,period,model_key,model,strategy,seed,episodes,gamma,beta_0,beta_decay,beta_min,epsilon_init,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,41,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,4824.972759999999,482.4972759999999,21.644057257306628,18.80357924052066,1.0387814873967964,28.71249807535744,7,462.5410300000001,46.25410300000001,21.142126015139073,26.86637536936185,0.7762660515929628,30.38311034445002,6,4362.431729999998,436.2431729999999,0.5019312421675544,0.26251543580383363,9.024668175555524,0.19412003005373066,0.034802981353653915,5.898497955430899,True,419.798568907001
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,42,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1176.9178200000015,117.69178200000015,9.034444369775606,10.917541073526534,0.670533689617585,16.918287945405602,0,245.00179999999978,24.500179999999975,11.689463026187719,23.23023512934606,0.5072802217538332,30.059278369701413,3,931.9160200000017,93.19160200000017,-2.6550186564121123,0.16325346786375172,2.2848287763838644,0.17968844216445395,0.0425836432660962,5.679070379882888,True,418.0358421059991
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,43,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,497.87253000000123,49.78725300000013,4.594912390450268,11.575877578256856,0.2765414324455731,29.713014251909314,2,756.8315099999998,75.68315099999997,32.881229373593236,20.027752278485746,1.4244715515672683,24.520852248658393,1,-258.9589799999985,-25.89589799999984,-28.286316983142967,-1.1479301191216953,2.066350649775546,0.18294714278188245,0.04947888786294337,5.741799618737373,True,416.3288325729991
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,44,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,4068.4593200000018,406.8459320000001,19.776934885434017,19.280197151348887,0.9371251687334842,33.534181920236776,10,390.03896000000054,39.003896000000054,18.074340190953798,22.442818160726823,0.7661198233610643,31.111390365064235,2,3678.420360000001,367.84203600000006,1.7025946944802186,0.17100534537241985,9.73471867478924,0.1872832398990105,0.05525534237767088,5.863199661839134,True,416.83560437099914
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,45,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1965.1622800000005,196.51622800000004,12.845892098471513,19.093038554736417,0.6293198841435653,33.733051695132204,12,462.24199999999996,46.224199999999996,21.129629884607827,26.463379868366083,0.7836166068874676,29.748383644209337,4,1502.9202800000005,150.29202800000004,-8.283737786136314,-0.15429672274390227,6.405777009774321,0.19353601685885724,0.044660212292239584,5.726017150969434,True,421.4582299699996
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,46,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,6074.217539999999,607.4217539999999,24.30064316489129,21.194646893982764,1.0471970340455148,33.640516711909456,14,-15.354960000001029,-1.535496000000103,-0.7776104884591017,4.924409789407176,-0.5404837096571546,5.5463318701062025,0,6089.5725,608.9572499999999,25.078253653350394,1.5876807437026694,7.098905681355721,0.2042345472450914,0.06331277684276473,5.7572802084560335,True,424.9040498329996
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,47,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1464.103100000003,146.41031000000032,10.547126791541483,10.750495070007258,0.8084211553144848,15.813693389016748,0,549.3961200000001,54.93961200000002,24.719643813248847,25.010926793444217,0.9312569884937386,27.58025877759066,3,914.7069800000029,91.47069800000031,-14.172517021707364,-0.12283583317925384,2.7164104478849445,0.19428282030697527,0.05605813624530003,5.8141451624894325,True,424.3719278410008
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,48,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,8044.884370000002,804.4884370000002,27.743787281836685,23.462755700378523,1.0851082514301569,33.59184556596679,18,62.27994999999987,6.227994999999987,3.0949227939688795,3.8347990708769957,0.29489163205461705,2.4524026367061533,0,7982.6044200000015,798.2604420000002,24.648864487867804,0.7902166193755398,20.96484860888234,0.22565224314558094,0.04654755949781372,5.649112945927804,True,427.23657572799857
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,49,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,2200.0580100000016,220.00580100000016,13.806507111753685,16.27088429911814,0.7602183218528524,27.491453627104693,6,-13.919410000000653,-1.3919410000000652,-0.704657484506388,11.378341684611202,-0.18066690654705797,17.242436178006628,1,2213.977420000002,221.39774200000022,14.511164596260073,0.9408852283999104,4.010591652388627,0.210532575948485,0.051518251335826416,5.654278266469071,True,424.7621269639985
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,50,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,115.45232000000078,11.545232000000079,1.2222404534904863,8.928499415391936,-0.042120000645284254,27.123241487048432,1,-96.18675000000007,-9.618675000000007,-4.974056268163651,8.75476805367076,-0.7690180331687747,15.607334548914977,0,211.63907000000086,21.163907000000087,6.196296721654138,0.7268980325234905,0.737799576197084,0.18391362983604959,0.04831887079274346,5.688927396974149,True,424.04794472200047
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,51,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,8779.04297,877.904297,28.857082259772792,24.123165097774027,1.098238812146261,33.763384514902455,18,186.73820000000023,18.673820000000024,9.021269936965016,20.495210765932445,0.4275890150066258,20.281820792519063,4,8592.30477,859.2304770000001,19.835812322807776,0.6706497971396351,9.381486999235575,0.19790372098314352,0.03520581059093619,5.496312066820165,True,424.6824168769999
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,52,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,9732.962739999999,973.2962739999999,30.197559543570375,24.329640526293506,1.133908942566332,33.76428197698109,18,133.95545999999945,13.395545999999944,6.547454109254969,22.220902215145355,0.3072866712013487,25.05076788330364,3,9599.00728,959.900728,23.650105434315407,0.8266222713649833,22.22503607361405,0.2361800908014692,0.04626394788301068,5.7621194139454825,True,424.21438242600016
FPT,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,53,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,5202.705139999999,520.2705139999999,22.496840954961627,21.14283475781767,0.9794537003763174,33.74752365980683,14,353.73459,35.373459000000004,16.508392558399642,25.95277502909701,0.6436658872070145,30.672193311603625,6,4848.970549999999,484.8970549999999,5.988448396561985,0.33578781316930295,8.208628343330282,0.18489483111891253,0.05090120500917065,5.983983308784106,True,424.0272905889997
