config_id,seed,episode,split,beta,profit,roi,arr,sharpe,max_drawdown,violations
ucb_041,45,1,train,0.3,9586.944290000001,958.6944290000001,29.999413126211106,0.9609156683700893,55.777264525662126,23
ucb_041,45,1,test,0.3,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,2,train,0.27,9586.852690000002,958.6852690000003,29.999288064963125,0.9609166733994927,55.775288399137715,23
ucb_041,45,2,test,0.27,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,3,train,0.243,9562.861690000002,956.2861690000002,29.966500053623847,0.9605748322667983,55.749304955881875,23
ucb_041,45,3,test,0.243,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,4,train,0.21870000000000003,9562.571170000001,956.2571170000002,29.96610260039896,0.9604773913430169,55.752530758821365,23
ucb_041,45,4,test,0.21870000000000003,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,5,train,0.19683,9561.958630000001,956.1958630000001,29.96526456773756,0.9603052757057385,55.760710165302875,23
ucb_041,45,5,test,0.19683,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,6,train,0.17714700000000003,9561.659050000002,956.1659050000001,29.96485468844807,0.9600960994719222,55.75995716900459,23
ucb_041,45,6,test,0.17714700000000003,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,7,train,0.1594323,9562.385600000001,956.2385600000001,29.965848721587406,0.9602799801901136,55.750276697269726,23
ucb_041,45,7,test,0.1594323,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,8,train,0.14348907000000002,9562.382480000002,956.2382480000002,29.9658444530732,0.9602789792708237,55.75031134562575,23
ucb_041,45,8,test,0.14348907000000002,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
ucb_041,45,9,train,0.12914016300000003,9588.81088,958.8810880000001,30.00196136735427,0.9612571021828334,55.75227508798692,23
ucb_041,45,9,test,0.12914016300000003,-297.03952000000004,-29.703952000000005,-16.289808501783696,-0.3544122017187439,65.76627881929184,15
