ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_roi_mean,test_roi_std,test_arr_mean,test_arr_std,test_volatility_mean,test_volatility_std,test_sharpe_mean,test_sharpe_std,test_max_drawdown_mean,test_max_drawdown_std,test_violations_mean,test_violations_std
FPT,GOOD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE (vae_019 + ucb_009),20,1051.7204260000003,998.5815046524034,105.17204260000001,99.85815046524034,23.749626720413584,21.2123208461926,14.872473903864792,10.542126770028243,-0.6541371475377086,5.8367259432338106,18.980743658296124,14.01364148290857,3.55,3.2032056312059445
FPT,GOOD,EPSILON_GREEDY,Deep SARSA Epsilon-Greedy,20,1016.0610105000002,960.0463823862431,101.60610105000002,96.0046382386243,23.22061701023361,20.449777240403872,15.674789086846733,9.344562980425797,0.5186244407820662,1.6356234945732842,19.88332177685718,11.720470518444452,3.5,2.982404540317303
FPT,GOOD,BUY_AND_HOLD,Buy-and-Hold,1,2532.76396,0.0,253.276396,0.0,52.40426988666393,0.0,26.797152231624946,0.0,1.6388941242892316,0.0,33.70677706104573,0.0,8.0,0.0
