ticker,period,model_key,result_schema_version,model,strategy,seed,episodes,gamma,near_zero_vol_percent,collapse_flat_ratio,beta_0,beta_decay,beta_min,epsilon_init,beta_decay_transitions,beta_min_action_coverage,ucb_epsilon_init,ucb_epsilon_decay,ucb_epsilon_min,ucb_warmup_episodes,q_scale_floor,final_beta,final_ucb_epsilon,final_action_coverage,ucb_total_transitions,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,train_flat_step_ratio,train_no_trade,train_near_zero_vol,train_collapse,train_trade_count,train_invalid_action_count,train_invalid_action_rate,train_turnover,train_exposure_ratio,train_q_scale_mean,train_exploration_bonus_mean,train_exploration_bonus_max,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio,test_q_scale_mean,test_exploration_bonus_mean,test_exploration_bonus_max,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,41,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,243.83452000000034,24.383452000000034,2.455762587911914,19.39396880339862,0.11980505879004387,45.71871627274609,15,0.09879839786381843,False,False,False,1953,0,0.0,124.71548000000008,0.3615548856347845,0.18396264732109477,0.09561373272269184,0.10000000149011612,-229.99303999999927,-22.999303999999928,-12.289329101769253,26.884000246675928,-0.43124319324700866,34.904285375058805,8,0.0,False,False,False,498,0,0.0,51.65303999999996,0.7528913887338323,0.22502301039406095,0.0970935533805871,0.10000000149011612,473.8275599999996,47.38275599999996,14.745091689681168,0.5510482520370525,0.010470071534143277,0.21813462952087664,,3.363507481072235,True,443.45793776299996
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,42,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,267.21737000000076,26.721737000000072,2.668148298308881,13.691346617768192,0.1162437403864723,43.744337165846716,5,0.07565643079661771,False,False,False,1439,0,0.0,169.0226300000002,0.23966232061737097,0.15291272575789205,0.09707367308695551,0.10000000149011612,96.23524999999927,9.623524999999928,4.717772975853252,16.33864337310273,0.24357226879335617,21.914043214563964,1,0.01606425702811245,False,False,False,487,0,0.0,73.83474999999993,0.4040956880559945,0.18299251259211077,0.09779962452822856,0.10000000149011612,170.9821200000015,17.098212000000146,-2.0496246775443705,-0.12732852840688386,0.004233990384684013,0.20928374518608225,,3.0467381923465933,True,439.0970298440001
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,43,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1211.9371699999951,121.19371699999952,9.228086561567373,16.54607763883311,0.49992938370164675,28.267934613817232,4,0.040498442367601244,False,False,False,1909,0,0.0,187.42282999999998,0.3851696796666536,0.17671599090397755,0.0969215469077581,0.10000000149011612,4.5918300000003,0.45918300000003,0.2301169768593292,18.716672604046256,-0.0010762374586563248,19.45527774665625,0,0.09236947791164658,False,False,False,243,0,0.0,41.09817000000002,0.5847863094241531,0.17340250524232187,0.0976619601192571,0.10000000149011612,1207.3453399999948,120.7345339999995,8.997969584708045,0.5010056211603031,0.00623582262739131,0.19509222332773538,,3.206904724419835,True,442.92510416999994
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,44,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,628.0127899999961,62.80127899999961,5.5683278547902,24.653725339662255,0.2640152016971436,65.37998280498533,25,0.0008900756564307966,False,False,False,2221,0,0.0,253.81720999999936,0.6618163646870813,0.20724589002460017,0.0968251848858542,0.10000000149011612,-37.27661000000023,-3.727661000000023,-1.88793122340154,23.020234558174465,-0.05515037411098539,25.2220068494888,5,0.0,False,False,False,498,0,0.0,81.68661000000002,0.725377299556275,0.23654862478315591,0.09781933943909335,0.10000000149011612,665.2893999999964,66.52893999999964,7.45625907819174,0.319165575808129,0.009742144094550131,0.19947218288635385,,3.2348262256146696,True,438.99303400200006
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,45,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,-110.0659100000031,-11.00659100000031,-1.2881617346420904,18.89432690959808,-0.08040625255468883,56.74545265029178,16,0.0262572318647085,False,False,False,1927,0,0.0,279.01590999999996,0.38760742972813106,0.25806049554943244,0.09634346849955647,0.10000000149011612,-46.783000000000015,-4.678300000000001,-2.375199104336123,23.803864359649793,-0.06676842705488929,21.42632244824401,2,0.0,False,False,False,497,0,0.0,142.54300000000006,0.7194461851272026,0.24843298583983417,0.09728307866019766,0.10000000149011612,-63.282910000003085,-6.328291000000308,1.0870373696940328,-0.013637825499799541,0.016132341771972952,0.2037315316241363,,3.0827903747558594,True,437.8135338730001
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,46,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,-192.66983999999923,-19.266983999999923,-2.3515668033407655,16.278554277926276,-0.18894466611371416,67.34708822406316,4,0.027592345349354695,False,False,False,2119,0,0.0,168.66983999999977,0.39455605383563835,0.18624459429713267,0.09712505662840837,0.10000000149011612,-34.42506000000037,-3.4425060000000367,-1.7422375763304299,19.455093636862458,-0.09633993069405151,24.03672715579846,5,0.05421686746987952,False,False,False,469,0,0.0,56.47506000000001,0.44935640051203124,0.19872444625719485,0.09781837641686887,0.10000000149011612,-158.24477999999885,-15.824477999999885,-0.6093292270103357,-0.09260473541966265,0.0081711027715542,0.1930630205006435,,3.103151630510941,True,440.55352666299996
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,47,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,550.6306799999984,55.06306799999984,4.99825834697607,19.17759749445023,0.24793436698510748,47.54438726227075,10,0.016466399643969738,False,False,False,2159,0,0.0,324.3893199999993,0.431753367706859,0.1961208222426464,0.0968398877302386,0.10000000149011612,-17.89931000000024,-1.7899310000000241,-0.9020798451178869,18.88115522934198,-0.05971403728666329,16.87231936862816,3,0.004016064257028112,False,False,False,352,0,0.0,78.42930999999984,0.5042623383476986,0.24236275536946983,0.09722966145875028,0.10000000149011612,568.5299899999986,56.85299899999986,5.900338192093956,0.30764840427177076,0.007539915733425993,0.20552617218987695,,3.0748291830809373,True,441.50827241100023
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,48,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1697.6493399999986,169.76493399999987,11.665773055667895,19.873134160958365,0.5586469166820613,46.2072412110892,8,0.040498442367601244,False,False,False,2069,0,0.0,156.53065999999993,0.5085552875541052,0.27159097737665433,0.09774467532958211,0.10000000149011612,-128.14115999999933,-12.814115999999935,-6.648600796312154,7.228757397053701,-1.2002318440553907,14.164762937288708,0,0.26907630522088355,False,False,False,354,0,0.0,46.26115999999994,0.1055689705451799,0.26714251304127606,0.09760453717938825,0.10000000149011612,1825.7904999999978,182.5790499999998,18.31437385198005,1.758878760737452,0.013071569585224131,0.229125013639187,,3.1736058776245453,True,438.1902822679999
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,49,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1086.6667699999994,108.66667699999995,8.522327699412745,20.758586363386176,0.40483103749085003,57.603561745930634,13,0.01290609701824655,False,False,False,2006,0,0.0,308.9432299999993,0.5203851983387456,0.20873927180773424,0.0976442169608622,0.10000000149011612,90.90915999999925,9.090915999999925,4.462202526068126,8.006526116544903,0.34022126260192326,7.977522981911417,0,0.08032128514056225,False,False,False,251,0,0.0,45.53084000000001,0.18522290413315107,0.17468407032001448,0.09809477995182093,0.10000000149011612,995.7576100000001,99.57576100000003,4.060125173344619,0.06460977488892677,0.009009331791377109,0.20417402119472108,,3.077365756687695,True,440.3991069630006
GAS,BAD,UCB_WITHOUT_COST_NETWORK,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Cost Network,ucb,50,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,3402.6308599999975,340.26308599999976,17.915955543531158,13.792576034483522,1.1290295037109015,13.828586131469715,0,0.0004450378282153983,False,False,False,2242,0,0.0,264.44913999999966,0.2632584265714857,0.21884856395287464,0.09850910380974014,0.10000000149011612,42.07274000000075,4.207274000000075,2.089187899414946,8.227668062819928,0.05125471084998175,10.519223549192578,0,0.08032128514056225,False,False,False,457,0,0.0,72.60725999999997,0.16159341242151176,0.283204843570669,0.09840964616928148,0.10000000149011612,3360.558119999997,336.05581199999966,15.826767644116213,1.0777747928609198,0.011986270372362025,0.24720699252753423,,3.143034453111741,True,437.60417671899995
