ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_profit_median,test_profit_q25,test_profit_q75,test_profit_valid_n,test_roi_mean,test_roi_std,test_roi_median,test_roi_q25,test_roi_q75,test_roi_valid_n,test_arr_mean,test_arr_std,test_arr_median,test_arr_q25,test_arr_q75,test_arr_valid_n,test_volatility_mean,test_volatility_std,test_volatility_median,test_volatility_q25,test_volatility_q75,test_volatility_valid_n,test_sharpe_mean,test_sharpe_std,test_sharpe_median,test_sharpe_q25,test_sharpe_q75,test_sharpe_valid_n,test_max_drawdown_mean,test_max_drawdown_std,test_max_drawdown_median,test_max_drawdown_q25,test_max_drawdown_q75,test_max_drawdown_valid_n,test_violations_mean,test_violations_std,test_violations_median,test_violations_q25,test_violations_q75,test_violations_valid_n,test_collapse_rate,test_no_trade_rate,test_invalid_action_rate_mean
GAS,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,20,-53.8846050000001,105.43524731022143,-35.8508350000003,-92.77158749999955,11.139607500000691,20,-5.3884605000000105,10.543524731022144,-3.58508350000003,-9.277158749999955,1.1139607500000692,20,-2.8918845034458265,5.578828869085767,-1.815084399865985,-4.773494523109431,0.5573284509060028,20,17.15668632220278,6.735340274566379,16.377537044876725,12.195193392710088,23.216142008543297,20,-0.19191920279978147,0.3524006497659064,-0.075571100643272,-0.292728322874956,-0.04361281183234968,20,20.827314431363426,9.05670660722625,18.691065571650466,14.41831109845571,26.778110838501892,20,2.6,3.250910803548996,1.5,0.0,5.0,20,0.0,0.0,0.0
