ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_profit_median,test_profit_q25,test_profit_q75,test_profit_valid_n,test_roi_mean,test_roi_std,test_roi_median,test_roi_q25,test_roi_q75,test_roi_valid_n,test_arr_mean,test_arr_std,test_arr_median,test_arr_q25,test_arr_q75,test_arr_valid_n,test_volatility_mean,test_volatility_std,test_volatility_median,test_volatility_q25,test_volatility_q75,test_volatility_valid_n,test_sharpe_mean,test_sharpe_std,test_sharpe_median,test_sharpe_q25,test_sharpe_q75,test_sharpe_valid_n,test_max_drawdown_mean,test_max_drawdown_std,test_max_drawdown_median,test_max_drawdown_q25,test_max_drawdown_q75,test_max_drawdown_valid_n,test_violations_mean,test_violations_std,test_violations_median,test_violations_q25,test_violations_q75,test_violations_valid_n,test_collapse_rate,test_no_trade_rate,test_invalid_action_rate_mean
FPT,BAD,UCB_WITHOUT_COST_NETWORK,UCB-VAE without Cost Network,20,217.49693800000017,187.13786442483544,191.09552500000052,92.02832749999993,321.684547500001,20,21.74969380000001,18.713786442483546,19.10955250000005,9.202832749999994,32.168454750000095,20,10.07521812727494,8.404832350749103,9.167112206934092,4.514035863512794,15.015954471330751,20,15.668688281164453,5.7248202872331335,16.64230725836407,11.246521641148794,19.26912939921639,20,0.4628841753466035,0.6239252733273584,0.4788356947887868,0.22330984098089018,0.781977215355508,20,19.47341394995716,7.237762114557995,20.56975644113235,14.265413978550566,24.26585352048051,20,1.45,1.3562719801759993,1.0,0.0,2.25,20,0.0,0.0,0.0
