ticker,period,model_key,result_schema_version,model,strategy,seed,episodes,gamma,near_zero_vol_percent,collapse_flat_ratio,beta_0,beta_decay,beta_min,epsilon_init,beta_decay_transitions,beta_min_action_coverage,ucb_epsilon_init,ucb_epsilon_decay,ucb_epsilon_min,ucb_warmup_episodes,q_scale_floor,final_beta,final_ucb_epsilon,final_action_coverage,ucb_total_transitions,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,train_flat_step_ratio,train_no_trade,train_near_zero_vol,train_collapse,train_trade_count,train_invalid_action_count,train_invalid_action_rate,train_turnover,train_exposure_ratio,train_q_scale_mean,train_exploration_bonus_mean,train_exploration_bonus_max,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,test_flat_step_ratio,test_no_trade,test_near_zero_vol,test_collapse,test_trade_count,test_invalid_action_count,test_invalid_action_rate,test_turnover,test_exposure_ratio,test_q_scale_mean,test_exploration_bonus_mean,test_exploration_bonus_max,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,41,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,590.6732399999994,59.06732399999994,5.296328201813827,17.191356693256576,0.2726119521621871,37.24968793748451,12,0.09167779261237205,False,False,False,1976,0,0.0,58.836759999999956,0.3428870179990333,0.17992086016540268,0.09528731279264749,0.10000000149011612,80.97954000000027,8.097954000000026,3.984067784220491,18.88188453622491,0.1970613167442405,21.4375712133514,1,0.0,False,False,False,498,0,0.0,30.86046000000001,0.6798309314138011,0.25570595149235076,0.09798523390209339,0.10000000149011612,509.6936999999991,50.96936999999991,1.3122604175933361,0.0755506354179466,0.009560740594198801,0.18540714835298472,0.0354122091437979,4.065897937106494,True,501.8347383
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,42,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,945.7049000000011,94.5704900000001,7.681640526447353,7.522645559231162,0.7639854258722084,10.366885347256723,0,0.105028927458834,False,False,False,1315,0,0.0,83.61510000000013,0.1444822649610535,0.1559839723528121,0.09652722530977603,0.10000000149011612,-26.043500000000677,-2.6043500000000677,-1.3152370551502868,16.539796227451838,-0.11900397223616696,25.549209013217535,0,0.014056224899598393,False,False,False,463,0,0.0,42.60350000000001,0.5415382310620951,0.22829574240319223,0.09849159770304158,0.10000000149011612,971.7484000000018,97.17484000000017,8.99687758159764,0.8829893981083754,0.004321918144705705,0.1860533648523791,0.0422188604346894,3.824060359459021,True,501.9171259720006
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,43,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1568.2062700000051,156.8206270000005,11.056915660540302,15.49748262983965,0.6308595540425606,18.228032587930524,2,0.06720071206052515,False,False,False,1798,0,0.0,93.42372999999996,0.42368968561949905,0.17575546979745016,0.09661291189883313,0.10000000149011612,201.28559999999948,20.128559999999947,9.637693586428785,18.641598448655408,0.4837719914492855,14.79656517972506,0,0.0642570281124498,False,False,False,216,0,0.0,24.104400000000002,0.6978443576641981,0.23805037345812025,0.09839000085565286,0.10000000149011612,1366.9206700000057,136.69206700000058,1.4192220741115165,0.14708756259327505,0.006183221650792769,0.1857464672162615,0.050155869113474055,3.947229589759629,True,498.50586522900085
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,44,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1531.133499999998,153.11334999999983,10.877513291118412,21.41238392054396,0.5002210079397648,35.66518164287877,16,0.0004450378282153983,False,False,False,2223,0,0.0,112.8765,0.6969025308573537,0.19367000398785209,0.09712280086498071,0.10000000149011612,164.0295699999997,16.40295699999997,7.918343090055235,19.228630822976694,0.3917106945757401,22.374605618821615,1,0.0,False,False,False,498,0,0.0,50.81042999999998,0.7323836213039908,0.2993831618962039,0.09866726690615647,0.10000000149011612,1367.1039299999984,136.71039299999987,2.959170201063176,0.10851031336402467,0.009619090494047276,0.17908750936902804,0.055795864047932214,3.9633911988647283,True,497.2983036830001
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,45,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,927.0591600000002,92.70591600000002,7.56641306804966,18.150320182602364,0.38608809517466286,36.91129757378056,11,0.032932799287939477,False,False,False,1835,0,0.0,146.5008399999998,0.4539065846631231,0.23685182151552514,0.09619991881851626,0.10000000149011612,75.84807999999907,7.5848079999999065,3.736118035559177,19.241119423879358,0.18444932970521344,25.617542873631212,0,0.0,False,False,False,498,0,0.0,94.71191999999996,0.7218967139903895,0.32603386092377473,0.09782996623293681,0.10000000149011612,851.2110800000012,85.1211080000001,3.8302950324904828,0.20163876546944942,0.01417423892072057,0.18828152839479775,0.04472494391274863,3.7634324323700135,True,499.3785297309996
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,46,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1407.9303899999968,140.79303899999968,10.264046252261249,18.275356211605686,0.5209429278623423,26.07356519688541,5,0.0017801513128615932,False,False,False,2210,0,0.0,106.45960999999993,0.547805571663789,0.1893931196353464,0.09727636145381628,0.10000000149011612,-12.030019999999467,-1.2030019999999468,-0.6053865410545534,6.784802586197112,-0.3512468210527329,7.806512991209844,0,0.0823293172690763,False,False,False,456,0,0.0,37.97001999999999,0.17801909744674815,0.22730230537044954,0.09841952277888082,0.10000000149011612,1419.9604099999963,141.99604099999962,10.869432793315802,0.8721897489150752,0.007420510367147573,0.19981082821714466,0.06310488623406353,3.919628796981346,True,496.5732513740004
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,47,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1123.1404999999995,112.31404999999994,8.731619022411884,15.750446827237369,0.48790836049158975,32.528214780007694,4,0.005785491766800178,False,False,False,2117,0,0.0,155.7794999999999,0.4465782212778086,0.18609175992890045,0.09659005829712264,0.10000000149011612,190.8698999999997,19.086989999999968,9.159721931970877,14.505424027907694,0.5439393491089978,15.28048626549208,0,0.03815261044176707,False,False,False,299,0,0.0,41.740100000000034,0.5051235838701984,0.28470756717953816,0.09757590197861826,0.10000000149011612,932.2705999999998,93.22705999999997,-0.42810290955899255,-0.05603098861740802,0.007735914628259999,0.181605415200365,0.05637794656614805,3.871325667516382,True,492.27301734499997
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,48,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,2491.7689500000033,249.17689500000034,14.915792489586742,24.70399820219672,0.6100812701834112,34.212793745837644,15,0.01290609701824655,False,False,False,2113,0,0.0,94.5010500000001,0.7767877958885059,0.2351417280219638,0.09746204964521465,0.10000000149011612,-31.753270000000157,-3.1753270000000158,-1.6059227912868845,1.6304387006912624,-2.2199645916741484,3.321339813692799,0,0.40160642570281124,False,False,False,266,0,0.0,23.13327000000001,0.04044094194062549,0.31920248928319017,0.09825361819680088,0.10000000149011612,2523.5222200000035,252.35222200000035,16.52171528087363,2.8300458618575597,0.007699695892235333,0.20340968843164114,0.04819828067938316,3.876398581621115,True,499.37859572399975
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,49,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,498.6212599999999,49.86212599999999,4.600724306524717,16.92811897617899,0.2343870878485488,26.576826159223927,3,0.03159768580329328,False,False,False,1837,0,0.0,132.4787399999999,0.444791078576594,0.19159598691653398,0.09664214777633943,0.10000000149011612,101.2570399999995,10.125703999999951,4.95817560610563,10.870062959872966,0.3194933233994139,10.720287589669688,0,0.15863453815261044,False,False,False,313,0,0.0,37.18296,0.24873773617412875,0.20457846146211567,0.09833878036500024,0.10000000149011612,397.3642200000004,39.73642200000004,-0.35745129958091315,-0.08510623555086508,0.00903662764790675,0.19273047221118006,0.05314364710758472,3.8218532492096906,True,494.03609881100056
VCB,BAD,UCB_WITHOUT_CONFIDENCE_WEIGHTING,env_v3_ucb_vae_ablation_bad_v1,UCB-VAE without Confidence Weighting,ucb,50,45,0.95,0.05,0.95,1.0,0.8,0.1,,5000,0.7,1.0,0.8,0.05,15,0.001,0.1,0.05,1.0,101115,,,16,0.0001,0.05,1067.652779999999,106.76527799999991,8.411930171625471,14.683082366343669,0.49190030783183797,34.26409663097616,4,0.0,False,False,False,2247,0,0.0,140.58721999999995,0.3696230697209321,0.1869532014357285,0.09725276316812752,0.10000000149011612,59.41064000000006,5.941064000000005,2.937875671085277,11.489322524136849,0.13755554013745724,8.717251746757187,0,0.0,False,False,False,494,0,0.0,53.30935999999999,0.3948100178599763,0.28046374663291684,0.09876285423193155,0.10000000149011612,1008.2421399999989,100.8242139999999,5.474054500540194,0.3543447676943807,0.007895417166241434,0.18522231815190152,0.04952649601959977,3.8659826187636566,True,494.07174827000017
