ticker,period,model_key,model,strategy,seed,episodes,gamma,beta_0,beta_decay,beta_min,epsilon_init,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,41,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,2232.9110199999996,223.29110199999997,13.935827218013497,26.112977906670686,0.557720713792284,71.89911546051493,31,-183.47773000000007,-18.347773000000007,-9.720562178930425,47.51239864660793,-0.019639133400459596,66.88665086061289,36,2416.3887499999996,241.63887499999998,23.656389396943922,0.5773598471927437,10.970144719836291,0.19513866593097817,0.034203706803763737,4.60517768143476,True,413.78759407599864
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,42,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,544.8887499999985,54.48887499999985,4.954956917670805,14.28905042171855,0.2726889845827422,46.62696698027693,8,-145.8826200000002,-14.588262000000022,-7.64692394039419,43.77960816703527,-0.008351531573553391,66.88665086061289,32,690.7713699999987,69.07713699999988,12.601880858064995,0.2810405161562956,1.6168412195035704,0.17534275846234684,0.042190953119304674,4.4392750088687185,True,413.3896893740002
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,43,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,2612.237669999997,261.22376699999967,15.349999002094616,16.847657470585204,0.8205477231019892,25.71852940193487,6,122.48254999999972,12.248254999999972,6.0022424712229405,36.03681005498923,0.2874281151904225,60.59120880704004,19,2489.755119999997,248.9755119999997,9.347756530871676,0.5331196079115668,5.102908045246645,0.18417020830614814,0.04873811862078206,4.315157853368862,True,414.4087429909996
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,44,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,3738.4942500000006,373.84942500000005,18.883770178826744,24.29878733133158,0.7569396969318734,44.195590390372644,12,-138.56137999999976,-13.856137999999977,-7.248403363183242,44.7550457940921,0.011019327419157853,67.44739930279776,28,3877.0556300000003,387.70556300000004,26.132173542009987,0.7459203695127155,13.778470075130462,0.20370400630194566,0.0535147374110489,4.623541248197232,True,415.2134754430008
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,45,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,5001.60584,500.160584,22.04876583073647,32.55304317997736,0.7185612151253062,71.6374430841918,42,-293.1323100000001,-29.313231000000005,-16.055402341512437,47.693963115760226,-0.17047131760193523,70.81345841283301,39,5294.73815,529.473815,38.104168172248905,0.8890325327272415,15.523877581688978,0.20995754763997834,0.043372682514118736,4.419961910519386,True,413.8964869290012
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,46,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,304.9044099999978,30.490440999999784,3.00323710686492,9.517375918066096,0.15107553297259865,25.5384207203398,1,-151.90173999999968,-15.190173999999967,-7.975835202816716,10.128697412239864,-0.9694294349627798,27.7423773241744,0,456.8061499999975,45.68061499999975,10.979072309681637,1.1205049679353785,1.111310202980782,0.19289438734794484,0.06364071205386827,4.045425914878086,True,413.9700662510004
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,47,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,965.9577899999983,96.59577899999984,7.8056931739285185,17.800339885467658,0.4023338986912205,51.9900414678296,6,40.953700000000254,4.095370000000025,2.045522881036388,41.79772857441682,0.20989439328112036,57.01500858737181,22,925.0040899999981,92.5004089999998,5.760170292892131,0.19243950541010013,3.216075861155067,0.1907619926436194,0.05564959518739889,4.208548919177047,True,414.238173664
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,48,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,7927.518890000001,792.7518890000001,27.55841289385421,33.43260984300202,0.8415900628202617,71.81884730727491,42,-258.86198000000013,-25.886198000000014,-14.0263173534257,28.922226505734873,-0.44837164759345755,52.73436783176998,12,8186.380870000001,818.6380870000002,41.58473024727991,1.2899617104137193,24.25892384905874,0.22559874479112954,0.04753279821899045,4.035846175895898,True,412.9150294280007
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,49,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,992.0585800000003,99.20585800000003,7.963900787261302,18.794503986661844,0.3985757821609719,35.64318601304778,11,187.13034999999854,18.713034999999852,9.039442853890666,16.425298834766526,0.48869024371747266,15.141282080143625,1,804.9282300000018,80.49282300000019,-1.0755420666293638,-0.09011446155650077,4.401278435351704,0.2183072382006152,0.05021732487105604,4.090706137354768,True,413.75710019300095
SSI,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,50,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,2945.0032499999993,294.5003249999999,16.48576235735939,18.074219617181615,0.8314024375623179,32.27805971558391,15,25.090090000000373,2.5090090000000376,1.257995941702017,1.4645994843437353,-0.5020742372397493,0.886487649691433,0,2919.913159999999,291.99131599999987,15.227766415657374,1.3334766748020672,2.460729905721454,0.19404180491792744,0.04673053940501193,4.174576853304372,True,410.4331995490011
