Date,Open,High,Low,Close,Volume
2013-01-08,112.48510400856274,112.706673865168,111.71545841862515,112.45594787597656,3166137
2013-01-09,112.81163607439343,112.8174710242394,111.74463127449229,112.13528442382812,3359752
2013-01-10,112.32765242092407,112.5083962004227,111.52885090423966,112.46175384521484,3774073
2013-01-11,113.2022714686278,113.69786984145607,112.47343336209948,113.37718963623047,4058898
2013-01-14,112.42682643217488,112.69503871656143,111.80294275203629,112.31021118164062,4364121
2013-01-15,111.54633999278036,112.37429765575449,111.0099249757352,112.24019622802734,4364017
2013-01-16,111.94867745058231,112.63668952157107,111.56968499016628,112.29267883300781,3099193
2013-01-17,113.0273725386532,113.38304391213036,112.67170116517603,112.9107666015625,4060154
2013-01-18,113.13231097275523,113.69788225807172,112.99820951125179,113.38886260986328,4769342
2013-01-22,113.32470740780428,114.32758331298827,113.12063311907622,114.32758331298828,7502226
2013-01-23,118.65395441711891,121.61593102068733,118.57232096387146,119.36528778076172,13106903
2013-01-24,118.8929791467042,119.56350491291714,118.40903211649865,119.19033813476562,4651771
2013-01-25,119.20786098738809,119.63349586215307,119.02128220862772,119.51105499267578,3513409
2013-01-28,119.44108788644733,120.2398896633413,119.11457268135737,119.48773956298828,2953590
2013-01-29,119.1437358076091,119.95419822466363,118.73558712422569,118.8871841430664,3783487
2013-01-30,118.76470040973868,119.45854733746384,118.4731670705283,118.66558074951172,3136326
2013-01-31,118.54900012495025,119.21952607006538,118.33910015420591,118.40322875976562,3233604
2013-02-01,119.32446426941428,119.73260356219637,118.8521777676314,119.63348388671875,3525752
2013-02-04,119.05625900775787,119.5402061286252,118.69475275124935,118.82302856445312,3335485
2013-02-05,119.12623586936157,119.38278752443861,118.07671736948406,118.23997497558594,3804197
2013-02-06,117.33242346759374,117.85939619717449,116.84643927109464,117.70130157470703,3790913
2013-02-07,117.46702803789157,117.63683224607054,116.33112479651906,116.95177459716797,3218228
2013-02-08,117.08650014332747,118.32780972272386,116.9167051938966,118.08773803710938,3026392
2013-02-11,117.6778632567068,118.24581508250694,116.95766699752873,117.19773864746094,3080156
2013-02-12,117.10990274229503,117.53733850025262,116.53024124072448,117.12747192382812,2575043
2013-02-13,117.48465072153236,117.66030517120598,116.85229096458328,117.1567611694336,2269611
2013-02-14,116.94593230798978,117.2913909367012,116.67074104467578,116.89909362792969,3445733
2013-02-15,117.09235824626931,117.8359646067672,116.99867150800122,117.6778793334961,3794679
2013-02-19,117.4553418288516,118.21066698366677,117.23284874157754,117.29139709472656,3136222
2013-02-20,117.46702991684562,118.1111084096849,116.4365136736088,116.70000457763672,3886308
2013-02-21,116.3018751168434,116.55950657446148,115.99740497431596,116.126220703125,4103353
2013-02-22,116.65319711378035,117.74227142333984,116.42484448110501,117.74227142333984,3250863
2013-02-25,118.08185639775337,118.56198095038313,115.6460952758789,115.6460952758789,4021661
2013-02-26,116.30186679716503,117.04548226610208,115.83930210819572,116.6004867553711,3547614
2013-02-27,116.45409065928601,118.71419700677768,116.28428643700255,118.4682846069336,4377615
2013-02-28,118.38047174271745,118.93086368940246,117.56660751225807,117.59002685546875,4904903
2013-03-01,117.48463010932635,118.82546693919265,116.72930489387637,118.80790710449219,3460482
2013-03-04,118.62057033989878,120.1429214477539,118.59714164605352,120.1429214477539,3863296
2013-03-05,120.53521568179828,121.61257110280864,120.43567878052765,120.9275131225586,3982959
2013-03-06,121.22025738490876,122.07511954067971,121.00361442787042,122.01071166992188,3760161
2013-03-07,121.9579904874444,122.72502528313795,121.92871163935166,122.61962890625,4063082
2013-03-08,122.87143299117,123.3925461589477,122.62551116250405,123.1817626953125,3870723
2013-03-11,122.98266128444091,123.07634800175134,122.3971403281948,123.0060806274414,3189986
2013-03-12,122.60793994426453,123.38667519635283,122.4264260079241,123.28128814697266,3756814
2013-03-13,123.07636316080125,124.34108260106821,122.82459117457307,124.1654281616211,3510271
2013-03-14,124.21814218274582,126.39042229722726,124.21814218274582,126.35529327392578,5758753
2013-03-15,126.10939098804448,126.41386126118891,124.9559177875021,125.84004974365234,8295094
2013-03-18,124.65726341432669,125.59409325851558,124.5050189857043,124.8387680053711,3144276
2013-03-19,125.37744912642866,125.95711060119021,124.03075273358296,124.97344207763672,3345736
2013-03-20,125.74631976648595,126.36696972956824,125.47697863468956,125.9219741821289,3157874
2013-03-21,124.69239066440407,124.71581000838069,123.02365493501827,124.28252410888672,6098598
2013-03-22,124.25318048918336,124.81528183286179,123.90773132763066,124.17706298828125,3170949
2013-03-25,124.44648362858946,124.60457823715409,122.98854051261446,123.39254760742188,3391655
2013-03-26,123.99560752557792,124.42303386264281,123.83751295566458,124.34105682373047,2406114
2013-03-27,123.52134283174723,124.22396984419197,123.01779892425841,123.48035430908203,3371676
2013-03-28,122.85974000612617,124.97347182010355,122.80704179673184,124.89149475097656,3922395
2013-04-01,124.59870500759803,125.00857156661677,123.69115402155248,124.352783203125,2243147
2013-04-02,124.66898751805674,125.71706404168935,123.87853315694736,125.51213073730469,3260173
2013-04-03,125.48872851498174,125.82247761882779,124.49920022386256,124.51676940917969,3272725
2013-04-04,124.58114834608995,124.67483507752027,122.98267981965597,123.7262954711914,3880137
2013-04-05,122.43225735257697,122.8655431585057,120.81622016876571,122.61376190185547,4338808
2013-04-08,122.41475109285273,122.56112670898438,121.3959439090795,122.56112670898438,2459355
2013-04-09,122.70162199727548,122.95925348508473,122.14537984021317,122.50254821777344,2695856
2013-04-10,124.04827962498577,124.4288672286154,123.23440623486913,124.13025665283203,3686313
2013-04-11,123.83751028144167,124.76848981177598,123.45692263465523,124.66895294189453,3823758
2013-04-12,123.42179903927175,123.83166555235093,122.83041861120472,123.76725769042969,3311008
2013-04-15,123.21688788523623,123.9487844939005,122.52597045898438,122.52597045898438,4412133
2013-04-16,123.45104912811263,124.13025665283203,122.49080020366448,124.13025665283203,2991037
2013-04-17,123.26962096227308,123.59751058619891,122.66653058461735,122.76606750488281,3420211
2013-04-18,123.02366343203644,123.10564048692545,120.70500803857324,121.29051971435547,6801092
2013-04-19,114.60972947376962,115.0547250525215,111.10832254996157,111.24884796142578,19713962
2013-04-22,111.92221412593945,112.05688005026938,109.8904595150688,109.97828674316406,10298288
2013-04-23,110.82141086829405,112.74191857137073,110.43497300045667,112.19153594970703,6585721
2013-04-24,112.51354261931898,112.71262569328573,111.88703324135669,112.25006103515625,3863819
2013-04-25,112.8238894830752,114.27598218974993,112.607246544214,113.5616455078125,4864841
2013-04-26,113.68462608113944,114.00666547688844,113.15180320973407,113.77245330810547,3650854
2013-04-29,114.04761194320884,116.9166681337854,113.97149441198867,116.60633850097656,6205290
2013-04-30,116.59466767948904,118.6205721937421,115.55244123623676,118.59129333496094,7886735
2013-05-01,118.19894192549349,118.37459630738105,116.63560297420376,116.88737487792969,5124459
2013-05-02,117.17431185336578,118.52686783174703,116.95766889027679,118.50344848632812,4126575
2013-05-03,119.4109638936725,120.21898714140359,119.29971736346894,119.74471282958984,4699364
2013-05-06,119.32317508825946,119.44028116339736,117.9940477695767,118.73180389404297,5048519
2013-05-07,118.7493886308666,119.288071082269,118.07019007420614,119.22952270507812,3609746
2013-05-08,119.38241416621463,120.5059996834033,119.12946212835537,120.48835754394531,3767378
2013-05-09,120.41186549206168,120.5942301669948,119.25298647761251,119.55888366699219,3705246
2013-05-10,119.6353673519742,120.31774910993161,119.31181861123818,120.28245544433594,3430043
2013-05-13,120.11192627121007,120.28252650604347,118.95893345680297,119.10599517822266,3816226
2013-05-14,118.88237666813059,119.81183276805154,118.87648969658058,119.54122924804688,3869886
2013-05-15,118.97651863605198,119.81773606703901,118.85298609808115,119.60596466064453,4213393
2013-05-16,120.00601786570262,121.52961751340327,120.00601786570262,120.41191864013672,4714322
2013-05-17,120.7413326281866,123.2414561776318,120.58838398176512,122.6178970336914,5966489
2013-05-20,122.3708291639331,123.03556899234583,122.01787361894387,122.12376403808594,3780767
2013-05-21,121.91196401963327,123.22967891025318,121.77077994602715,122.74141693115234,3120113
2013-05-22,122.65316820347618,123.62380511060968,121.25310152606473,121.764892578125,5425393
2013-05-23,120.87660352568344,122.71787385707067,120.67071910632738,121.27662658691406,5417339
2013-05-24,120.4119222025877,121.43550463039259,120.2530865613984,121.01782989501953,3447407
2013-05-28,122.02963026868044,122.70613461213873,121.86491706575354,122.2296371459961,4196029
2013-05-29,121.31193574434839,122.60612153891806,121.20605472950236,122.3119888305664,3597612
2013-05-30,121.75317966476938,124.11800666888519,121.75317966476938,123.15913391113281,4602086
2013-05-31,122.70612481510535,124.70034401187011,122.37081146240236,122.37081146240234,5176654
2013-06-03,122.5061200388392,123.56499592777088,121.96491284242681,122.91790771484375,3474812
2013-06-04,122.71196832412373,122.94726877369887,120.64127554449799,121.29425048828125,3763822
2013-06-05,120.68839719144479,121.35313703764436,119.06478474064664,119.26480102539062,4409308
2013-06-06,119.417664944816,120.12357555276516,118.51761577493124,119.88827514648438,3848652
2013-06-07,120.50600675904208,121.3884048461914,120.07069938292878,121.3884048461914,3089256
2013-06-10,121.75314045058123,121.75901803467366,120.53542896290784,120.60602569580078,2774306
2013-06-11,119.51774993947559,121.15312690579678,119.1294913286791,119.99424743652344,2943862
2013-06-12,120.35304278314845,120.72953671685696,117.95292329672638,118.35883331298828,3566651
2013-06-13,118.24704709840108,120.24126580830752,117.85291105596897,119.87065887451172,3032877
2013-06-14,119.98832963140508,120.44129789427704,118.71768248458913,118.94710540771484,2933507
2013-06-17,119.67659240795606,120.69429730852481,119.15303660434034,119.44129180908203,3368015
2013-06-18,119.42946193276305,121.235428954803,119.3412230828037,120.51775360107422,3428579
2013-06-19,120.26484384317313,120.61192180953113,118.78830247901618,118.794189453125,2977021
2013-06-20,118.04703983784503,118.65295663392338,116.0528211355075,116.09400177001953,4722481
2013-06-21,116.77054909122353,116.78231364984934,113.85276015887203,114.98222351074219,9324881
2013-06-24,114.11743873238746,114.65863641592503,112.55853664896085,113.85272216796875,4556585
2013-06-25,114.89397364278868,115.05868683691688,113.62332631976774,114.69984436035156,4023125
2013-06-26,115.28221704982143,115.43516566633807,114.41746115796037,114.62924194335938,3472929
2013-06-27,115.32929645174839,115.8293230335145,114.88221507605444,115.09398651123047,3675853
2013-06-28,112.78799125565254,113.33507606488878,110.83495256796738,112.42327117919922,10518367
2013-07-01,113.03505310186351,114.00569005807486,112.42913618128831,112.52326202392578,4646750
2013-07-02,112.2291348437378,113.67038230574109,111.92323757652261,112.6526870727539,3825954
2013-07-03,112.3467946790358,114.25276570861958,112.07030409844297,113.6821517944336,1958740
2013-07-05,114.41156356291262,114.80569959122055,113.15267179399731,114.67040252685547,2516048
2013-07-08,115.06457381022352,115.17045482773383,114.48218596291214,114.69984436035156,3083085
2013-07-09,112.87618686235241,113.41739387966078,112.22909886356898,112.53499603271484,5443593
2013-07-10,112.65854772007721,113.78802016098525,112.51736366496371,113.09386444091797,4071032
2013-07-11,113.99394324580871,114.18806315597871,113.30566493214863,113.41744232177734,4369665
2013-07-12,113.57626442354983,113.9468714762905,112.70563078992254,112.98799896240234,4701456
2013-07-15,113.19389560376639,114.64690776076522,112.75857877621903,114.12335205078125,5935736
2013-07-16,114.14684967494456,114.46451141576824,113.34680365669061,114.03507232666016,3917584
2013-07-17,114.5469181257251,114.64692157859864,113.55275179321968,114.44691467285156,7184346
2013-07-18,116.63526376363549,118.20593108465516,115.29401944268227,116.47055053710938,8779496
2013-07-19,116.42343229026947,116.47049989818005,113.6762350692464,113.85272216796875,7319490
2013-07-22,113.7703916996042,115.17634556348456,113.69980435229145,114.1762924194336,3554308
2013-07-23,114.24688542377707,115.55282641930145,114.1821756629647,114.69984436035156,2995535
