Date,Open,High,Low,Close,Volume
2020-12-09,121.34152267781417,122.72516309946796,117.90190627108922,118.66193389892578,115089200
2020-12-10,117.41471371847992,120.69843079499793,117.07367661772612,120.08455657958984,81312200
2020-12-11,119.29530252010173,119.61685498411975,117.46344071723955,119.27581787109375,86939800
2020-12-14,119.46093825563229,120.19173519532912,118.42808095975704,118.66193389892578,79184500
2020-12-15,121.15638107461726,124.62523548902008,120.95175883034318,124.60574340820312,157243700
2020-12-16,124.14779181691584,125.0832036047306,123.31954931044656,124.53754425048828,98208600
2020-12-17,125.5996232120097,126.26222014302118,124.76164215896948,125.40474700927734,94359800
2020-12-18,125.6581058023967,125.79452063801119,122.89081749267945,123.4169921875,192541500
2020-12-21,121.81898983096859,125.02475369942195,120.28918834325576,124.9468002319336,121251600
2020-12-22,128.2402506072199,130.96856222026736,126.33042801765606,128.5033416748047,168904800
2020-12-23,128.77615987072127,129.03923604675438,127.43148883192659,127.60688781738281,88223700
2020-12-24,127.9577128863763,130.04292010694545,127.74334453834628,128.591064453125,54930100
2020-12-28,130.55933439782117,133.82355230210814,130.09161358052606,133.19020080566406,124486200
2020-12-29,134.5153654533124,135.23640894920797,130.90034989432698,131.41677856445312,121047300
2020-12-30,132.10859581206566,132.5081016930773,129.9844050523243,130.2962188720703,96452100
2020-12-31,130.64696607522504,131.29007075060963,128.3473918250202,129.2925567626953,99116600
2021-01-04,130.10134836082602,130.18904042592823,123.51442981152032,126.0965805053711,143301900
2021-01-05,125.58989445727471,128.36692888537684,125.14166577453908,127.65560913085938,97664900
2021-01-06,124.44986199518105,127.69460255545032,123.14416745080455,123.35853576660156,155088000
2021-01-07,125.0734581195904,128.25973687058584,124.58626017036609,127.56790924072266,109578200
2021-01-08,129.0392514479538,129.23414253685505,126.89558328296363,128.6689910888672,105158200
2021-01-11,125.88222675621482,126.83713071211609,125.20989110987996,125.67759704589844,100384500
2021-01-12,125.20986029323174,126.36939367406505,123.61185177604212,125.50218200683594,91951100
2021-01-13,125.4632279789547,128.08435568917824,125.20015175482261,127.5386962890625,88636800
2021-01-14,127.4509903383349,127.64586655028748,125.46321431935365,125.60938262939453,90221800
2021-01-15,125.48270567821912,126.8858381851589,123.74828212605794,123.88469696044922,111598500
2021-01-19,124.5083222083043,125.41451823804258,123.6898331200979,124.55704498291016,90757300
2021-01-20,125.36581064769301,129.09774963934194,125.25862647781936,128.64952087402344,104319500
2021-01-21,130.3741523744166,136.09385058361056,130.16952272801234,133.36553955078125,120150900
2021-01-22,132.79068885405798,136.26928979361904,131.56295521732648,135.50926208496094,114459400
2021-01-25,139.40683420534555,141.37510329816405,133.04401504155618,139.2606658935547,157611700
2021-01-26,139.92324336849194,140.60531745751035,137.75033002105468,139.4945068359375,98390600
2021-01-27,139.75761679075893,140.605351455325,136.8149514568833,138.42269897460938,140843800
2021-01-28,135.94771521998626,138.35447419549072,133.19991174456135,133.57992553710938,142621100
2021-01-29,132.3522535955759,133.2389578128828,126.8761510487979,128.5813446044922,177523800
2021-02-01,130.32546101984542,131.91373120913244,127.5776572470742,130.70547485351562,106239800
2021-02-02,132.25476545115475,132.81991691760996,131.16344668453948,131.53372192382812,83305400
2021-02-03,132.28398241128824,132.2937358859012,130.189037167514,130.51058959960938,89880900
2021-02-04,132.81015030717464,133.88197676464856,131.1439269498007,133.8722381591797,84183100
2021-02-05,134.03326822644928,134.10157011842293,132.57924349365368,133.45750427246094,75693800
2021-02-08,132.74515775495385,133.65270793576502,131.6619613464302,133.60391235351562,71297200
2021-02-09,133.32091738610043,134.55050063798447,132.56952194364052,132.72564697265625,76774200
2021-02-10,133.18426522390598,133.68195923048688,131.15449145334966,132.12059020996094,73046600
2021-02-11,132.61827762495054,133.09645045385943,130.53972304081887,131.86688232421875,64280000
