Date,Open,High,Low,Close,Volume
2020-12-09,206.8410048659269,206.90829074108822,203.04373156194043,203.6109161376953,32440600
2020-12-10,203.5820405728166,204.8413878398677,202.2265538799134,202.38037109375,26733300
2020-12-11,201.92854057276654,205.07211201200164,201.02488278476247,205.01441955566406,30979400
2020-12-14,204.8606607801778,207.85041564557133,204.64916573487125,205.91812133789062,28798400
2020-12-15,206.85062814274886,207.09096209950746,204.03392121057175,205.85084533691406,27000600
2020-12-16,206.44686205659363,211.59962250655175,206.418023156238,210.8017120361328,35023300
2020-12-17,211.36887743172719,212.34944396119258,209.49427573482185,210.936279296875,32515800
2020-12-18,210.1383514404297,211.19582649894002,207.66772650382657,210.1383514404297,63354900
2020-12-21,209.1385782828704,215.33919043070517,208.87901354427856,213.98370361328125,37181900
2020-12-22,214.07985500164784,216.9061843808769,213.27233651295927,215.28152465820312,22612200
2020-12-23,214.4835990132928,214.91619712516564,212.26291599270337,212.4744110107422,18699600
2020-12-24,212.85894922282563,214.96427675569586,212.6474541950329,214.1375274658203,10550600
2020-12-28,215.7717791429796,217.2906911980974,214.39707623360107,216.26206970214844,17933500
2020-12-29,217.5598563272588,218.39621360154018,214.93541425812904,215.48336791992188,17403200
2020-12-30,216.52164682313952,216.90618992435643,212.90702968461719,213.10890197753906,20272300
2020-12-31,213.12810390410456,214.37784314318708,211.18620184549383,213.8202667236328,20942100
2021-01-04,213.9260239305633,214.37785286571398,206.50451143811924,209.27316284179688,37130100
2021-01-05,208.85975195111516,210.07104410686514,207.36007087143997,209.47500610351562,23823000
2021-01-06,203.96657893813935,208.1195559024271,203.74547585042015,204.04348754882812,35930700
2021-01-07,205.7642836638974,210.8593657306565,205.44705579625224,209.84996032714844,27694500
2021-01-08,210.22488214133165,212.05142875790764,208.63868411663802,211.1285400390625,22956200
2021-01-11,210.0230222852734,210.4460123619004,208.3502928010175,209.08091735839844,23031300
2021-01-12,208.12919249318384,208.70599981796764,205.0721518107608,206.61988830566406,23249300
2021-01-13,205.7450508153582,208.37910099174917,205.6585194623859,207.975341796875,20087100
2021-01-14,207.5619813337417,209.0520545079318,204.51454911841776,204.78372192382812,29480800
2021-01-15,205.26441162063566,206.21612461662198,203.83201608510745,204.42803955078125,31746500
2021-01-19,205.48550728775663,208.5906175128357,204.40881599037613,208.07150268554688,30480900
2021-01-20,209.28273329758392,217.05993389333645,208.88858222605833,215.66600036621094,37777300
2021-01-21,216.01213324650223,217.55027626529116,213.82028897946032,216.27169799804688,30709400
2021-01-22,218.30008955552947,221.17448827697592,217.06958116245943,217.21377563476562,30172700
2021-01-25,220.26121386318684,220.89569889665592,215.55067516485178,220.65536499023438,33152100
2021-01-26,222.8952780175176,225.12556903391163,221.184101782989,223.34710693359375,49169600
2021-01-27,228.7979141385493,231.14357577336744,221.24181437058223,223.8950958251953,69870600
2021-01-28,226.5002982458668,233.25848684590053,226.0003995892036,229.69192504882812,49111200
2021-01-29,226.86557502148287,228.8170849568112,222.40497878804445,222.99139404296875,42503100
2021-02-01,225.9715669034434,233.1239068460614,223.4432493228023,230.38409423828125,33314200
2021-02-02,231.97032623521784,232.94127009051593,229.46123926712733,230.24952697753906,25916300
2021-02-03,230.30720920830873,235.6137719070309,230.00918280847807,233.60458374023438,27158100
2021-02-04,233.27772429583018,233.8353007616422,231.0762573300535,232.65284729003906,25296100
2021-02-05,232.8643338915451,233.8737392729773,231.1243186859083,232.8354949951172,18054800
2021-02-08,233.74877877531017,234.25828554283157,231.4992566694059,233.09507751464844,22211900
2021-02-09,232.51830168245084,235.2965617540186,232.04725649521023,234.3448486328125,23565000
2021-02-10,235.5272231317253,236.41165012771697,231.57613320998735,233.4315185546875,22186700
2021-02-11,235.31572239258884,235.67141186361138,232.7874051200119,235.0369415283203,15751100
2021-02-12,234.49861099316243,235.81565088107706,233.34501108331926,235.51763916015625,16561100
2021-02-16,235.5560438359784,236.61351878692494,233.52762528011988,234.2774658203125,26728500
2021-02-17,232.52387536902538,235.40488024019768,232.1577216920449,235.29888916015625,21653500
2021-02-18,232.98635382533212,235.0387049829985,232.08061462497622,234.90380859375,16925600
2021-02-19,234.86526703672254,234.97125810430992,231.4253871453351,232.1865997314453,25262600
2021-02-22,228.7659847524381,229.2573898424661,223.92896078770121,225.96205139160156,36446900
2021-02-23,221.9344039637966,226.27037760985954,220.39271856415579,224.76724243164062,30228700
2021-02-24,221.62607102742007,226.62689654449298,220.65289108022142,226.00059509277344,26339700
2021-02-25,223.6206454640999,226.0391502353063,219.57373913394193,220.64328002929688,39542200
2021-02-26,223.09067530726543,226.79070286617392,221.17320598719547,223.90969848632812,37819200
2021-03-01,227.30138207369913,228.81416225129144,224.6516202387032,228.30348205566406,25324000
2021-03-02,228.3709438798375,228.6503815688465,224.94070877790585,225.34539794921875,22812500
2021-03-03,223.69771563290254,225.06595452670567,218.97631299108363,219.265380859375,34029500
2021-03-04,218.47529737394672,224.01570898842058,216.08568317000322,218.4656524658203,44727800
2021-03-05,221.15394159707046,224.7672531409502,218.20548172968094,223.1581268310547,41872800
2021-03-08,222.9365171850772,224.8636168253928,218.85107535727434,219.10159301757812,35267400
2021-03-09,224.39147806891881,226.80035252533506,223.22557636286808,225.2586669921875,33080500
2021-03-10,228.3612709057459,228.3612709057459,223.5820580919073,223.94821166992188,29746800
2021-03-11,226.39565581287494,230.45219202841787,225.76933965358188,228.48655700683594,29907600
2021-03-12,225.48029358968563,227.22433115664796,224.72872588794664,227.15687561035156,22653700
2021-03-15,226.3956704438466,226.61728278402174,223.3604797125114,226.25112915039062,26034900
2021-03-16,227.66752641282557,231.30974317417687,227.33992303701345,229.04541015625,28092200
2021-03-17,227.5422521597409,229.85478022457033,224.72868884474298,228.39981079101562,29562100
2021-03-18,224.0831392862076,225.65373016609632,221.93442734749217,222.31021118164062,34833000
2021-03-19,222.59926613983933,223.99641032914968,220.99013983048442,221.9536895751953,46430700
2021-03-22,221.87663141620806,228.26495702010288,221.75136522898913,227.3881378173828,30127000
2021-03-23,228.83341955518355,232.26365407494552,228.42873045255334,228.92013549804688,31638400
2021-03-24,229.18030941662,229.32483599524002,226.7425297732149,226.87742614746094,25620100
2021-03-25,226.72329954041302,228.30352082406327,223.12926244882283,223.87118530273438,34061900
2021-03-26,223.10996639827545,228.08188705685933,223.10996639827545,227.86026000976562,25479900
2021-03-29,227.96623440547395,228.16858632441054,223.4279232650373,226.6654510498047,25227500
2021-03-30,225.01774313190512,225.32608606967662,222.67632459642988,223.39898681640625,24792000
2021-03-31,224.42037928624902,230.38475468378886,223.91932929173933,227.17613220214844,43623500
2021-04-01,229.77774854330391,233.9884569512066,229.37305934483635,233.51632690429688,30338000
2021-04-05,233.9113368678305,240.8489069737812,233.85352623404805,239.99134826660156,36910600
2021-04-06,238.5845520178137,240.3092995854975,237.88116482343338,238.825439453125,22931900
2021-04-07,238.7772914734949,241.78356236987554,238.17989525757417,240.79110717773438,22719800
2021-04-08,243.55648215564094,244.87654065021187,242.81454470786034,244.01898193359375,23625200
2021-04-09,243.6528418652881,246.65912734571288,243.23852249383873,246.52423095703125,24326800
2021-04-12,245.42577443800744,248.27788829668532,245.3390437825906,246.58203125,27148700
2021-04-13,247.88283047292305,249.74247452603694,247.46848171177655,249.06797790527344,23837500
2021-04-14,248.0948048163931,249.39557347884994,245.85936229769126,246.273681640625,23070900
2021-04-15,248.52835766626575,250.45545699339726,248.3356653766739,250.0411376953125,25627500
2021-04-16,250.01226427112198,251.48649426821015,248.2104308752593,251.2359619140625,24878600
2021-04-19,250.70602739466509,251.9490148829156,248.42241904999537,249.30886840820312,23209300
2021-04-20,248.42244072352833,250.7156941760375,247.4781512415513,248.84640502929688,19722900
2021-04-21,249.5015656083509,251.17813270314747,247.87316423723325,251.08177185058594,24030400
2021-04-22,250.7252976851622,252.2380780035943,246.3218825256736,247.79612731933594,25606200
2021-04-23,248.48022992608404,251.9779204442921,247.89244925075985,251.6310272216797,21462600
2021-04-26,252.12250054337503,252.87406837913434,250.6868204301815,252.01649475097656,19763300
2021-04-27,252.04531356904113,253.59664385201205,250.638539262928,252.42111206054688,31014200
2021-04-28,246.7458505511702,247.18910468607802,243.72994929963662,245.28126525878906,46903100
2021-04-29,246.1484530801518,246.76512440088285,239.92391453120058,243.30596923828125,40589000
2021-04-30,240.63691185381683,243.855164383146,240.50201548140788,242.9879608154297,30945100
2021-05-03,244.16351722830558,245.0789013145946,241.9666248264187,242.67965698242188,19626600
2021-05-04,241.82212248724872,242.0533797589674,236.80202097873325,238.75802612304688,32756100
2021-05-05,239.98168947440254,240.40565370108126,236.85979780995348,237.48609924316406,21901300
2021-05-06,237.4668315740508,240.75253973117884,235.77098931679225,240.6272735595703,26491100
2021-05-07,242.95908444287628,245.0307254048169,242.01480972352581,243.25779724121094,27032900
2021-05-10,241.72571259717046,242.55436594120278,238.11240116143676,238.1702117919922,29299900
