config_slot,config_id,beta_0,beta_decay,beta_min,seeds_completed,train_profit_mean,train_profit_std,train_roi_mean,train_roi_std,train_arr_mean,train_arr_std,train_sharpe_mean,train_sharpe_std,train_max_drawdown_mean,train_max_drawdown_std,train_violations_mean,train_violations_std,test_profit_mean,test_profit_std,test_roi_mean,test_roi_std,test_arr_mean,test_arr_std,test_sharpe_mean,test_sharpe_std,test_max_drawdown_mean,test_max_drawdown_std,test_violations_mean,test_violations_std,gap_profit_mean,gap_profit_std,gap_roi_mean,gap_roi_std,gap_arr_mean,gap_arr_std,gap_sharpe_mean,gap_sharpe_std
3,ucb_008,0.03,0.9,0.005,20,4695.6723105,4122.681111761119,469.56723105000003,412.26811117611186,17.776856734542935,11.096014992023491,0.6737839572355602,0.5016067193083479,33.801001005664986,19.326297444929907,9.65,8.634538966146064,-28.507198500000072,119.95915203797838,-2.850719850000008,11.995915203797837,-1.6302741718945444,6.194004054289573,-0.06766438001993794,0.4032478762656988,30.322650711391702,23.989491404924532,5.9,7.003006872990907,4724.1795090000005,4153.633502710567,472.41795090000005,415.3633502710567,19.40713090643748,13.438025854217786,0.7414483372554982,0.5695528209586288
