model,seed,loss_name,update,loss
Enhanced UCB-VAE,44,Q loss,161,36.75517654418945
Enhanced UCB-VAE,44,Q loss,162,0.22297246754169464
Enhanced UCB-VAE,44,Q loss,163,0.20993179082870483
Enhanced UCB-VAE,44,Q loss,164,1.314358115196228
Enhanced UCB-VAE,44,Q loss,165,2.0038530826568604
Enhanced UCB-VAE,44,Q loss,166,2.474745988845825
Enhanced UCB-VAE,44,Q loss,167,1.7900846004486084
Enhanced UCB-VAE,44,Q loss,168,2.6396536827087402
Enhanced UCB-VAE,44,Q loss,169,4.710999011993408
Enhanced UCB-VAE,44,Q loss,170,3.1081926822662354
Enhanced UCB-VAE,44,Q loss,171,7.178463935852051
Enhanced UCB-VAE,44,Q loss,172,16.18197250366211
Enhanced UCB-VAE,44,Q loss,173,11.409253120422363
Enhanced UCB-VAE,44,Q loss,174,9.029197692871094
Enhanced UCB-VAE,44,Q loss,175,8.923945426940918
Enhanced UCB-VAE,44,Q loss,176,14.094491958618164
Enhanced UCB-VAE,44,Q loss,177,23.874431610107422
Enhanced UCB-VAE,44,Q loss,178,44.23439025878906
Enhanced UCB-VAE,44,Q loss,179,36.75527572631836
Enhanced UCB-VAE,44,Q loss,180,0.22301551699638367
Enhanced UCB-VAE,44,Q loss,181,0.20998984575271606
Enhanced UCB-VAE,44,Q loss,182,1.3144522905349731
Enhanced UCB-VAE,44,Q loss,183,2.003866672515869
Enhanced UCB-VAE,44,Q loss,184,2.488327980041504
Enhanced UCB-VAE,44,Q loss,185,1.78129243850708
Enhanced UCB-VAE,44,Q loss,186,2.581653118133545
Enhanced UCB-VAE,44,Q loss,187,4.695469379425049
Enhanced UCB-VAE,44,Q loss,188,3.212904453277588
Enhanced UCB-VAE,44,Q loss,189,7.264608383178711
Enhanced UCB-VAE,44,Q loss,190,15.871095657348633
Enhanced UCB-VAE,44,Q loss,191,11.187665939331055
Enhanced UCB-VAE,44,Q loss,192,9.210302352905273
Enhanced UCB-VAE,44,Q loss,193,9.087189674377441
Enhanced UCB-VAE,44,Q loss,194,14.361472129821777
Enhanced UCB-VAE,44,Q loss,195,24.320072174072266
Enhanced UCB-VAE,44,Q loss,196,44.821006774902344
Enhanced UCB-VAE,44,Q loss,197,37.449649810791016
Enhanced UCB-VAE,44,Q loss,198,0.223059743642807
Enhanced UCB-VAE,44,Q loss,199,0.2100493162870407
Enhanced UCB-VAE,44,Q loss,200,1.3145508766174316
Enhanced UCB-VAE,44,Q loss,201,2.044715404510498
Enhanced UCB-VAE,44,Q loss,202,2.508394718170166
Enhanced UCB-VAE,44,Q loss,203,1.7813600301742554
Enhanced UCB-VAE,44,Q loss,204,2.5817041397094727
Enhanced UCB-VAE,44,Q loss,205,4.695552825927734
Enhanced UCB-VAE,44,Q loss,206,3.213008403778076
Enhanced UCB-VAE,44,Q loss,207,7.303570747375488
Enhanced UCB-VAE,44,Q loss,208,16.043214797973633
Enhanced UCB-VAE,44,Q loss,209,11.207904815673828
Enhanced UCB-VAE,44,Q loss,210,9.148198127746582
Enhanced UCB-VAE,44,Q loss,211,9.02833080291748
Enhanced UCB-VAE,44,Q loss,212,14.272575378417969
Enhanced UCB-VAE,44,Q loss,213,24.17157554626465
Enhanced UCB-VAE,44,Q loss,214,44.537574768066406
Enhanced UCB-VAE,44,Q loss,215,37.218345642089844
Enhanced UCB-VAE,44,Q loss,216,0.24324405193328857
Enhanced UCB-VAE,44,Q loss,217,0.20760591328144073
Enhanced UCB-VAE,44,Q loss,218,1.3101012706756592
Enhanced UCB-VAE,44,Q loss,219,2.057835578918457
Enhanced UCB-VAE,44,Q loss,220,2.535832405090332
Enhanced UCB-VAE,44,Q loss,221,1.8060505390167236
Enhanced UCB-VAE,44,Q loss,222,2.6108322143554688
Enhanced UCB-VAE,44,Q loss,223,4.733474254608154
Enhanced UCB-VAE,44,Q loss,224,3.2519495487213135
Enhanced UCB-VAE,44,Q loss,225,7.389734268188477
Enhanced UCB-VAE,44,Q loss,226,16.144100189208984
Enhanced UCB-VAE,44,Q loss,227,11.187761306762695
Enhanced UCB-VAE,44,Q loss,228,9.207724571228027
Enhanced UCB-VAE,44,Q loss,229,9.087409973144531
Enhanced UCB-VAE,44,Q loss,230,14.361586570739746
Enhanced UCB-VAE,44,Q loss,231,24.320117950439453
Enhanced UCB-VAE,44,Q loss,232,44.82124328613281
Enhanced UCB-VAE,44,Q loss,233,37.44988250732422
Enhanced UCB-VAE,44,Q loss,234,0.24329045414924622
Enhanced UCB-VAE,44,Q loss,235,0.2076738178730011
Enhanced UCB-VAE,44,Q loss,236,1.3101987838745117
Enhanced UCB-VAE,44,Q loss,237,2.057873249053955
Enhanced UCB-VAE,44,Q loss,238,2.535930871963501
Enhanced UCB-VAE,44,Q loss,239,1.8061341047286987
Enhanced UCB-VAE,44,Q loss,240,2.6109256744384766
Enhanced UCB-VAE,44,Q loss,241,4.733599662780762
Enhanced UCB-VAE,44,Q loss,242,3.2520551681518555
Enhanced UCB-VAE,44,Q loss,243,7.3898115158081055
Enhanced UCB-VAE,44,Q loss,244,16.15997314453125
Enhanced UCB-VAE,44,Q loss,245,11.267987251281738
Enhanced UCB-VAE,44,Q loss,246,9.207887649536133
Enhanced UCB-VAE,44,Q loss,247,9.084927558898926
Enhanced UCB-VAE,44,Q loss,248,14.361674308776855
Enhanced UCB-VAE,44,Q loss,249,24.32013702392578
Enhanced UCB-VAE,44,Q loss,250,44.872596740722656
Enhanced UCB-VAE,44,Q loss,251,37.449981689453125
Enhanced UCB-VAE,44,Q loss,252,0.2433362454175949
Enhanced UCB-VAE,44,Q loss,253,0.2077414095401764
Enhanced UCB-VAE,44,Q loss,254,1.3102943897247314
Enhanced UCB-VAE,44,Q loss,255,2.057910203933716
Enhanced UCB-VAE,44,Q loss,256,2.5360260009765625
Enhanced UCB-VAE,44,Q loss,257,1.845452070236206
Enhanced UCB-VAE,44,Q loss,258,2.669133186340332
Enhanced UCB-VAE,44,Q loss,259,4.749388694763184
Enhanced UCB-VAE,44,Q loss,260,3.14750337600708
Enhanced UCB-VAE,44,Q loss,261,7.35090970993042
Enhanced UCB-VAE,44,Q loss,262,16.267654418945312
Enhanced UCB-VAE,44,Q loss,263,11.20799446105957
Enhanced UCB-VAE,44,Q loss,264,9.1944580078125
Enhanced UCB-VAE,44,Q loss,265,9.028712272644043
Enhanced UCB-VAE,44,Q loss,266,14.272798538208008
Enhanced UCB-VAE,44,Q loss,267,24.171632766723633
Enhanced UCB-VAE,44,Q loss,268,44.58920669555664
Enhanced UCB-VAE,44,Q loss,269,37.21868896484375
Enhanced UCB-VAE,44,Q loss,270,0.24338097870349884
Enhanced UCB-VAE,44,Q loss,271,0.20781001448631287
Enhanced UCB-VAE,44,Q loss,272,1.2381303310394287
Enhanced UCB-VAE,44,Q loss,273,1.947089672088623
Enhanced UCB-VAE,44,Q loss,274,2.509974241256714
Enhanced UCB-VAE,44,Q loss,275,1.8454792499542236
Enhanced UCB-VAE,44,Q loss,276,2.669248580932617
Enhanced UCB-VAE,44,Q loss,277,4.749486923217773
Enhanced UCB-VAE,44,Q loss,278,3.1475987434387207
Enhanced UCB-VAE,44,Q loss,279,7.303879261016846
Enhanced UCB-VAE,44,Q loss,280,16.103910446166992
Enhanced UCB-VAE,44,Q loss,281,11.238743782043457
Enhanced UCB-VAE,44,Q loss,282,9.098234176635742
Enhanced UCB-VAE,44,Q loss,283,9.02623176574707
Enhanced UCB-VAE,44,Q loss,284,14.272894859313965
Enhanced UCB-VAE,44,Q loss,285,24.17165184020996
Enhanced UCB-VAE,44,Q loss,286,44.58932876586914
Enhanced UCB-VAE,44,Q loss,287,36.93330383300781
Enhanced UCB-VAE,44,Q loss,288,0.24343076348304749
Enhanced UCB-VAE,44,Q loss,289,0.20788663625717163
Enhanced UCB-VAE,44,Q loss,290,1.2382316589355469
Enhanced UCB-VAE,44,Q loss,291,1.9471036195755005
Enhanced UCB-VAE,44,Q loss,292,2.5100693702697754
Enhanced UCB-VAE,44,Q loss,293,1.8455437421798706
Enhanced UCB-VAE,44,Q loss,294,2.669358730316162
Enhanced UCB-VAE,44,Q loss,295,4.749578475952148
Enhanced UCB-VAE,44,Q loss,296,3.147698402404785
Enhanced UCB-VAE,44,Q loss,297,7.303951263427734
Enhanced UCB-VAE,44,Q loss,298,16.10403060913086
Enhanced UCB-VAE,44,Q loss,299,11.23875617980957
Enhanced UCB-VAE,44,Q loss,300,9.098287582397461
Enhanced UCB-VAE,44,Q loss,301,9.085006713867188
Enhanced UCB-VAE,44,Q loss,302,14.272947311401367
Enhanced UCB-VAE,44,Q loss,303,24.171619415283203
Enhanced UCB-VAE,44,Q loss,304,43.978424072265625
Enhanced UCB-VAE,44,Q loss,305,35.50000762939453
Enhanced UCB-VAE,44,Q loss,306,0.24347704648971558
Enhanced UCB-VAE,44,Q loss,307,0.20795860886573792
Enhanced UCB-VAE,44,Q loss,308,1.2383267879486084
Enhanced UCB-VAE,44,Q loss,309,1.9977186918258667
Enhanced UCB-VAE,44,Q loss,310,2.5361573696136475
Enhanced UCB-VAE,44,Q loss,311,1.8455548286437988
Enhanced UCB-VAE,44,Q loss,312,2.669404983520508
Enhanced UCB-VAE,44,Q loss,313,4.749574661254883
Enhanced UCB-VAE,44,Q loss,314,3.147779941558838
Enhanced UCB-VAE,44,Q loss,315,7.303933143615723
Enhanced UCB-VAE,44,Q loss,316,16.104801177978516
Enhanced UCB-VAE,44,Q loss,317,11.521234512329102
Enhanced UCB-VAE,44,Q loss,318,9.03892993927002
Enhanced UCB-VAE,44,Q loss,319,9.04934024810791
Enhanced UCB-VAE,44,Q loss,320,14.184000015258789
Enhanced UCB-VAE,44,Q loss,321,24.023130416870117
Enhanced UCB-VAE,44,Q loss,322,44.311500549316406
Enhanced UCB-VAE,44,Q loss,323,36.701900482177734
Enhanced UCB-VAE,44,Q loss,324,0.24350382387638092
Enhanced UCB-VAE,44,Q loss,325,0.20801247656345367
Enhanced UCB-VAE,44,Q loss,326,1.2384055852890015
Enhanced UCB-VAE,44,Q loss,327,1.9976718425750732
Enhanced UCB-VAE,44,Q loss,328,2.536182403564453
Enhanced UCB-VAE,44,Q loss,329,1.8455768823623657
Enhanced UCB-VAE,44,Q loss,330,2.669497013092041
Enhanced UCB-VAE,44,Q loss,331,4.79982328414917
Enhanced UCB-VAE,44,Q loss,332,3.291369915008545
Enhanced UCB-VAE,44,Q loss,333,7.476152420043945
Enhanced UCB-VAE,44,Q loss,334,16.3095703125
Enhanced UCB-VAE,44,Q loss,335,11.614726066589355
Enhanced UCB-VAE,44,Q loss,336,9.268423080444336
Enhanced UCB-VAE,44,Q loss,337,9.198410034179688
Enhanced UCB-VAE,44,Q loss,338,14.272960662841797
Enhanced UCB-VAE,44,Q loss,339,24.171634674072266
Enhanced UCB-VAE,44,Q loss,340,44.85686492919922
Enhanced UCB-VAE,44,Q loss,341,37.45051956176758
Enhanced UCB-VAE,44,Q loss,342,0.24354316294193268
Enhanced UCB-VAE,44,Q loss,343,0.2049795687198639
Enhanced UCB-VAE,44,Q loss,344,1.1884477138519287
Enhanced UCB-VAE,44,Q loss,345,1.997666597366333
Enhanced UCB-VAE,44,Q loss,346,2.588418483734131
Enhanced UCB-VAE,44,Q loss,347,1.9320355653762817
Enhanced UCB-VAE,44,Q loss,348,2.756838321685791
Enhanced UCB-VAE,44,Q loss,349,4.863255023956299
Enhanced UCB-VAE,44,Q loss,350,3.2489871978759766
Enhanced UCB-VAE,44,Q loss,351,7.437319278717041
Enhanced UCB-VAE,44,Q loss,352,16.423131942749023
Enhanced UCB-VAE,44,Q loss,353,11.59681510925293
Enhanced UCB-VAE,44,Q loss,354,9.246833801269531
Enhanced UCB-VAE,44,Q loss,355,9.174304962158203
Enhanced UCB-VAE,44,Q loss,356,14.273055076599121
Enhanced UCB-VAE,44,Q loss,357,24.17168426513672
Enhanced UCB-VAE,44,Q loss,358,44.595191955566406
Enhanced UCB-VAE,44,Q loss,359,37.21916961669922
Enhanced UCB-VAE,44,Q loss,360,0.24358193576335907
Enhanced UCB-VAE,44,Q loss,361,0.20503267645835876
Enhanced UCB-VAE,44,Q loss,362,1.1885261535644531
Enhanced UCB-VAE,44,Q loss,363,2.0281214714050293
Enhanced UCB-VAE,44,Q loss,364,2.616018772125244
Enhanced UCB-VAE,44,Q loss,365,1.9568276405334473
Enhanced UCB-VAE,44,Q loss,366,2.824589729309082
Enhanced UCB-VAE,44,Q loss,367,5.032936096191406
Enhanced UCB-VAE,44,Q loss,368,3.3304107189178467
Enhanced UCB-VAE,44,Q loss,369,7.609555244445801
Enhanced UCB-VAE,44,Q loss,370,16.668476104736328
Enhanced UCB-VAE,44,Q loss,371,11.69033432006836
Enhanced UCB-VAE,44,Q loss,372,9.338359832763672
Enhanced UCB-VAE,44,Q loss,373,9.253843307495117
Enhanced UCB-VAE,44,Q loss,374,14.362071990966797
Enhanced UCB-VAE,44,Q loss,375,24.32022476196289
Enhanced UCB-VAE,44,Q loss,376,45.14064025878906
Enhanced UCB-VAE,44,Q loss,377,37.68217468261719
Enhanced UCB-VAE,44,Q loss,378,0.2435682713985443
Enhanced UCB-VAE,44,Q loss,379,0.20508930087089539
Enhanced UCB-VAE,44,Q loss,380,1.2143584489822388
Enhanced UCB-VAE,44,Q loss,381,2.049799919128418
Enhanced UCB-VAE,44,Q loss,382,2.6435070037841797
Enhanced UCB-VAE,44,Q loss,383,1.9273512363433838
Enhanced UCB-VAE,44,Q loss,384,2.6988275051116943
Enhanced UCB-VAE,44,Q loss,385,4.802539825439453
Enhanced UCB-VAE,44,Q loss,386,3.2180256843566895
Enhanced UCB-VAE,44,Q loss,387,8.13128662109375
Enhanced UCB-VAE,44,Q loss,388,17.152305603027344
Enhanced UCB-VAE,44,Q loss,389,11.80541706085205
Enhanced UCB-VAE,44,Q loss,390,9.453428268432617
Enhanced UCB-VAE,44,Q loss,391,9.392518997192383
Enhanced UCB-VAE,44,Q loss,392,14.540022850036621
Enhanced UCB-VAE,44,Q loss,393,24.617267608642578
Enhanced UCB-VAE,44,Q loss,394,45.70783233642578
Enhanced UCB-VAE,44,Q loss,395,38.1451301574707
Enhanced UCB-VAE,44,Q loss,396,0.24360738694667816
Enhanced UCB-VAE,44,Q loss,397,0.18222373723983765
Enhanced UCB-VAE,44,Q loss,398,1.2144548892974854
Enhanced UCB-VAE,44,Q loss,399,2.0498149394989014
Enhanced UCB-VAE,44,Q loss,400,2.6435647010803223
Enhanced UCB-VAE,44,Q loss,401,1.9273960590362549
Enhanced UCB-VAE,44,Q loss,402,2.6988885402679443
Enhanced UCB-VAE,44,Q loss,403,4.802595615386963
Enhanced UCB-VAE,44,Q loss,404,3.2181153297424316
Enhanced UCB-VAE,44,Q loss,405,8.13134765625
Enhanced UCB-VAE,44,Q loss,406,17.125892639160156
Enhanced UCB-VAE,44,Q loss,407,11.841449737548828
Enhanced UCB-VAE,44,Q loss,408,9.467029571533203
Enhanced UCB-VAE,44,Q loss,409,9.39260196685791
Enhanced UCB-VAE,44,Q loss,410,14.540166854858398
Enhanced UCB-VAE,44,Q loss,411,24.6173095703125
Enhanced UCB-VAE,44,Q loss,412,45.70387268066406
Enhanced UCB-VAE,44,Q loss,413,38.145259857177734
Enhanced UCB-VAE,44,Q loss,414,0.24364471435546875
Enhanced UCB-VAE,44,Q loss,415,0.1835784912109375
Enhanced UCB-VAE,44,Q loss,416,1.173337697982788
Enhanced UCB-VAE,44,Q loss,417,2.0160040855407715
Enhanced UCB-VAE,44,Q loss,418,2.643620729446411
Enhanced UCB-VAE,44,Q loss,419,1.981750726699829
Enhanced UCB-VAE,44,Q loss,420,2.8539493083953857
Enhanced UCB-VAE,44,Q loss,421,5.071040630340576
Enhanced UCB-VAE,44,Q loss,422,3.369542121887207
Enhanced UCB-VAE,44,Q loss,423,7.648697853088379
Enhanced UCB-VAE,44,Q loss,424,16.78631591796875
Enhanced UCB-VAE,44,Q loss,425,11.747955322265625
Enhanced UCB-VAE,44,Q loss,426,9.40444564819336
Enhanced UCB-VAE,44,Q loss,427,9.302898406982422
Enhanced UCB-VAE,44,Q loss,428,14.362539291381836
Enhanced UCB-VAE,44,Q loss,429,24.320377349853516
Enhanced UCB-VAE,44,Q loss,430,45.14672088623047
Enhanced UCB-VAE,44,Q loss,431,37.646278381347656
Enhanced UCB-VAE,44,Q loss,432,0.243683859705925
Enhanced UCB-VAE,44,Q loss,433,0.18363076448440552
Enhanced UCB-VAE,44,Q loss,434,1.173415184020996
Enhanced UCB-VAE,44,Q loss,435,2.020228385925293
Enhanced UCB-VAE,44,Q loss,436,2.697267770767212
Enhanced UCB-VAE,44,Q loss,437,1.9737681150436401
Enhanced UCB-VAE,44,Q loss,438,2.7786521911621094
Enhanced UCB-VAE,44,Q loss,439,5.278660774230957
Enhanced UCB-VAE,44,Q loss,440,3.718015193939209
Enhanced UCB-VAE,44,Q loss,441,8.480063438415527
Enhanced UCB-VAE,44,Q loss,442,17.59648323059082
Enhanced UCB-VAE,44,Q loss,443,11.808838844299316
Enhanced UCB-VAE,44,Q loss,444,9.803873062133789
Enhanced UCB-VAE,44,Q loss,445,9.751568794250488
Enhanced UCB-VAE,44,Q loss,446,14.98525333404541
Enhanced UCB-VAE,44,Q loss,447,25.359996795654297
Enhanced UCB-VAE,44,Q loss,448,46.82327651977539
Enhanced UCB-VAE,44,Q loss,449,39.071170806884766
Enhanced UCB-VAE,44,Q loss,450,0.24372416734695435
Enhanced UCB-VAE,44,Q loss,451,0.1836852729320526
Enhanced UCB-VAE,44,Q loss,452,1.1602839231491089
Enhanced UCB-VAE,44,Q loss,453,2.044718027114868
Enhanced UCB-VAE,44,Q loss,454,2.7492494583129883
Enhanced UCB-VAE,44,Q loss,455,1.9929143190383911
Enhanced UCB-VAE,44,Q loss,456,2.778728723526001
Enhanced UCB-VAE,44,Q loss,457,5.278806686401367
Enhanced UCB-VAE,44,Q loss,458,3.7180984020233154
Enhanced UCB-VAE,44,Q loss,459,8.480113983154297
