stage,batch_idx,config_id,seed,label,use_cost,robust_loss,weight_decay,reward_shaping,kl_reduction,beta_0,beta_decay,beta_min,vae_latent_dim,vae_lr,vae_beta_kl,vae_batch_size,bootstrap_trajectories,bootstrap_updates,online_aux_updates,vae_replay_capacity,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,val_profit,val_roi,val_arr,val_sharpe,val_max_drawdown,val_violations,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,vae_loss_last,vae_recon_last,vae_kl_last,cost_loss_last,novelty_mean,novelty_std,novelty_max,finite
UCB,0,ucb_000,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.9,0.005,16,0.0001,0.05,256,5,100,1,50000,17.97171000000162,1.7971710000001622,0.29805903974349235,-0.23132565128507737,15.86311473754362,0,310.52145999999925,31.052145999999926,9.448715299818078,0.5588727380957732,22.398337355504854,0,-29.254974999999764,-9.150656260074586,-0.7901983893808506,0.6329034430846082,0.17469482514364967,0.16748297214508057,0.16703040897846222,0.00905119813978672,0.0035319447051733732,5.794322914553796,3.6965271289311175,18.08002281188965,True
UCB,0,ucb_000,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.9,0.005,16,0.0001,0.05,256,5,100,1,50000,367.9523999999981,36.79523999999981,5.374507290627295,0.44140008637922595,12.60061231657572,0,859.8716999999992,85.98716999999992,23.018762367998736,1.244800480753395,19.63276192649515,0,-49.19193000000011,-17.64425507737144,-0.803400394374169,1.6033518369154385,0.182531083863357,0.1619683802127838,0.1614595651626587,0.010176341980695724,0.008990118280053139,5.86871163302049,3.7015267752441763,17.41977882385254,True
UCB,0,ucb_000,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.9,0.005,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.536508556331198,0.24572598091487227,0.397868812084198,0.3970703184604645,0.01597016118466854,0.005455145612359047,7.3174270914590105,3.0801305804613293,18.329809188842773,True
UCB,0,ucb_004,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.96,0.005,16,0.0001,0.05,256,5,100,1,50000,18.021660000001702,1.8021660000001702,0.29888132689590563,-0.2312111399955541,15.862440950499515,0,281.94733999999903,28.194733999999904,8.646126214993345,0.5258171058685174,22.42392008720448,0,-26.392567999999734,-8.347244888097439,-0.7570282458640715,0.6329003831449006,0.17469471826635558,0.16745750606060028,0.16700498759746552,0.009050372987985611,0.0035377168096601963,5.7594160007986615,3.7099385364948465,18.057661056518555,True
UCB,0,ucb_004,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.96,0.005,16,0.0001,0.05,256,5,100,1,50000,380.6411399999977,38.06411399999977,5.53719386621867,0.4483223987102849,13.805902474146393,0,888.6765799999991,88.86765799999992,23.65161188403715,1.2886600257726029,19.119324319573757,0,-50.80354400000015,-18.11441801781848,-0.840337627062318,1.6121347661233612,0.1825164404408685,0.1617063283920288,0.16119804978370667,0.01016545295715332,0.009045779705047607,5.857826064544328,3.6868046373058485,17.382387161254883,True
UCB,0,ucb_004,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.96,0.005,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.536508556331198,0.24572598091487227,0.397868812084198,0.3970703184604645,0.01597016118466854,0.005455145612359047,7.3174270914590105,3.0801305804613293,18.329809188842773,True
UCB,0,ucb_008,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.9,0.005,16,0.0001,0.05,256,5,100,1,50000,18.77926000000184,1.877926000000184,0.3113489753025389,-0.242275498069416,15.85222852295567,0,311.314779999999,31.131477999999902,9.470830979689616,0.573828777427789,22.387483805997842,0,-29.25355199999972,-9.159482004387076,-0.816104275497205,0.6286112446564301,0.1746401860796172,0.16769981384277344,0.16724660992622375,0.009063972160220146,0.0035167583264410496,5.781265441148148,3.69910212062702,18.075048446655273,True
UCB,0,ucb_008,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.9,0.005,16,0.0001,0.05,256,5,100,1,50000,387.6666999999984,38.76666999999984,5.626735965814644,0.4632694333278153,13.104813348364925,0,946.6001799999992,94.66001799999992,24.90500240652127,1.30235870275916,19.94786860164669,0,-55.89334800000008,-19.278266440706624,-0.8390892694313448,1.6065724445334464,0.18254933552495364,0.16199055314064026,0.16148215532302856,0.010167989879846573,0.009107314981520176,5.8873800998211365,3.705569083530758,17.34003257751465,True
UCB,0,ucb_008,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.9,0.005,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.521384430938848,0.24562755391515534,0.39781811833381653,0.39701977372169495,0.015966713428497314,0.005443362519145012,7.317420654272664,3.0800430204405043,18.329172134399414,True
UCB,0,ucb_012,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.96,0.005,16,0.0001,0.05,256,5,100,1,50000,14.493270000001303,1.4493270000001304,0.24071341656117795,-0.23576240534154644,16.6435769615891,0,281.94733999999903,28.194733999999904,8.646126214993345,0.5258171058685174,22.42392008720448,0,-26.745406999999773,-8.405412798432167,-0.7615795112100638,0.630439264973999,0.17465418330554305,0.16771163046360016,0.1672583371400833,0.009065764956176281,0.003510531969368458,5.75935680387502,3.7098849935413125,18.05550765991211,True
