stage,batch_idx,config_id,seed,label,use_cost,robust_loss,weight_decay,reward_shaping,kl_reduction,beta_0,beta_decay,beta_min,vae_latent_dim,vae_lr,vae_beta_kl,vae_batch_size,bootstrap_trajectories,bootstrap_updates,online_aux_updates,vae_replay_capacity,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,val_profit,val_roi,val_arr,val_sharpe,val_max_drawdown,val_violations,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,vae_loss_last,vae_recon_last,vae_kl_last,cost_loss_last,novelty_mean,novelty_std,novelty_max,finite
VAE,1,vae_013,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.003,0.001,256,5,100,1,50000,379.5202699999991,37.9520269999999,5.52287307782664,0.4780982006535682,10.856134147313309,0,562.7914000000007,56.27914000000007,16.074564022037375,1.0277206474168703,18.63904905092576,0,-18.327113000000168,-10.551690944210735,-0.5496224467633022,2.101664544771322,0.08413819993107484,0.022637605667114258,0.01966608315706253,2.971522808074951,0.015092453919351101,66.11496325353129,57.23100697619231,290.4022216796875,True
VAE,1,vae_013,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,8,0.003,0.001,256,5,100,1,50000,1725.847989999997,172.5847989999997,18.24049160018426,0.7357877687507376,37.65707933087174,10,2214.469850000001,221.4469850000001,47.67495552740104,1.3404632894460906,38.350812570239235,10,-48.862186000000406,-29.43446392721678,-0.604675520695353,10.883845477123502,0.09012035661344898,0.014785589650273323,0.01088868547230959,3.8969035148620605,0.00930374301970005,49.42641142938769,38.77941694721169,255.51756286621094,True
VAE,1,vae_017,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0001,0.001,256,5,100,1,50000,19.011150000001408,1.9011150000001407,0.3151635919459883,-0.2429635783821179,16.14439700858963,0,273.31801999999857,27.331801999999854,8.401406032061942,0.5141982973029697,22.16830124363062,0,-25.430686999999715,-8.086242440115953,-0.7571618756850876,0.6278304290833923,0.17418992385782045,0.1666424423456192,0.16662414371967316,0.018294677138328552,0.0034994978923350573,5.963321206446312,3.8438588029781604,19.333110809326172,True
VAE,1,vae_017,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0001,0.001,256,5,100,1,50000,362.123989999998,36.2123989999998,5.29935769177301,0.43306522713269974,12.71008544684744,0,958.5703399999995,95.85703399999996,25.160913177444822,1.294769861251012,20.179851544845615,0,-59.64463500000016,-19.86155548567181,-0.8617046341183121,1.632138312832211,0.1817913567197734,0.16046717762947083,0.160445898771286,0.02127360925078392,0.009057482704520226,6.286793803108038,4.008372047007001,18.845401763916016,True
VAE,1,vae_017,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0001,0.001,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.48143126398877,0.24442569644286716,0.39621421694755554,0.3961787223815918,0.035500168800354004,0.005448013544082642,7.7613099436176585,3.350801871138839,20.053363800048828,True
VAE,1,vae_021,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0003,0.001,256,5,100,1,50000,28.39559000000054,2.839559000000054,0.4689353475782809,-0.2327344096354202,14.054009933288988,0,273.5037299999983,27.350372999999834,8.406684223369986,0.5146037102043248,22.165705571651745,0,-24.51081399999978,-7.937748875791705,-0.7473381198397451,0.6367448384577276,0.15891980862823027,0.10245580971240997,0.10205870121717453,0.39711207151412964,0.003517664037644863,22.14197014652668,23.846141990922842,150.76959228515625,True
VAE,1,vae_021,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0003,0.001,256,5,100,1,50000,626.6010199999978,62.66010199999978,8.468117846660128,0.654797343338137,15.053376409148244,0,878.256949999999,87.82569499999991,23.42343737852537,1.272956997566306,19.368262550553457,0,-25.16559300000013,-14.955319531865243,-0.618159654228169,1.770755102833802,0.16719721365591575,0.10082472115755081,0.10036133229732513,0.463388055562973,0.00925920158624649,21.895601543052052,24.084319344461615,134.85006713867188,True
VAE,1,vae_021,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.0003,0.001,256,5,100,1,50000,1711.1896899999974,171.11896899999974,18.1340128403521,0.7305808269235066,37.64117516486929,10,2213.540470000001,221.35404700000007,47.660699269502956,1.343251515758211,38.35778398755234,10,-50.23507800000033,-29.526686429150857,-0.6126706888347044,11.227160200587026,0.22898733266468707,0.33305424451828003,0.3323414921760559,0.7127455472946167,0.0055710747838020325,22.278542843357275,14.286830539025447,89.28276062011719,True
VAE,1,vae_025,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.001,0.001,256,5,100,1,50000,6.263520000001563,0.6263520000001563,0.10438270122290483,-0.3150459505050888,15.404293535545582,0,280.7270999999987,28.072709999999866,8.61158799450159,0.5233589708712609,22.441022469086267,0,-27.44635799999971,-8.507205293278686,-0.8384049213763498,0.6138901893327312,0.10797159454688944,0.028755569830536842,0.025574220344424248,3.181349277496338,0.00338804442435503,200.7480337112508,208.5625363538683,1116.0341796875,True
VAE,1,vae_025,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.001,0.001,256,5,100,1,50000,607.4667299999987,60.74667299999987,8.253872591737842,0.6415955524581634,15.20944967488912,0,672.5396299999995,67.25396299999996,18.734769234935644,1.1172618366434783,19.570571510985754,0,-6.507290000000083,-10.480896643197802,-0.475666284185315,1.9212421094101888,0.11443493114463214,0.03748420998454094,0.034801140427589417,2.68306827545166,0.009406926110386848,124.58318515534097,110.23869750848684,424.90264892578125,True
VAE,1,vae_025,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.001,0.001,256,5,100,1,50000,1717.6660599999973,171.76660599999974,18.181116553593068,0.7323059897548804,37.65682322368155,10,2217.170180000001,221.7170180000001,47.71636176430783,1.3456812142414125,38.36398442058436,10,-49.95041200000037,-29.53524521071476,-0.6133752244865321,11.289457587442465,0.13080644897859672,0.052180543541908264,0.048509903252124786,3.6706409454345703,0.005491898860782385,68.65973748136996,46.51844169980992,288.5712890625,True
VAE,1,vae_029,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.003,0.001,256,5,100,1,50000,5.352690000001758,0.5352690000001757,0.08923723912699355,-0.3206365392270811,15.533977408998073,0,304.0405299999991,30.40405299999991,9.267709088642317,0.5587495814344148,22.48739981328686,0,-29.86878399999973,-9.178471849515322,-0.8793861206614959,0.6034146692868052,0.0715749337113109,0.014242298901081085,0.011514715850353241,2.727583408355713,0.003366575576364994,146.68270692211976,141.7620588806217,747.3439331054688,True
VAE,1,vae_029,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.003,0.001,256,5,100,1,50000,431.05923999999845,43.105923999999845,6.171562319569945,0.5197775358654447,12.81658818083294,0,685.4355399999997,68.54355399999997,19.039639046499413,1.1229439110611388,19.483881172782898,0,-25.437630000000127,-12.868076726929468,-0.603166375195694,1.9659195530556004,0.08014722522990457,0.025619737803936005,0.02302861213684082,2.5911264419555664,0.00950628798455,125.9868870438644,115.92249230914202,500.71990966796875,True
VAE,1,vae_029,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,16,0.003,0.001,256,5,100,1,50000,1717.6660599999973,171.76660599999974,18.181116553593068,0.7323059897548804,37.65682322368155,10,2199.325010000001,219.9325010000001,47.44229760584522,1.340404953597633,38.35778398755234,10,-48.16589500000035,-29.26118105225215,-0.6080989638427526,11.214883458503971,0.08829267005082862,0.013002675026655197,0.009555731900036335,3.4469425678253174,0.005529678426682949,97.15094456243791,74.06143165164843,372.95379638671875,True
VAE,1,vae_033,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0001,0.001,256,5,100,1,50000,6.400710000001709,0.6400710000001709,0.1066629342376002,-0.3389452531872815,14.913103397049149,0,260.7934099999982,26.07934099999982,8.044245539280714,0.48110806495460634,22.344772143546233,0,-25.43926999999965,-7.937582605043114,-0.8200533181418879,0.6003622354932574,0.1816125430937471,0.17502981424331665,0.1750086098909378,0.021207958459854126,0.004830058664083481,7.644428346399758,5.980496860784781,34.96096420288086,True
VAE,1,vae_033,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0001,0.001,256,5,100,1,50000,322.092339999999,32.2092339999999,4.775839080853128,0.40038487392645905,11.638680346955828,0,549.0923300000004,54.909233000000036,15.733863860238472,1.0052960622857536,18.777222873125396,0,-22.699999000000133,-10.958024779385344,-0.6049111883592946,1.855433846730739,0.18394499256693084,0.1652834266424179,0.16525547206401825,0.02795972302556038,0.017536118626594543,7.291808695811598,5.247326201691093,30.8468017578125,True
VAE,1,vae_033,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0001,0.001,256,5,100,1,50000,1718.4868799999972,171.84868799999973,18.1870798359695,0.732065187730457,37.64943712423569,10,2190.2631300000003,219.02631300000004,47.302736275927025,1.3358105974895833,38.63084711037389,10,-47.17762500000032,-29.115656439957526,-0.6037454097591263,11.608993778681313,0.24515355619890936,0.3902416527271271,0.39021188020706177,0.02977484092116356,0.0056515769101679325,8.436726777189243,3.873995753959015,22.979602813720703,True
VAE,1,vae_037,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0003,0.001,256,5,100,1,50000,1.0112600000015846,0.10112600000015846,0.016889627415350716,-0.3498734106569085,15.387362439676663,0,298.94605999999885,29.894605999999886,9.12500427661227,0.5439192588932872,22.188355481334007,0,-29.79347999999973,-9.108114649196919,-0.8937926695501957,0.6180607236676021,0.15929622768328108,0.09600833803415298,0.09564020484685898,0.3681321442127228,0.0047680893912911415,40.39104859620275,52.076924850207064,394.8013916015625,True
VAE,1,vae_037,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0003,0.001,256,5,100,1,50000,585.8510499999979,58.58510499999979,8.009272962797986,0.6311420460286757,14.451441323146922,0,652.5100399999999,65.251004,18.25813324473038,1.1364723845541425,18.567097518366374,0,-6.665899000000202,-10.248860281932394,-0.5053303385254667,1.9623262630051208,0.16226064490860906,0.0943179503083229,0.09392300993204117,0.3949412703514099,0.01802864298224449,28.949843216564947,29.653672386618855,217.16342163085938,True
VAE,1,vae_037,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.0003,0.001,256,5,100,1,50000,1717.6660599999973,171.76660599999974,18.181116553593068,0.7323059897548804,37.65682322368155,10,2190.02289,219.00228900000002,47.29903276675669,1.3359793703181728,38.55693460130926,10,-47.23568300000028,-29.11791621316362,-0.6036733805632924,11.395179473539745,0.22093760905594662,0.24006612598896027,0.23908784985542297,0.9782823920249939,0.005691812373697758,48.513681218114534,30.391142855221986,189.929443359375,True
VAE,1,vae_041,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.001,0.001,256,5,100,1,50000,10.39291000000162,1.039291000000162,0.1729041193584191,-0.28034311116068367,15.932504146818738,0,298.21236999999905,29.821236999999908,9.104421669699182,0.5427265478317834,22.198420554926273,0,-28.781945999999746,-8.931517550340763,-0.8230696589924671,0.6123788882690321,0.10621227244364805,0.028962017968297005,0.026389382779598236,2.5726356506347656,0.004766837228089571,292.8270485972989,287.2653093753534,1474.4462890625,True
VAE,1,vae_041,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.001,0.001,256,5,100,1,50000,578.1693299999986,57.81693299999986,7.921678834237222,0.6204016106541026,15.22968933311658,0,673.5572499999994,67.35572499999994,18.758883389725177,1.1383562342856393,19.560695522816403,0,-9.538792000000079,-10.837204555487954,-0.5179546236315367,1.9957734462425665,0.1119153629603057,0.03264565020799637,0.030542569234967232,2.103081703186035,0.018172794952988625,204.65208390372405,185.65498917577094,976.8878173828125,True
VAE,1,vae_041,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.001,0.001,256,5,100,1,50000,1718.520239999997,171.85202399999972,18.187322165672693,0.7327586702203838,37.64913699755243,10,2199.250520000001,219.9250520000001,47.441151465042644,1.340417255896297,38.36680697899202,10,-48.07302800000039,-29.25382929936995,-0.6076585856759132,11.370521286585264,0.1233575033730474,0.044378962367773056,0.041084785014390945,3.2941784858703613,0.005692301783710718,113.04977147422399,68.86908549006125,475.11444091796875,True
VAE,1,vae_045,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.003,0.001,256,5,100,1,50000,3.4488200000012057,0.3448820000001206,0.05754236258583845,-0.3280671492222453,15.55959410168767,0,306.81044999999926,30.68104499999993,9.34514347845048,0.5636023457396555,22.449248403120205,0,-30.33616299999981,-9.287601115864641,-0.8916694949619008,0.5982752742816282,0.06999793177277877,0.015319017693400383,0.012877070344984531,2.4419474601745605,0.004758329130709171,255.16023694016255,237.9384915573576,1151.184814453125,True
VAE,1,vae_045,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.003,0.001,256,5,100,1,50000,605.0680399999983,60.506803999999825,8.226865010431816,0.6554250976990504,14.390074230558895,0,577.8714299999995,57.78714299999994,16.44731653993623,1.0397904715016515,18.821154606450484,0,2.7196609999998813,-8.220451529504416,-0.38436537380260105,2.066831347508425,0.07296914544341893,0.018914133310317993,0.01663518324494362,2.2789504528045654,0.018104568123817444,210.51258383359854,186.84330085189504,1016.9930419921875,True
VAE,1,vae_045,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.91,0.01,32,0.003,0.001,256,5,100,1,50000,1718.520239999997,171.85202399999972,18.187322165672693,0.7327586702203838,37.64913699755243,10,2174.9216100000012,217.4921610000001,47.065859488940134,1.3325000335264965,38.6695620664626,10,-45.64013700000038,-28.87853732326744,-0.5997413633061127,11.365967422627188,0.08273353439209791,0.012117460370063782,0.009220726788043976,2.8967337608337402,0.005666687153279781,132.37319820831084,102.64329680656593,655.0504760742188,True
