stage,batch_idx,config_id,seed,label,use_cost,robust_loss,weight_decay,reward_shaping,kl_reduction,beta_0,beta_decay,beta_min,vae_latent_dim,vae_lr,vae_beta_kl,vae_batch_size,bootstrap_trajectories,bootstrap_updates,online_aux_updates,vae_replay_capacity,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,val_profit,val_roi,val_arr,val_sharpe,val_max_drawdown,val_violations,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,vae_loss_last,vae_recon_last,vae_kl_last,cost_loss_last,novelty_mean,novelty_std,novelty_max,finite
UCB,2,ucb_002,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.93,0.005,16,0.0001,0.05,256,5,100,1,50000,17.97171000000162,1.7971710000001622,0.29805903974349235,-0.23132565128507737,15.86311473754362,0,310.52145999999925,31.052145999999926,9.448715299818078,0.5588727380957732,22.398337355504854,0,-29.254974999999764,-9.150656260074586,-0.7901983893808506,0.6329034430846082,0.17469482514364967,0.16748297214508057,0.16703040897846222,0.00905119813978672,0.0035319447051733732,5.794322914553796,3.6965271289311175,18.08002281188965,True
UCB,2,ucb_002,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.93,0.005,16,0.0001,0.05,256,5,100,1,50000,386.88266999999746,38.68826699999975,5.616762096980588,0.4594108371389286,14.207118587334763,0,968.7260199999994,96.87260199999994,25.37721636849519,1.3331773052147644,19.328672017474258,0,-58.184335000000196,-19.760454271514604,-0.8737664680758358,1.6009821868691319,0.18251895750391073,0.16155461966991425,0.16104646027088165,0.010163253173232079,0.008977022022008896,5.883828166331844,3.699519752310144,17.373411178588867,True
UCB,2,ucb_002,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.93,0.005,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.536508556331198,0.24572598091487227,0.397868812084198,0.3970703184604645,0.01597016118466854,0.005455145612359047,7.3174270914590105,3.0801305804613293,18.329809188842773,True
UCB,2,ucb_006,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.99,0.005,16,0.0001,0.05,256,5,100,1,50000,17.74030000000198,1.774030000000198,0.29424908227173585,-0.2451598090554118,15.940519806689812,0,310.0671699999991,31.006716999999913,9.436046870869298,0.5579292512306256,22.404557316309614,0,-29.232686999999714,-9.141797788597561,-0.8030890602860374,0.6292819962321691,0.17469396354823277,0.1675049066543579,0.16705185174942017,0.00906103290617466,0.0035351128317415714,5.794465621288441,3.696558377641424,18.078895568847656,True
UCB,2,ucb_006,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.99,0.005,16,0.0001,0.05,256,5,100,1,50000,357.644069999998,35.7644069999998,5.241412814659996,0.42313528346720003,12.830969901931214,0,797.4399099999994,79.74399099999994,21.62436283880107,1.2238927592249873,19.057257976609243,0,-43.97958400000014,-16.382950024141074,-0.8007574757577873,1.6101383338199446,0.1825688774215764,0.1623227298259735,0.16181299090385437,0.010194819420576096,0.009060796350240707,5.848427882291938,3.6897992091938088,17.397415161132812,True
UCB,2,ucb_006,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.01,0.99,0.005,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.52258052614828,0.245540867694493,0.39762014150619507,0.39682188630104065,0.01596507430076599,0.005458473227918148,7.317459301226836,3.0802406658226955,18.330461502075195,True
UCB,2,ucb_010,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.93,0.005,16,0.0001,0.05,256,5,100,1,50000,9.529450000001589,0.9529450000001589,0.15859552797143905,-0.3066540620229978,15.443819887481103,0,302.20146999999906,30.22014699999991,9.216236778951181,0.5608063414406059,22.143806246826717,0,-29.26720199999975,-9.057641250979742,-0.8674604034636038,0.6259828096450359,0.17464680558648601,0.16780775785446167,0.16735444962978363,0.009066162630915642,0.00351076852530241,5.775317570760241,3.6897694790205,18.06820297241211,True
UCB,2,ucb_010,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.93,0.005,16,0.0001,0.05,256,5,100,1,50000,351.1816199999985,35.11816199999985,5.157543984268975,0.4290416904443466,12.228831389605533,0,882.6080699999989,88.26080699999989,23.51882275712278,1.247481327842883,20.81443157870914,0,-53.14264500000004,-18.361278772853804,-0.8184396373985363,1.5952763571679869,0.18253275145744455,0.1621069461107254,0.16159813106060028,0.010176301933825016,0.009071847423911095,5.888714391903905,3.728150053427501,17.398967742919922,True
UCB,2,ucb_010,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.93,0.005,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.50073030291608,0.24534418274616374,0.3973999321460724,0.3966021239757538,0.015956353396177292,0.005455120000988245,7.317779073113399,3.080099158940836,18.330249786376953,True
UCB,2,ucb_014,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.99,0.005,16,0.0001,0.05,256,5,100,1,50000,29.909620000001723,2.9909620000001724,0.4936343848736868,-0.2169133518253448,14.779178552161845,0,299.4904399999991,29.949043999999915,9.140271062298332,0.542762981101144,22.18089333992732,0,-26.95808199999974,-8.646636677424645,-0.7596763329264887,0.6253832861062283,0.17463063731275755,0.1674472838640213,0.16699418425559998,0.009061961434781551,0.003492654301226139,5.7835715869063336,3.6900294196102736,18.067670822143555,True
