ticker,period,model_key,model,runs,test_profit_mean,test_profit_std,test_roi_mean,test_roi_std,test_arr_mean,test_arr_std,test_volatility_mean,test_volatility_std,test_sharpe_mean,test_sharpe_std,test_max_drawdown_mean,test_max_drawdown_std,test_violations_mean,test_violations_std
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE (vae_019 + ucb_009),20,-22.524748000000034,136.87586393716853,-2.252474800000003,13.687586393716854,-1.3783862844653214,7.061099956476947,20.915597675460713,9.659182797318955,-0.1099358377878703,0.5418462199909733,21.834770491231765,10.36594439670544,4.75,4.037651740671472
GAS,BAD,EPSILON_GREEDY,Deep SARSA Epsilon-Greedy,20,-10.426477500000038,146.55284277789636,-1.0426477500000038,14.655284277789637,-0.7875642455204341,7.4431718510491,20.691555151299788,9.001243860058779,-0.010795449989110462,0.46852855859552217,21.86536070286347,9.683236536638672,4.5,3.90006747579955
GAS,BAD,BUY_AND_HOLD,Buy-and-Hold,1,1.4323500000000422,0.0,0.1432350000000042,0.0,0.0722348498221281,0.0,32.36421070479716,0.0,0.1025427104580401,0.0,28.873711028057446,0.0,11.0,0.0
