ticker,period,model_key,model,strategy,seed,episodes,gamma,beta_0,beta_decay,beta_min,epsilon_init,epsilon_decay,epsilon_min,vae_latent_dim,vae_lr,vae_beta_kl,train_profit,train_roi,train_arr,train_volatility,train_sharpe,train_max_drawdown,train_violations,test_profit,test_roi,test_arr,test_volatility,test_sharpe,test_max_drawdown,test_violations,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,cost_loss_mean,novelty_mean,finite,elapsed_seconds
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,41,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,-403.2035400000009,-40.32035400000009,-5.57766329941124,28.793556346446252,-0.12626535757336307,75.43539007668336,45,-81.93542999999988,-8.193542999999988,-4.2210760701843375,31.84880731702624,-0.03899942186493112,29.52527132632764,11,-321.268110000001,-32.1268110000001,-1.3565872292269026,-0.08726593570843195,4.170746265126415,0.2213752716779709,0.033247654538216265,3.347111793929271,True,410.9693353089988
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,42,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,-196.0521900000016,-19.605219000000158,-2.397138739351845,21.798750605466157,-0.09503881998758197,54.088105786265764,20,118.73284999999942,11.873284999999942,5.8234523474871125,26.712298729557038,0.27110929708766823,24.030741071637213,7,-314.785040000001,-31.4785040000001,-8.220591086838958,-0.3661481170752502,3.279323721058483,0.2085375890649598,0.04044327601019678,3.1089117966154363,True,411.62097833199914
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,43,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,786.7292799999984,78.67292799999984,6.665926704746816,16.716804345805755,0.3531058334301457,40.39074665794576,4,146.3749299999995,14.63749299999995,7.134575830673273,23.060496223127824,0.3283161515899874,19.017964337087076,3,640.3543499999989,64.0354349999999,-0.4686491259264569,0.024789681840158284,4.7770289103742,0.19330486223615448,0.04956350528859887,3.171525852486094,True,413.4868995729994
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,44,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1104.9100100000005,110.49100100000004,8.62741286663633,29.6432016494564,0.3624199511367494,67.65916615927246,41,-111.76755000000026,-11.176755000000025,-5.804044407572939,30.849734808152345,-0.10459383091399196,33.04835647001967,10,1216.6775600000008,121.66775600000007,14.431457274209269,0.4670137820507414,11.239035618452379,0.20527429334048566,0.05438169959675649,3.3071948849576023,True,414.74224484300066
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,45,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1785.2266799999975,178.52266799999973,12.063144613185095,28.697891117066753,0.4743655007186912,56.59817991045328,40,-47.73216000000002,-4.773216000000002,-2.437210404337986,31.561332623498966,0.016381934230428462,28.48433366246519,10,1832.9588399999975,183.29588399999972,14.50035501752308,0.45798356648826277,12.462965185650521,0.21072070095045814,0.04345156585412293,3.110214613048906,True,411.8600469739995
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,46,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,-460.3548599999999,-46.03548599999999,-6.628601262401657,14.142395571800487,-0.5596577140706674,74.16802414649867,5,-125.68379999999922,-12.568379999999923,-6.551482576810363,25.01482941047784,-0.2262095731775227,31.002648821059765,6,-334.6710600000007,-33.46710600000007,-0.07711868559129353,-0.3334481408931448,0.7729263468868642,0.1903312331643598,0.06128581815624032,3.125668782350485,True,413.12312897099946
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,47,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,1224.7768099999994,122.47768099999993,9.298402139497464,24.045175080914692,0.4099801273140291,49.538278418146994,24,-59.889590000000226,-5.988959000000023,-3.0675851995311643,25.093488061324702,-0.07839824767632478,21.98839655208196,4,1284.6663999999996,128.46663999999996,12.365987339028628,0.48837837499035386,6.037006753094403,0.2060260303061584,0.056876643689285064,3.047247044053901,True,414.42934203299956
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,48,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,2221.74498,222.174498,13.892005627594983,34.11574093320588,0.49661475842041636,73.69710348045666,54,-328.8042999999999,-32.88042999999999,-18.219960255991154,17.00553008326646,-1.2174081412553688,35.48094223920301,4,2550.5492799999997,255.054928,32.11196588358614,1.7140228996757851,18.95098379496449,0.22578818191742075,0.04706807511152122,3.080014549323615,True,418.6963696929997
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,49,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,3725.361189999997,372.5361189999997,18.84708940261859,27.347555004075623,0.7003213393723423,72.47041018818553,27,69.37752,6.937752,3.441853318410182,4.580485691251683,0.32724955221246366,4.770440507590182,0,3655.983669999997,365.5983669999997,15.405236084208408,0.37307178715987865,8.54284766434464,0.23218321902998562,0.05052373905441371,3.055642106620967,True,418.56915506400037
GAS,BAD,UNCERTAINTY_AWARE_UCB_009,Uncertainty-Aware UCB-VAE — vae_019 + ucb_009,ucb,50,45,0.95,0.03,0.9,0.01,,,,16,0.0001,0.05,4594.870169999991,459.4870169999991,21.100152116736858,17.579229300358556,1.0725877101511312,22.225907504278243,7,7.073600000000397,0.7073600000000396,0.3562321021697512,0.9786859898283019,-1.6742166937581415,0.8152089956354724,0,4587.79656999999,458.7796569999991,20.743920014567106,2.7468044039092727,5.10450492795495,0.2527760827335818,0.04545044089539041,3.1433005436531336,True,414.4447908990005
