ticker,period,model_key,step,time,portfolio_value
GAS,BAD,BUY_AND_HOLD,0,2021-12-31,1000.0
GAS,BAD,BUY_AND_HOLD,1,2022-01-04,1056.4823500000002
GAS,BAD,BUY_AND_HOLD,2,2022-01-05,1087.68235
GAS,BAD,BUY_AND_HOLD,3,2022-01-06,1074.4823500000002
GAS,BAD,BUY_AND_HOLD,4,2022-01-07,1112.7323500000002
GAS,BAD,BUY_AND_HOLD,5,2022-01-10,1057.3823499999999
GAS,BAD,BUY_AND_HOLD,6,2022-01-11,1070.5823500000001
GAS,BAD,BUY_AND_HOLD,7,2022-01-12,1117.8323500000001
GAS,BAD,BUY_AND_HOLD,8,2022-01-13,1087.68235
GAS,BAD,BUY_AND_HOLD,9,2022-01-14,1092.6323499999999
GAS,BAD,BUY_AND_HOLD,10,2022-01-17,1083.6323499999999
GAS,BAD,BUY_AND_HOLD,11,2022-01-18,1107.78235
GAS,BAD,BUY_AND_HOLD,12,2022-01-19,1107.78235
GAS,BAD,BUY_AND_HOLD,13,2022-01-20,1123.8323500000001
GAS,BAD,BUY_AND_HOLD,14,2022-01-21,1111.8323500000001
GAS,BAD,BUY_AND_HOLD,15,2022-01-24,1108.68235
GAS,BAD,BUY_AND_HOLD,16,2022-01-25,1132.8323500000001
GAS,BAD,BUY_AND_HOLD,17,2022-01-26,1159.9823499999998
GAS,BAD,BUY_AND_HOLD,18,2022-01-27,1156.0823500000001
GAS,BAD,BUY_AND_HOLD,19,2022-01-28,1127.8823499999999
GAS,BAD,BUY_AND_HOLD,20,2022-02-07,1185.18235
GAS,BAD,BUY_AND_HOLD,21,2022-02-08,1178.1323499999999
GAS,BAD,BUY_AND_HOLD,22,2022-02-09,1137.93235
GAS,BAD,BUY_AND_HOLD,23,2022-02-10,1158.03235
GAS,BAD,BUY_AND_HOLD,24,2022-02-11,1147.9823499999998
GAS,BAD,BUY_AND_HOLD,25,2022-02-14,1198.2323500000002
GAS,BAD,BUY_AND_HOLD,26,2022-02-15,1212.3323500000001
GAS,BAD,BUY_AND_HOLD,27,2022-02-16,1183.2323500000002
GAS,BAD,BUY_AND_HOLD,28,2022-02-17,1225.3823499999999
GAS,BAD,BUY_AND_HOLD,29,2022-02-18,1208.28235
GAS,BAD,BUY_AND_HOLD,30,2022-02-21,1196.28235
GAS,BAD,BUY_AND_HOLD,31,2022-02-22,1203.3323499999997
GAS,BAD,BUY_AND_HOLD,32,2022-02-23,1208.28235
GAS,BAD,BUY_AND_HOLD,33,2022-02-24,1228.3823499999999
GAS,BAD,BUY_AND_HOLD,34,2022-02-25,1210.3823499999999
GAS,BAD,BUY_AND_HOLD,35,2022-02-28,1218.3323499999997
GAS,BAD,BUY_AND_HOLD,36,2022-03-01,1215.3323500000001
GAS,BAD,BUY_AND_HOLD,37,2022-03-02,1230.4823499999998
GAS,BAD,BUY_AND_HOLD,38,2022-03-03,1245.4823499999998
GAS,BAD,BUY_AND_HOLD,39,2022-03-04,1218.3323499999997
GAS,BAD,BUY_AND_HOLD,40,2022-03-07,1284.78235
GAS,BAD,BUY_AND_HOLD,41,2022-03-08,1245.4823499999998
GAS,BAD,BUY_AND_HOLD,42,2022-03-09,1260.6323499999999
GAS,BAD,BUY_AND_HOLD,43,2022-03-10,1223.43235
GAS,BAD,BUY_AND_HOLD,44,2022-03-11,1167.03235
GAS,BAD,BUY_AND_HOLD,45,2022-03-14,1097.7323500000002
GAS,BAD,BUY_AND_HOLD,46,2022-03-15,1117.8323500000001
GAS,BAD,BUY_AND_HOLD,47,2022-03-16,1129.8323500000001
GAS,BAD,BUY_AND_HOLD,48,2022-03-17,1097.7323500000002
GAS,BAD,BUY_AND_HOLD,49,2022-03-18,1126.8323500000001
GAS,BAD,BUY_AND_HOLD,50,2022-03-21,1178.1323499999999
GAS,BAD,BUY_AND_HOLD,51,2022-03-22,1188.18235
GAS,BAD,BUY_AND_HOLD,52,2022-03-23,1161.03235
GAS,BAD,BUY_AND_HOLD,53,2022-03-24,1161.03235
GAS,BAD,BUY_AND_HOLD,54,2022-03-25,1144.9823499999998
GAS,BAD,BUY_AND_HOLD,55,2022-03-28,1142.8823499999999
GAS,BAD,BUY_AND_HOLD,56,2022-03-29,1156.9823500000002
GAS,BAD,BUY_AND_HOLD,57,2022-03-30,1138.9823500000002
GAS,BAD,BUY_AND_HOLD,58,2022-03-31,1120.8323499999997
GAS,BAD,BUY_AND_HOLD,59,2022-04-01,1134.93235
GAS,BAD,BUY_AND_HOLD,60,2022-04-04,1162.0823499999997
GAS,BAD,BUY_AND_HOLD,61,2022-04-05,1181.1323499999999
GAS,BAD,BUY_AND_HOLD,62,2022-04-06,1175.1323499999999
GAS,BAD,BUY_AND_HOLD,63,2022-04-07,1166.1323499999999
GAS,BAD,BUY_AND_HOLD,64,2022-04-08,1139.8823499999999
