stage,batch_idx,config_id,seed,label,use_cost,robust_loss,weight_decay,reward_shaping,kl_reduction,beta_0,beta_decay,beta_min,vae_latent_dim,vae_lr,vae_beta_kl,vae_batch_size,bootstrap_trajectories,bootstrap_updates,online_aux_updates,vae_replay_capacity,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,val_profit,val_roi,val_arr,val_sharpe,val_max_drawdown,val_violations,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,vae_loss_last,vae_recon_last,vae_kl_last,cost_loss_last,novelty_mean,novelty_std,novelty_max,finite
UCB,1,ucb_013,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.03,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.53191573721943,0.24561066884419014,0.3977402150630951,0.3969424068927765,0.01595596969127655,0.005457322578877211,7.31733639889921,3.0800675633111494,18.329381942749023,True
UCB,1,ucb_017,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.05,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,6.534290000001192,0.6534290000001193,0.10888291673785133,-0.3082929336780587,16.018082223806775,0,276.83853999999883,27.683853999999886,8.501378001195325,0.5226233780906481,22.136433998055242,0,-27.030424999999767,-8.392495084457474,-0.8309163117687068,0.6320661724521482,0.17472899802799882,0.16802960634231567,0.16757668554782867,0.009058481082320213,0.003543794620782137,5.745129988851239,3.703662076281786,18.056854248046875,True
UCB,1,ucb_017,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.05,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,360.82214999999815,36.08221499999981,5.282535612099815,0.43931337037164275,12.086934081362848,0,865.8970399999994,86.58970399999994,23.151677615647138,1.2744826381357948,19.122683958078447,0,-50.50748900000013,-17.869142003547324,-0.835169267764152,1.6118953350138057,0.18254190745024845,0.16207949817180634,0.16157113015651703,0.010167382657527924,0.009074809029698372,5.855227261608758,3.6893590183368508,17.38825035095215,True
UCB,1,ucb_017,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.05,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,1719.4635499999981,171.9463549999998,18.194173419805647,0.7317920911395103,37.640652391946105,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-49.407216000000176,-29.466452826437408,-0.609101093452704,11.505440205680552,0.24531821248860194,0.39764392375946045,0.3968455195426941,0.01596819795668125,0.005456659942865372,7.317969269315555,3.0802079688577915,18.33112335205078,True
UCB,1,ucb_021,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.05,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,32.261450000001105,3.226145000000111,0.5319409136891773,-0.20088306054132576,15.049190039710636,0,273.3879899999986,27.33879899999986,8.403394757633919,0.5143549958725281,22.167323200322624,0,-24.11265399999975,-7.8714538439447415,-0.7152380564138539,0.6245453287704111,0.174706035646899,0.16752608120441437,0.16707229614257812,0.009075656533241272,0.0034527149982750416,5.745368928279245,3.7046770452762123,18.054637908935547,True
UCB,1,ucb_021,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.05,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,494.6164299999973,49.46164299999973,6.945244689096808,0.5457666924712269,15.313645582633626,0,809.07044,80.907044,21.886546114430484,1.234638864650591,20.141402396415288,0,-31.445401000000267,-14.941301425333677,-0.6888721721793641,1.61219130454378,0.18257474806802027,0.16236549615859985,0.16185632348060608,0.010183371603488922,0.009181838482618332,5.858714938812261,3.714437833426529,17.559436798095703,True
UCB,1,ucb_021,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.05,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.9494699999982,172.59494699999982,18.241227092916667,0.7331312614320505,37.6561687507046,10,2213.53571,221.353571,47.660626246243055,1.3408931845922143,38.358221325813545,10,-48.75862400000017,-29.41939915332639,-0.6077619231601638,11.504518884765329,0.24527753776517408,0.39751631021499634,0.3967183828353882,0.01595875434577465,0.005497010890394449,7.317864695762066,3.080139093147071,18.33054542541504,True
UCB,1,ucb_025,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.1,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,7.037740000001122,0.7037740000001123,0.11724760972595671,-0.3152540215625899,15.791161539253535,0,306.97563999999875,30.69756399999988,9.34975798505735,0.5539656446261445,22.446977253492925,0,-29.993789999999766,-9.232510375331394,-0.8692196661887344,0.6149610340681614,0.17465813858755705,0.16746096312999725,0.1670074164867401,0.009070973843336105,0.0034600174985826015,5.792265805677012,3.699336490823978,18.075624465942383,True
UCB,1,ucb_025,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.1,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,531.5718999999988,53.15718999999988,7.382587915415528,0.5729357401042408,15.648799952735565,0,891.9960199999998,89.19960199999998,23.72412655131384,1.2446741408189617,20.949060283563234,1,-36.042412000000105,-16.341538635898313,-0.6717384007147209,1.6044857550257197,0.18257940421844351,0.16272486746311188,0.16221444308757782,0.0102086141705513,0.009033320471644402,5.897014860777145,3.7345858346760767,17.393001556396484,True
UCB,1,ucb_025,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.1,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.739259999998,172.5739259999998,18.239703536593808,0.7333635340043145,37.65805501416916,10,2217.1598300000005,221.71598300000005,47.71620310400251,1.34314521344495,38.358221325813545,10,-49.14205700000025,-29.476499567408702,-0.6097816794406354,11.36895965439854,0.2438093670483293,0.39425280690193176,0.3934589624404907,0.015876702964305878,0.005543260369449854,7.318541319446361,3.080067151784081,18.340158462524414,True
UCB,1,ucb_029,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.1,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,26.13485000000128,2.6134850000001277,0.4319984656537601,-0.22483513381403433,15.211080399276469,0,299.9941499999991,29.999414999999907,9.154393489805045,0.5448660186840999,22.173993155792974,0,-27.385929999999778,-8.722395024151286,-0.7697011524981342,0.6144612234744946,0.17459747801566947,0.16655178368091583,0.16609841585159302,0.009067440405488014,0.0034251189790666103,5.7803136211039945,3.6926445379170576,18.06937026977539,True
UCB,1,ucb_029,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.1,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,585.9874899999991,58.598748999999906,8.010825581689218,0.626908935090997,14.586290437941754,0,838.2933399999988,83.82933399999988,22.540390585574777,1.228935776557955,19.94673115840099,0,-25.23058499999997,-14.529565003885558,-0.602026841466958,1.6508588108803248,0.18264283815334584,0.16273002326488495,0.16222095489501953,0.010181309655308723,0.009105950593948364,5.871802367039414,3.7166971447699906,17.43183135986328,True
UCB,1,ucb_029,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.1,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.7921199999982,172.5792119999998,18.24008666357788,0.7333925852945108,37.65758067124879,10,2213.9199200000003,221.39199200000004,47.66652018812485,1.34008128941654,38.350812570239235,10,-48.81278000000023,-29.42643352454697,-0.6066887041220291,11.41862154317399,0.24412897383344584,0.3963792324066162,0.39558497071266174,0.015885263681411743,0.005504142493009567,7.323198754362027,3.076428750516356,18.336322784423828,True
UCB,1,ucb_033,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.15,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,22.24510000000123,2.224510000000123,0.3682872232613654,-0.25285923263782883,14.975766894610079,0,298.8021699999988,29.88021699999988,9.120968262314344,0.5436148024138904,22.19032870641949,0,-27.655706999999758,-8.752681039052979,-0.7964740350517192,0.616480498545988,0.17457710689511793,0.1674632877111435,0.167010098695755,0.00906382780522108,0.0034402189776301384,5.780098861231103,3.6920805953653915,18.068342208862305,True
UCB,1,ucb_033,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.15,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,347.7482699999987,34.77482699999987,5.112850429406501,0.42250325927504084,12.436673603738756,0,908.2031899999995,90.82031899999996,24.076967747973633,1.259247475954458,21.040042774688768,1,-56.04549200000009,-18.964117318567133,-0.8367442166794172,1.6194101743003422,0.18258614889506636,0.16237591207027435,0.16186721622943878,0.010173914954066277,0.009149732068181038,5.900175365520284,3.740225567865278,17.396533966064453,True
UCB,1,ucb_033,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.15,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.739259999998,172.5739259999998,18.239703536593808,0.7333635340043145,37.65805501416916,10,2217.1598300000005,221.71598300000005,47.71620310400251,1.34314521344495,38.358221325813545,10,-49.14205700000025,-29.476499567408702,-0.6097816794406354,11.244656201217461,0.2425726433252466,0.3923130929470062,0.3915230929851532,0.015799928456544876,0.0055633666925132275,7.319168236373241,3.080549116693316,18.34447479248047,True
UCB,1,ucb_037,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.15,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,7.5904600000010305,0.759046000000103,0.1264269010765373,-0.31615169527872167,15.428359027456665,0,297.3909599999988,29.739095999999883,9.081369009838047,0.5406144400226255,22.209699848872113,0,-28.98004999999978,-8.95494210876151,-0.8567661353013472,0.6085724013727385,0.17453210477171274,0.1665961742401123,0.16614289581775665,0.009065555408596992,0.0034013199619948864,5.780126916125734,3.6925434786587377,18.062292098999023,True
UCB,1,ucb_037,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.15,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,576.8330299999989,57.68330299999989,7.9064048503930895,0.6230341998861967,14.65056134432662,0,856.4380299999989,85.64380299999989,22.942889401426704,1.2257106645484601,21.18164904982576,0,-27.960500000000003,-15.036484551033615,-0.6026764646622634,1.633082808210963,0.18266451533498435,0.16293182969093323,0.16242094337940216,0.010217605158686638,0.009128313511610031,5.885579850474225,3.735875159797801,17.40692901611328,True
UCB,1,ucb_037,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.15,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.7921199999982,172.5792119999998,18.24008666357788,0.7333925852945108,37.65758067124879,10,2189.8820800000003,218.98820800000004,47.29686197141052,1.3347693139672423,38.35304342855221,10,-46.40899600000023,-29.05677530783264,-0.6013767286727315,11.258802814146987,0.24241837037020716,0.39202138781547546,0.3912334442138672,0.01575913466513157,0.005565754137933254,7.312274584456615,3.0881098154440356,18.335521697998047,True
UCB,1,ucb_041,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,8.033310000001165,0.8033310000001166,0.133778501748405,-0.2603484493082996,16.22900397057253,0,307.81241999999907,30.78124199999991,9.373127082526466,0.5674054103382771,22.43547966292817,0,-29.977910999999793,-9.23934858077806,-0.8277538596465767,0.6181025313308189,0.17434427306569855,0.16705138981342316,0.16659897565841675,0.009048257023096085,0.003362165065482259,5.779777051545896,3.702475256322874,18.072586059570312,True
UCB,1,ucb_041,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,350.8472699999986,35.08472699999986,5.153195750750772,0.4206064846080387,12.597446691223665,0,965.2479899999989,96.52479899999989,25.30322257606357,1.3070326130843535,19.972038629530076,0,-61.44007200000003,-20.150026825312796,-0.8864261284763149,1.5632305938457312,0.18261037325036936,0.16158665716648102,0.1610763669013977,0.010205931961536407,0.008968056179583073,5.897297868804152,3.7149612443306337,17.31146812438965,True
UCB,1,ucb_041,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.7921199999982,172.5792119999998,18.24008666357788,0.7333926248880704,37.65758067124879,10,2199.320250000001,219.93202500000012,47.442224366610205,1.338043079488095,38.358221325813545,10,-47.35281300000031,-29.202137703032324,-0.6046504546000246,11.093547045646442,0.24101245896569615,0.38731053471565247,0.38652727007865906,0.015665270388126373,0.005671650171279907,7.32528911487738,3.094990262272849,18.35272789001465,True
UCB,1,ucb_045,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.3,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,15.029900000001135,1.5029900000001135,0.2495709814574143,-0.28688493189844244,14.576005774064585,0,262.99795999999856,26.29979599999985,8.10728286983835,0.49362747450955935,22.313506724352607,0,-24.796805999999737,-7.857711888380936,-0.7805124064080018,0.6114825719056508,0.17415872863654433,0.16654755175113678,0.16609790921211243,0.008992752060294151,0.003425209317356348,5.744355791268196,3.7099796746893925,18.037654876708984,True
UCB,1,ucb_045,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.3,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,384.0608299999976,38.40608299999976,5.5808257538437545,0.45196046965418835,13.317558817010058,0,875.5613799999985,87.55613799999985,23.36427115388744,1.2519234276114262,19.809157181406942,0,-49.15005500000009,-17.783445400043686,-0.7999629579572378,1.6552959605982458,0.18276772005804653,0.1623678207397461,0.16185784339904785,0.010199620388448238,0.009032110683619976,5.87577493640106,3.70585564619564,17.331504821777344,True
UCB,1,ucb_045,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.3,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,1742.8993899999978,174.28993899999978,18.36375557026475,0.7389009771768442,37.651455284377064,10,2193.0875100000017,219.30875100000014,47.34626263336239,1.3383195969890036,38.408100309197515,10,-45.018812000000366,-28.982507063097643,-0.5994186198121594,11.05303119196108,0.2402624853726091,0.3851969540119171,0.3844183385372162,0.01557205431163311,0.005740264430642128,7.305408824689153,3.1186813870028613,18.34695816040039,True
UCB,1,ucb_049,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.5,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,11.4732100000017,1.14732100000017,0.19079168012661185,-0.26327005748634313,16.359730107731473,0,275.8712699999983,27.58712699999983,8.473928813103804,0.5195303325037584,22.1326676140518,0,-26.43980599999966,-8.283137132977192,-0.7828003899901015,0.626462177527827,0.1742240494695203,0.1676512211561203,0.16719980537891388,0.00902828574180603,0.0033915089443325996,5.748032014665682,3.6995316849180884,18.045995712280273,True
UCB,1,ucb_049,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.5,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,343.4442399999982,34.344423999999826,5.056688667614484,0.4131253376712511,12.726945033992582,0,916.0746699999997,91.60746699999997,24.247615322402716,1.274569537606013,21.18472304603578,0,-57.263043000000145,-19.190926654788232,-0.861444199934762,1.5693611417250293,0.18267563499253373,0.16188853979110718,0.16137821972370148,0.010206332430243492,0.008983594365417957,5.89811266781456,3.735088687044491,17.38924789428711,True
UCB,1,ucb_049,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.5,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,1725.763739999998,172.57637399999982,18.239880967339882,0.7337198291656959,37.657835339685256,10,2193.456150000001,219.34561500000007,47.35194183076796,1.3370158714218507,38.35304342855221,10,-46.76924100000025,-29.11206086342808,-0.6032960422561549,10.941319724889818,0.2395200934903375,0.3834693133831024,0.3826925754547119,0.015535041689872742,0.005799746140837669,7.312750217560643,3.0882993755903585,18.347572326660156,True
UCB,1,ucb_053,42,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.5,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,20.131700000001047,2.0131700000001045,0.33358658368787264,-0.2536642850020911,14.359784076125056,0,239.24651999999855,23.924651999999856,7.4242281898179385,0.44342141645224425,22.268438335543756,0,-21.91148199999975,-7.090641606130066,-0.6970857014543353,0.6075918199627873,0.17373721414598925,0.1668873131275177,0.16644112765789032,0.008923729881644249,0.003393186256289482,5.737926816499326,3.708941170737289,18.013179779052734,True
UCB,1,ucb_053,43,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.5,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,404.4551999999983,40.44551999999983,5.839189065208528,0.46336867859333797,13.700920599511354,0,777.2242699999999,77.722427,21.165945948793087,1.199243405409203,20.502372309040553,0,-37.276907000000165,-15.32675688358456,-0.735874726815865,1.629283856400461,0.1828506752334792,0.16310885548591614,0.16259881854057312,0.010200693272054195,0.009030140936374664,5.8559497429969465,3.7180274836533154,17.497922897338867,True
UCB,1,ucb_053,44,Uncertainty-Aware UCB-VAE,True,True,0.0001,True,sum,0.5,0.96,0.01,16,0.0001,0.05,256,5,100,1,50000,1759.0174199999983,175.90174199999984,18.47968683658765,0.7469194273661864,37.654172371457285,10,2192.655350000001,219.26553500000009,47.339604302819296,1.336538099126026,38.334678714848515,10,-43.36379300000024,-28.859917466231646,-0.5896186717598396,10.140115958852348,0.23474894474292624,0.34703972935676575,0.34630510210990906,0.014692730270326138,0.006869767792522907,7.3141212803771,3.091845314554334,18.361623764038086,True
